Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,58.71188646339519,58.88806519016464,62.67143327152429,64.52432174446886,65.57252301266273,66.41977749912454
1,66.61916167803399,61.81165132688148,62.67143327152429,64.52432174446886,65.57252301266273,66.41977749912454
2,71.67720302648566,66.74744226499102,65.4060600731853,64.52432174446886,65.57252301266273,66.41977749912454
3,75.43486376790149,70.4246801553214,65.4060600731853,66.927717004884,65.57252301266273,66.41977749912454
4,78.09180204474339,73.32092605562855,70.22803155514727,66.927717004884,67.90782997729397,66.41977749912454
5,79.72596315099688,75.66445185817865,70.22803155514727,66.927717004884,67.90782997729397,68.80538987560631
6,81.17474012758113,77.7483838871787,73.50885036209621,71.93641529212259,67.90782997729397,68.80538987560631
7,82.36517265375745,79.4564328486779,73.50885036209621,71.93641529212259,67.90782997729397,68.80538987560631
8,83.23448372366074,80.78454488940721,76.40136948697862,71.93641529212259,72.96785567811133,68.80538987560631
9,83.95500409054036,81.81741199485346,76.40136948697862,75.34931053516156,72.96785567811133,68.80538987560631
10,84.53135482356214,82.75813521346709,78.57751030101454,75.34931053516156,72.96785567811133,73.91331600320916
11,85.03493573793662,83.46601490932929,78.57751030101454,75.34931053516156,72.96785567811133,73.91331600320916
12,85.37037204140539,84.00288370623278,80.35991772283862,78.10832970304952,76.2737431618826,73.91331600320916
13,85.66557788280714,84.5061753159955,80.35991772283862,78.10832970304952,76.2737431618826,73.91331600320916
14,85.9277434128777,84.91948814427136,81.67409415366073,78.10832970304952,76.2737431618826,73.91331600320916
15,86.10801203766627,85.26602859337157,81.67409415366073,80.0444673851417,76.2737431618826,77.1435296012978
16,86.28447988826083,85.54623516649787,82.85745265991113,80.0444673851417,78.94704357720197,77.1435296012978
17,86.42400581359675,85.801106904926,82.85745265991113,80.0444673851417,78.94704357720197,77.1435296012978
18,86.54557872436358,86.03473949299253,83.78629690413213,81.65057135618419,78.94704357720197,77.1435296012978
19,86.64492065095574,86.23454736215308,83.78629690413213,81.65057135618419,78.94704357720197,77.1435296012978
20,86.72693651575435,86.39628892043483,84.53181071889826,81.65057135618419,80.87148375815048,79.71317000784092
21,86.81130619761426,86.55119788849952,84.53181071889826,82.93962203287757,80.87148375815048,79.71317000784092
22,86.87334062923175,86.67549169565213,85.12978974165274,82.93962203287757,80.87148375815048,79.71317000784092
23,86.93703962832382,86.8002063109951,85.12978974165274,82.93962203287757,80.87148375815048,79.71317000784092
24,86.99738959499007,86.91874900676238,85.64606181556655,83.9163225621029,82.37229656403296,79.71317000784092
25,87.04118595771041,87.02471284821775,85.64606181556655,83.9163225621029,82.37229656403296,81.55263409135428
26,87.09113442084372,87.11768756707588,86.04172714723455,83.9163225621029,82.37229656403296,81.55263409135428
27,87.13978384061804,87.18618596035505,86.04172714723455,84.74388940444265,82.37229656403296,81.55263409135428
28,87.19260855626308,87.25816611925512,86.37647839865771,84.74388940444265,83.5624412056314,81.55263409135428
29,87.22669723000415,87.33413447622586,86.37647839865771,84.74388940444265,83.5624412056314,81.55263409135428
30,87.26358029345215,87.38921840050575,86.65139299020578,85.44988744373194,83.5624412056314,83.06772013369108
31,87.29284135960033,87.45136190286308,86.65139299020578,85.44988744373194,83.5624412056314,83.06772013369108
32,87.32563480013144,87.50571469528903,86.89487754201964,85.44988744373194,84.49429160465705,83.06772013369108
33,87.34578740331865,87.55454540743962,86.89487754201964,85.9981906787953,84.49429160465705,83.06772013369108
34,87.37363247226664,87.61256636216454,87.07964938484713,85.9981906787953,84.49429160465705,83.06772013369108
35,87.39088075722147,87.65872023276906,87.07964938484713,85.9981906787953,84.49429160465705,84.13480490317187
36,87.41531884078174,87.71232116405027,87.2383644650568,86.41543596310068,85.2395871250056,84.13480490317187
37,87.43956867808677,87.75845964776077,87.2383644650568,86.41543596310068,85.2395871250056,84.13480490317187
38,87.45441204378841,87.81033152184843,87.39147092976975,86.41543596310068,85.2395871250056,84.13480490317187
39,87.47221018776658,87.85379880592498,87.39147092976975,86.76893934818557,85.2395871250056,84.13480490317187
40,87.49541004587007,87.89291372560855,87.50612846687699,86.76893934818557,85.85206030798797,84.99808508285354
41,87.50961930125582,87.9289373740071,87.50612846687699,86.76893934818557,85.85206030798797,84.99808508285354
42,87.5260837054486,87.9675102616509,87.61259299609202,87.04502896311064,85.85206030798797,84.99808508285354
43,87.53812046997848,87.99673229874767,87.61259299609202,87.04502896311064,85.85206030798797,84.99808508285354
44,87.5553509888586,88.02611283156111,87.71366703204568,87.04502896311064,86.29597237092027,84.99808508285354
45,87.56458918400679,88.05270593915635,87.71366703204568,87.26962802747757,86.29597237092027,85.65419513596552
46,87.57534855650601,88.07733888358156,87.80145180246039,87.26962802747757,86.29597237092027,85.65419513596552
47,87.58536959235744,88.09677517146147,87.80145180246039,87.26962802747757,86.29597237092027,85.65419513596552
48,87.59635974146907,88.11893244801878,87.87652355926782,87.46099983138403,86.69596382500103,85.65419513596552
49,87.61275816410452,88.14010942940442,87.87652355926782,87.46099983138403,86.69596382500103,85.65419513596552
50,87.62144584378858,88.1587547563081,87.93999723845675,87.46099983138403,86.69596382500103,86.1943911513241
51,87.63648880380833,88.17392704857457,87.93999723845675,87.6226572669975,86.69596382500103,86.1943911513241
52,87.65025698672123,88.1911302290859,88.00262652035735,87.6226572669975,87.03307442205681,86.1943911513241
53,87.6495886169006,88.20915774211073,88.00262652035735,87.6226572669975,87.03307442205681,86.1943911513241
54,87.65728949709182,88.22138388472065,88.05667471889653,87.75382807806753,87.03307442205681,86.1943911513241
55,87.66803857531659,88.234682043278,88.05667471889653,87.75382807806753,87.03307442205681,86.62480160568003
56,87.6743026408209,88.24583317570875,88.10298422082013,87.75382807806753,87.30239907597553,86.62480160568003
57,87.68425429290001,88.25694611014194,88.10298422082013,87.86995886229619,87.30239907597553,86.62480160568003
58,87.6932242898351,88.26884399662545,88.14816405275654,87.86995886229619,87.30239907597553,86.62480160568003
59,87.69261930830272,88.28299897116185,88.14816405275654,87.86995886229619,87.30239907597553,86.62480160568003
60,87.70097568871373,88.29638079011829,88.19022232806863,87.97416929642058,87.52133260932874,86.99106350009413
61,87.71050123500092,88.30647499672737,88.19022232806863,87.97416929642058,87.52133260932874,86.99106350009413
