Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,30.666154425632026,30.667264655917375,30.658990732772544,30.65139945434258
1,30.76975704983979,30.786064789997315,30.753105204961184,30.76694343120316
2,30.826842817024,30.834363853724376,30.800158446949492,30.822648339209636
3,30.85684511811332,30.86724283209024,30.828507382007096,30.845670664598483
4,30.970707903030842,30.94663400881721,30.928520613475328,30.85897576130773
5,31.032287051723973,30.956398589170465,30.98409258512962,30.88650352446585
6,31.114153360861145,31.029549920135697,31.06383488834083,30.92631216716813
7,31.14792894087551,31.046839067701715,31.10744938295415,30.97295097197251
8,31.223346653205695,31.11296763781082,31.163578819061183,31.01279516175508
9,31.24892746143345,31.13779160160653,31.208456801407813,31.080151164996984
10,31.3060363767719,31.185908189278,31.278790567182273,31.13060586813763
11,31.335473923586164,31.204647282968796,31.30633200663919,31.17606293671248
12,31.381186526625786,31.256442755596662,31.354543627080773,31.22772704316632
13,31.40244029590337,31.268463733090325,31.38169832258581,31.27551817400572
14,31.43266119545854,31.301313055896152,31.42303113121417,31.30820281518106
15,31.449643417975697,31.313797062626993,31.450883212215892,31.340539743978525
16,31.486644260093964,31.354143141407846,31.490791705313214,31.371861959356174
17,31.50350768448905,31.36503917046723,31.518260601940423,31.40039327874764
18,31.5264613828381,31.39532480496399,31.54592680119007,31.430452456629066
19,31.536559699262074,31.40375973545355,31.56936712858598,31.459554901679414
20,31.562621662021158,31.438677006279153,31.594137946650523,31.475966713680815
21,31.57744738125352,31.451995850653734,31.61204287744338,31.50058916578466
22,31.59870124723259,31.47312743232828,31.636845853980798,31.51863099029142
23,31.612578764476595,31.485822065859615,31.659525173787873,31.534390684834047
24,31.628296846190867,31.51437926712178,31.684060499121113,31.550670060502938
25,31.637440005845992,31.52197916947458,31.70202614297693,31.567009354355058
26,31.654850437242782,31.540002387135544,31.72194030707492,31.57943795065522
27,31.660438412554264,31.547887825005276,31.73285166670271,31.596351545407213
28,31.677999672596318,31.566930414238147,31.74836857083589,31.610798857152446
29,31.689689563836946,31.573242035353545,31.759501679634454,31.62437419887493
30,31.703592518449902,31.587754480356644,31.77084073647356,31.63760302587818
31,31.71273497562232,31.596955013981905,31.78326478420905,31.655439548882647
32,31.724958579395572,31.608957580779855,31.796174449530866,31.668165852757312
33,31.733382060737362,31.61505310360161,31.811089106294467,31.682347576353447
34,31.743867445244174,31.624923690228822,31.830714948326705,31.69969492440589
35,31.753325107908996,31.63174753207661,31.841436012390783,31.709842693451336
