Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//SPEA2//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,7.498540736170951E-5
17,0.0,0.0,0.0,0.0,0.0,0.0,7.498540736170952E-5
18,0.0,0.0,0.0,0.0,0.0,0.0,7.498540736170955E-5
19,0.0,0.0,0.0,0.0,0.0,0.0,7.498540736170952E-5
20,0.0,0.0,0.0,0.0,0.0,0.0,2.093386181075532E-4
21,0.0,0.0,0.0,0.0,0.0,0.0,1.3435321074584363E-4
22,0.0,0.0,0.0,0.0,0.0,0.0,4.567424699112778E-4
23,0.0,0.0,0.0,0.0,0.0,0.0,8.778368406966652E-4
24,0.0,0.0,0.05067646188387798,0.0,0.0,0.0,0.00128809378403653
25,0.0,0.0,0.05067646188387798,0.0,0.0,0.0,0.0016815947118649984
26,0.0,0.0,0.05067646188387798,0.0,0.0,0.0,0.003359532693888129
27,0.0,0.0,0.05067646188387798,0.0,0.0,0.0,0.003633821281583779
