Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,53.48742218857711,53.198847178093466
1,53.48742218857711,53.198847178093466
2,58.43349269623661,57.66693402284089
3,58.43349269623661,57.66693402284089
4,63.626443104300776,63.93576151410814
5,63.626443104300776,63.93576151410814
6,68.4014801031301,69.15953294701258
7,68.4014801031301,69.15953294701258
8,72.37613653426872,73.51526646920328
9,72.37613653426872,73.51526646920328
10,75.85268510217345,77.10310463625699
11,75.85268510217345,77.10310463625699
12,78.77494280073927,80.05657410156736
13,78.77494280073927,80.05657410156736
14,81.41611534102496,82.50695042076379
15,81.41611534102496,82.50695042076379
16,83.67307615380295,84.59595046728958
17,83.67307615380295,84.59595046728958
18,85.49346557562063,86.28639117428469
19,85.49346557562063,86.28639117428469
20,87.08530428019058,87.82988447855028
21,87.08530428019058,87.82988447855028
22,88.48445359842671,89.10105960178323
23,88.48445359842671,89.10105960178323
24,89.75706513269913,90.22523798617797
25,89.75706513269913,90.22523798617797
26,90.7883133400718,91.20698936515852
27,90.7883133400718,91.20698936515852
28,91.65358079152078,92.0385901244711
29,91.65358079152078,92.0385901244711
30,92.42340569030812,92.71493657603763
31,92.42340569030812,92.71493657603763
32,93.06082182547034,93.29840992671335
33,93.06082182547034,93.29840992671335
34,93.6392570160231,93.79877333011302
35,93.6392570160231,93.79877333011302
36,94.17163777271745,94.2509356203254
37,94.17163777271745,94.2509356203254
38,94.64727944171956,94.6289594180634
39,94.64727944171956,94.6289594180634
40,95.08460023696219,94.96203600097554
41,95.08460023696219,94.96203600097554
42,95.47847380272349,95.25917627154533
43,95.47847380272349,95.25917627154533
44,95.84083168110843,95.5338575247776
45,95.84083168110843,95.5338575247776
46,96.1577352316801,95.76805073131737
47,96.1577352316801,95.76805073131737
48,96.438624767651,95.98529267617924
49,96.438624767651,95.98529267617924
50,96.66630008486439,96.18725888089809
51,96.66630008486439,96.18725888089809
52,96.86919444942843,96.36473551993187
53,96.86919444942843,96.36473551993187
54,97.04509862368329,96.53206153626391
55,97.04509862368329,96.53206153626391
56,97.20118232834801,96.6808340026704
57,97.20118232834801,96.6808340026704
58,97.33506227887653,96.82548239432255
59,97.33506227887653,96.82548239432255
60,97.46144960914147,96.96220798414882
61,97.46144960914147,96.96220798414882
62,97.56990507866973,97.07329864797865
63,97.56990507866973,97.07329864797865
64,97.67195786745262,97.17156599229922
65,97.67195786745262,97.17156599229922
66,97.75673213084796,97.2701657228662
67,97.75673213084796,97.2701657228662
68,97.83604317369529,97.36332955936119
69,97.83604317369529,97.36332955936119
70,97.90813410401731,97.45581208260589
71,97.90813410401731,97.45581208260589
72,97.97660466379625,97.53177600737908
73,97.97660466379625,97.53177600737908
74,98.04439288247924,97.6162961998762
75,98.04439288247924,97.6162961998762
76,98.0972524788481,97.68991290032264
77,98.0972524788481,97.68991290032264
78,98.14824570006735,97.75515818028295
79,98.14824570006735,97.75515818028295
