Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.4259130141523842
15,0.0,0.0,0.0,0.0,0.0,0.0,0.4259130141523842
16,0.0,0.0,0.0,0.0,0.0,0.0,0.8710376343676359
17,0.0,0.0,0.0,0.0,0.0,0.0,0.8710376343676359
18,0.0,0.0,0.0,0.0,0.0,0.3567110411838695,1.5745767344617265
19,0.0,0.0,0.0,0.0,0.0,0.3567110411838695,1.5745767344617265
20,0.0,0.0,0.0,0.14484014860901276,0.0,0.8850569079886976,2.7415245851970798
21,0.0,0.0,0.0,0.14484014860901276,0.0,0.8850569079886976,2.7415245851970798
22,0.0,0.0,0.0,0.14484014860901276,0.0,1.0048156436093416,2.7415245851970798
23,0.0,0.0,0.0,0.14484014860901276,0.0,1.0048156436093416,2.7415245851970798
24,0.0,0.0,0.0,0.14484014860901276,0.0,1.7190804155371386,3.817420924939351
25,0.0,0.0,0.0,0.14484014860901276,0.0,1.7190804155371386,3.817420924939351
26,0.0,0.0,0.0,0.14484014860901276,0.0,2.126307459438843,4.31946741466776
