Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,9.879081805115133E-4
161,0.0,9.879081805115133E-4
162,0.0,9.879081805115133E-4
163,0.0,9.879081805115133E-4
164,0.0,9.879081805115133E-4
165,0.0,9.879081805115133E-4
166,0.0,0.008833023410300853
167,0.0,0.008833023410300853
168,0.0,0.09992695728205185
169,0.0,0.09992695728205185
170,0.0,0.20045237030649501
171,0.0,0.20045237030649501
172,0.0,0.39811997755904543
173,0.0,0.39811997755904543
174,0.0,0.4903512482201826
175,0.0,0.4903512482201826
176,0.0,0.5879635947532171
177,0.0,0.5879635947532171
178,0.0,0.7268427709885016
179,0.0,0.7268427709885016
180,0.0,1.033885744122745
181,0.0,1.033885744122745
182,0.0,1.3329896216258532
183,0.0,1.3329896216258532
184,0.0,1.7217849020650675
185,0.0,1.7217849020650675
186,0.0,2.3617500447170463
187,0.0,2.3617500447170463
188,0.0,2.880256197770134
189,0.0,2.880256197770134
190,0.0,3.4865788764578833
191,0.0,3.4865788764578833
192,0.0,4.534617945983592
193,0.0,4.534617945983592
194,0.0,5.6159398396977585
195,0.0,5.6159398396977585
196,0.0,6.8361151354006635
197,0.0,6.8361151354006635
198,0.0,7.9963348499916975
199,0.0,7.9963348499916975
200,0.0,9.03521549392179
201,0.0,9.03521549392179
202,0.0,10.114998225323815
203,0.0,10.114998225323815
204,0.0,11.276738570424914
205,0.0,11.276738570424914
206,0.0,12.41829589539638
207,0.0,12.41829589539638
208,0.0,13.607909168686291
209,0.0,13.607909168686291
210,0.0,14.707488574658234
211,0.0,14.707488574658234
212,0.0,16.18023538818001
213,0.0,16.18023538818001
214,0.0,17.33973158144627
215,0.0,17.33973158144627
216,0.0,18.78936025812982
217,0.0,18.78936025812982
218,0.0,20.298374011966484
219,0.0,20.298374011966484
220,0.0,21.817601558827807
221,0.0,21.817601558827807
222,0.0,23.399297728299675
223,0.0,23.399297728299675
224,0.0,25.058026250563874
225,0.0,25.058026250563874
226,0.0,26.340567305587452
227,0.0,26.340567305587452
228,0.0,28.145328170281665
229,0.0,28.145328170281665
230,0.0,29.645565057595256
231,0.0,29.645565057595256
232,0.0,31.406029742980067
233,0.0,31.406029742980067
234,0.0,33.108694396079414
235,0.0,33.108694396079414
236,0.0,34.7329172090931
237,0.0,34.7329172090931
238,0.0,36.10847889153622
239,0.0,36.10847889153622
240,0.0,37.618783445681515
241,0.0,37.618783445681515
242,0.0,39.25219643543494
243,0.0,39.25219643543494
244,0.0,40.64000125405263
245,0.0,40.64000125405263
246,0.0,41.87841798791879
247,0.0,41.87841798791879
248,0.0,43.181286193726336
249,0.0,43.181286193726336
250,0.0,44.29396794689472
251,0.0,44.29396794689472
252,0.0,45.37290230579769
253,0.0,45.37290230579769
254,0.0,46.318934980821105
255,0.0,46.318934980821105
256,0.0,47.29086259468314
257,0.0,47.29086259468314
258,0.0,48.362786331696746
259,0.0,48.362786331696746
260,0.0,49.22664513300342
261,0.0,49.22664513300342
262,0.0,50.211289025300545
263,0.0,50.211289025300545
264,0.0,51.03430958706872
265,0.0,51.03430958706872
266,0.0,52.05183961115305
267,0.0,52.05183961115305
268,0.0,53.04808823314985
269,0.0,53.04808823314985
270,0.0,53.738275646971964
271,0.0,53.738275646971964
272,0.0,54.547567123967376
273,0.0,54.547567123967376
274,0.0,55.09997392629832
275,0.0,55.09997392629832
276,0.0,55.81379749519348
277,0.0,55.81379749519348
278,0.0,56.41176283196971
279,0.0,56.41176283196971
280,0.0,57.08514092863013
281,0.0,57.08514092863013
282,0.0,57.59380712938752
283,0.0,57.59380712938752
284,0.0,58.35084045758789
285,0.0,58.35084045758789
286,0.0,59.050485718729185
287,0.0,59.050485718729185
288,0.0,59.92410237996253
289,0.0,59.92410237996253
290,0.0,60.49238632406354
291,0.0,60.49238632406354
292,0.0,61.1663724108965
293,0.0,61.1663724108965
294,0.0,61.774236688814135
295,0.0,61.774236688814135
296,0.0,62.71598049247049
297,0.0,62.71598049247049
298,0.0,63.17479310589703
299,0.0,63.17479310589703
300,0.0,63.92025876769699
301,0.0,63.92025876769699
302,0.0,64.35780884511597
303,0.0,64.35780884511597
304,0.0,64.97580988404953
305,0.0,64.97580988404953
306,0.0,65.45308535136398
307,0.0,65.45308535136398
308,0.0,65.99847258524451
309,0.0,65.99847258524451
310,0.0,66.35839422550552
311,0.0,66.35839422550552
312,0.0,66.83782821865012
313,0.0,66.83782821865012
314,0.0,67.20906557724642
315,0.0,67.20906557724642
316,0.0,67.5890967369953
317,0.0,67.5890967369953
318,0.0,68.08397065500748
319,0.0,68.08397065500748
320,0.0,68.46147559758295
321,0.0,68.46147559758295
322,0.0,68.84950823411525
323,0.0,68.84950823411525
324,0.0,69.2199523973775
325,0.0,69.2199523973775
326,0.0,69.56266797423659
327,0.0,69.56266797423659
328,0.0,69.86415556485575
329,0.0,69.86415556485575
330,0.0,70.0286539368184
331,0.0,70.0286539368184
332,0.0,70.17888644676361
333,0.0,70.17888644676361
334,0.0,70.3311236295486
335,0.0,70.3311236295486
336,0.0,70.43276522863319
337,0.0,70.43276522863319
338,0.0,70.51073196015746
339,0.0,70.51073196015746
340,0.0,70.62518764082157
341,0.0,70.62518764082157
342,0.0,70.71009315631464
