Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,62.92242152524026,62.86606825876907,62.8737076343465,63.81179274767079
1,68.8249329353433,69.16283464618976,69.07563017409964,69.31107640666393
2,71.71877000509419,72.46973797312194,71.86816366176711,73.24077104995614
3,73.83898096976101,74.42014624964062,73.65232821562628,75.22324323357655
4,77.3189639760047,77.050142682938,76.28831200964359,76.98907520996437
5,79.36090719435192,78.36654431389327,78.08522429722724,78.80778147625153
6,82.14189123331423,80.5535921477531,80.37531467589892,80.39634237253053
7,83.43043676424197,81.53384185095732,81.78118442231992,81.68141580372534
8,85.43547743496576,83.32042118578758,83.2940183261774,83.08192768726646
9,86.4633127262698,83.95059666869786,84.55540090376907,84.14047606952973
10,88.1149034214151,85.52225335198533,86.13851976288869,84.96613967097795
11,88.76728199827498,86.05454742920442,87.11000112110122,85.81311570717699
12,89.91738628170329,87.20252044916127,88.27942531348356,86.58027689597814
13,90.4083897475946,87.64240130605894,89.04212188572996,87.23358491066858
14,91.25078949084745,88.5281967511505,90.00800906392823,87.83423217833925
15,91.65458658402224,88.95308775836067,90.6726455391965,88.38425549936919
16,92.27282972388774,89.84556971082552,91.38673613232463,88.84122676057125
17,92.60376910696037,90.26589955345757,91.87211986989291,89.26491826779971
18,93.11817596890269,90.90044038427799,92.44523145686013,89.72045265427238
19,93.36599895852538,91.18914814721973,92.92147306826071,90.13656979142795
20,93.8336270264835,91.71205245681205,93.42694485826023,90.5170339927328
21,94.04118811588273,91.94883840439847,93.80266362743886,90.86139711504185
22,94.39214666077535,92.35121308264603,94.19643248683781,91.20493436189582
23,94.59865230518974,92.5842900448044,94.49242240541884,91.53665653929552
24,94.89014226347278,92.92797082807446,94.83035011728379,91.85830309439257
25,95.00796200940091,93.12671553149414,95.08732033006773,92.17794376552122
26,95.25148044880387,93.4137095770136,95.3921403281041,92.500502866878
27,95.37196415557167,93.55611141349809,95.60640155907737,92.79939099136665
28,95.59870538996614,93.87249185650133,95.83600889535244,93.09530416777706
29,95.69612831034799,93.98991581999461,96.0119834142951,93.37130582531177
30,95.88480947341961,94.27174486165273,96.20700881249815,93.68153911619014
31,96.00157144595642,94.35027302578978,96.35685417896181,93.92450555158868
32,96.16767286881164,94.60945313936378,96.55103765022372,94.14642388584448
33,96.24860509085326,94.68668297650585,96.67660729196714,94.33100309796875
34,96.38599049485786,94.89962929953576,96.79800822334572,94.5013240386191
35,96.4514980610105,94.97583567125176,96.9049368270702,94.68431257029567
36,96.56743065699781,95.18432562033814,97.00996078692857,94.85893204530603
37,96.61425333138614,95.24367108586775,97.11359052914514,95.02575748084676
38,96.7347252520584,95.43762454308595,97.21720112811401,95.18370287061741
39,96.78410139001973,95.49539463518275,97.29536862300952,95.34645636224197
40,96.87214982976086,95.6465061735485,97.37395487977687,95.4708741567886
41,96.91352425352939,95.69420029390385,97.44574644864973,95.616507000142
42,96.99319389677463,95.82697228502028,97.52613984685584,95.75195572989435
43,97.03265257221018,95.8792171977939,97.58424090152937,95.87619475209284
44,97.10195973297023,96.00951213371367,97.64831750098045,95.9846773381391
45,97.13616514955216,96.0526986671101,97.6997043383557,96.09312254876724
46,97.20650599180958,96.16536558264309,97.75653279756274,96.19707460084359
47,97.23054450604633,96.20436962018911,97.80892135398976,96.31214682420443
48,97.29049486692287,96.30045176005258,97.8540672394632,96.40213271609312
49,97.3160469442702,96.3429947761268,97.89452918965583,96.51543853291412
50,97.37172692246918,96.4206238348239,97.93919946616799,96.60839504917199
51,97.39995582111345,96.45562859255423,97.98025323366399,96.6889973526525
52,97.44426179333549,96.52949191364984,98.0123262905064,96.77619547780692
53,97.46425162932623,96.56639607399158,98.0464116167826,96.84996607042375
54,97.51821463824805,96.62914891681137,98.07997990908676,96.93025667205366
55,97.53633517673249,96.65936045585292,98.10744285780453,96.98816103144497
56,97.57912953488764,96.71950932322048,98.13923863572631,97.04363731002285
57,97.60036309383129,96.74713033231149,98.16649965106807,97.10392409424196
58,97.63487477319687,96.80217092879182,98.19645743222557,97.16227643719806
59,97.65155230643487,96.82688808909647,98.22013521124943,97.22174557453198
60,97.68955310977869,96.8777879847873,98.24217701415628,97.28564144645237
61,97.7074341831056,96.89988678557233,98.26822244798635,97.33261622368121
62,97.74280960207875,96.946263789649,98.29217004819576,97.38219614751343
63,97.75805101063293,96.96629455336704,98.31157985289714,97.44117056427646
64,97.79006158998136,97.00065188616433,98.32920320412977,97.48719229573011
65,97.80434941094127,97.01921545510162,98.3490132202808,97.52991583599719
66,97.83518689275314,97.06665837643109,98.36894624943578,97.56268125340553
67,97.84763159658314,97.08717955380693,98.38385229713107,97.59571403845175
68,97.88049121390667,97.13327455143778,98.39860448537334,97.6324896236309
