Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,33.913199777256345,34.18570906212753,33.538556066612756,37.148759553356676,33.99659369917799,33.678896176772625,34.269127869616
1,33.913199777256345,34.18570906212753,33.538556066612756,37.148759553356676,33.99659369917799,33.678896176772625,34.269127869616
2,33.913199777256345,38.77986859915276,40.86706628276753,37.148759553356676,39.807302058010016,40.80026709325124,40.562629369721634
3,33.913199777256345,38.77986859915276,40.86706628276753,43.846691616428394,39.807302058010016,40.80026709325124,40.562629369721634
4,38.23587384254114,44.45434182927904,50.30908185042098,49.467458051899065,47.0254331934622,50.1848539383698,51.73185133796762
5,38.23587384254114,44.45434182927904,50.30908185042098,53.83575584850843,47.0254331934622,50.1848539383698,51.73185133796762
6,43.56857513507852,50.53402746165217,59.023156854687706,57.557970730404364,53.99707638116287,58.51494607030329,60.97289238902511
7,43.56857513507852,50.53402746165217,59.023156854687706,60.97078024314925,53.99707638116287,58.51494607030329,60.97289238902511
8,49.74122953652165,56.037768641298456,66.03350757767349,64.21994851926198,59.78901559337644,65.35548409891125,67.77438732905048
9,49.74122953652165,56.037768641298456,66.03350757767349,67.06304408292837,59.78901559337644,65.35548409891125,67.77438732905048
10,54.44116423484453,60.5532448195146,71.41320723096646,69.46090030038178,65.212694159249,70.80619985841916,72.6862070424063
11,54.44116423484453,60.5532448195146,71.41320723096646,71.51782538729424,65.212694159249,70.80619985841916,72.6862070424063
12,58.584767971809214,64.33314493208823,75.4151558167183,73.13292542410969,69.52337990552252,74.8214661546769,76.29801457105751
13,58.584767971809214,64.33314493208823,75.4151558167183,74.50900362602582,69.52337990552252,74.8214661546769,76.29801457105751
14,62.19151943602677,67.54164763648095,78.11078208747419,75.65456147123312,73.02356970607525,77.60432780619024,78.83395698899716
15,62.19151943602677,67.54164763648095,78.11078208747419,76.70438314896352,73.02356970607525,77.60432780619024,78.83395698899716
