Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,28.86751858215286,28.86266146570434,28.862521819904412,28.833879584953472
1,28.947969613043607,28.939537847499118,28.935883182199518,28.91886219266788
2,29.004572751930986,28.985807131599007,28.985021288500757,28.965280030300878
3,29.02339632920429,29.012458238705293,29.01808925066398,28.983340101717083
4,29.147338403853055,29.084299673664205,29.077703558188905,29.001460259671465
5,29.182647316200992,29.087965428808022,29.12907251486902,29.021227881079664
6,29.286407961109056,29.151983411861913,29.199738496896614,29.051267422598425
7,29.31302853612034,29.159439495703428,29.240502734201534,29.09225656489233
8,29.405795453826194,29.21614094323031,29.30357869525967,29.11458906644392
9,29.429033658837568,29.227131458037153,29.339541952452407,29.1556255963438
10,29.49309928575784,29.287241697036848,29.404882173609153,29.192690335782643
11,29.51570758214448,29.301394305510385,29.438056896602642,29.225317355552942
12,29.574539273783373,29.370417878691896,29.486406035843572,29.26677504646636
13,29.59482932968473,29.37602731694302,29.519970405861244,29.30282548258826
14,29.635133582114044,29.430701836467797,29.565058298387275,29.33866601705606
15,29.653474639988918,29.442015502558363,29.58375680059669,29.36329127450413
16,29.693257132391874,29.4834551957743,29.618948875917173,29.386940932679735
17,29.711917125479882,29.4916280754142,29.640905819578144,29.410101048887604
18,29.744523169158544,29.532167427377075,29.676026446024807,29.43061651418152
19,29.762898413291932,29.54064292361542,29.700728022877183,29.45396327358742
20,29.78562702939777,29.574447583342632,29.734698057350016,29.47435741048939
21,29.796826824720142,29.585119159923686,29.75461029205322,29.492847377914757
22,29.824313078554376,29.62012685891871,29.778768801991575,29.511107849689154
23,29.835257539930186,29.633492772324022,29.794027989145246,29.52316552445662
24,29.860095223689985,29.656735953579005,29.820905709414188,29.53814218615321
25,29.875677905253497,29.6669143473114,29.838579913173536,29.553112776338907
26,29.890358110408965,29.698140826210384,29.854879690160217,29.564521073574618
27,29.89832643112173,29.701375642006173,29.871222441630703,29.578514858551845
28,29.909402017430033,29.727414728979245,29.888769650617864,29.593771296220474
29,29.918689482939175,29.730476488859107,29.899270540252555,29.609256746860595
30,29.928889134651047,29.757210764565283,29.915444221952185,29.623937282679602
31,29.935842363398674,29.76414110259879,29.922994902410583,29.637870184247163
32,29.951096997813575,29.78137224799635,29.938665139299314,29.649855272274188
33,29.95685705324255,29.78695102393613,29.953950816914087,29.66331178444806
34,29.96394031351086,29.801371908687347,29.96775140250217,29.67639635775512
35,29.96850965506942,29.808201557063395,29.978356065576527,29.684629902969505
36,29.98104977169964,29.8252549559732,29.98931356059599,29.69866811124576
37,29.98746910434489,29.829583215413695,30.000871673594215,29.712488317471408
38,29.996180632697005,29.84665388482816,30.008985890811562,29.72384053688335
39,30.002440997196167,29.853505911675448,30.019940936215562,29.738277320388747
40,30.00865016230162,29.865590941373622,30.030982491050644,29.751304235293457
41,30.01503237323197,29.86919720010171,30.040422168605108,29.762108997458657
42,30.021894417780498,29.881698944335284,30.04754194799151,29.775858211379507
43,30.026823528960943,29.88755808018308,30.05545017731535,29.791200602748585
44,30.03119357626291,29.899712289107654,30.06300972082062,29.803806652294274
45,30.034675521950927,29.90376442715858,30.068351722871633,29.81499699463681
46,30.041934068026666,29.917293590583792,30.077210701224192,29.82466339536321
47,30.044284815008425,29.921644197678702,30.082884154864566,29.8347988914962
