Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,46.954067585904156,47.19993851956247,53.04293623517052,55.654933318132784,58.25670340522645,59.37697745788395
1,60.41018327924698,51.62618517303693,53.04293623517052,55.654933318132784,58.25670340522645,59.37697745788395
2,68.16046433610785,59.450911780213666,57.17331105657267,55.654933318132784,58.25670340522645,59.37697745788395
3,73.23102276877162,65.73433868736508,57.17331105657267,59.98606105102616,58.25670340522645,59.37697745788395
4,76.79699042457662,70.4737421870652,65.43182269425571,59.98606105102616,62.33720968801967,59.37697745788395
5,79.26509220340667,74.32867356276842,65.43182269425571,59.98606105102616,62.33720968801967,63.51586814563274
6,81.21286854413718,77.33049884884225,71.12319160823967,67.74992350602541,62.33720968801967,63.51586814563274
7,83.059568533906,79.86123415551081,71.12319160823967,67.74992350602541,62.33720968801967,63.51586814563274
8,84.60862520353736,81.98618660011044,75.51041113481797,67.74992350602541,69.92557642146899,63.51586814563274
9,86.05509932308964,83.65241322920518,75.51041113481797,73.29638800090414,69.92557642146899,63.51586814563274
10,87.27373688054543,85.03638918025726,78.93925311832734,73.29638800090414,69.92557642146899,71.12305168557914
11,88.1566231598176,86.21686063300551,78.93925311832734,73.29638800090414,69.92557642146899,71.12305168557914
12,88.92146487138942,87.20677137410306,81.7324029391508,77.66237869765189,75.4197615732574,71.12305168557914
13,89.51108276461423,88.03331553727621,81.7324029391508,77.66237869765189,75.4197615732574,71.12305168557914
14,90.03203013068925,88.76227087195642,84.1672425502777,77.66237869765189,75.4197615732574,71.12305168557914
15,90.42128556057071,89.40765200444723,84.1672425502777,80.9598564639271,75.4197615732574,76.54154294184939
16,90.78586510544982,89.99347929688754,86.13151284071755,80.9598564639271,79.5512225165789,76.54154294184939
17,91.09007688942656,90.46911884376975,86.13151284071755,80.9598564639271,79.5512225165789,76.54154294184939
18,91.35240690532163,90.94373894312787,87.76705138372408,83.79430715963623,79.5512225165789,76.54154294184939
19,91.62794595345105,91.37509825979413,87.76705138372408,83.79430715963623,79.5512225165789,76.54154294184939
20,91.88703869441301,91.73445569793454,89.1407481981438,83.79430715963623,82.87718384224951,80.79035802163335
21,92.00182763886144,92.07690542579793,89.1407481981438,86.02522147528988,82.87718384224951,80.79035802163335
22,92.1668083877919,92.36904054159142,90.28310662096044,86.02522147528988,82.87718384224951,80.79035802163335
23,92.32646407016153,92.67999521062445,90.28310662096044,86.02522147528988,82.87718384224951,80.79035802163335
24,92.46229606938273,92.92268085940375,91.24068001386584,87.90026174454077,85.48169807676774,80.79035802163335
25,92.62487785013975,93.10297435459378,91.24068001386584,87.90026174454077,85.48169807676774,83.95395852316067
26,92.7022377215761,93.35441892020614,92.05961543874442,87.90026174454077,85.48169807676774,83.95395852316067
27,92.79840408073098,93.54172844432757,92.05961543874442,89.48973097482524,85.48169807676774,83.95395852316067
28,92.869831062137,93.8174491565508,92.74852970932798,89.48973097482524,87.65502620575049,83.95395852316067
29,92.94897885661378,94.00577966671491,92.74852970932798,89.48973097482524,87.65502620575049,83.95395852316067
30,92.99530627372408,94.27848357037824,93.30307094193854,90.8183988803962,87.65502620575049,86.59871027440037
31,93.08291503613728,94.45421379360208,93.30307094193854,90.8183988803962,87.65502620575049,86.59871027440037
32,93.14431841374919,94.69897620573825,93.7869524807167,90.8183988803962,89.36505430186638,86.59871027440037
33,93.16846804615507,94.83331967075061,93.7869524807167,91.87712017627109,89.36505430186638,86.59871027440037
