Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,34.12455325880228,34.15793094770581,34.16132929347968,34.19144884786879
1,34.38755967996346,34.40675348110601,34.4484871040708,34.41712213670266
2,34.51918958479594,34.528862579153504,34.55580459563461,34.55005888862317
3,34.599570192621535,34.64010368292547,34.62931858606848,34.58245085377695
4,34.93345526889265,34.863025690458905,34.78591279584681,34.60843071262482
5,35.07860002816604,34.90051746107174,34.9431633553633,34.68746451805091
6,35.3275544202898,35.068965226723556,35.13260184389361,34.75655152577446
7,35.41139409919035,35.117475158394285,35.254357925101864,34.8675126607627
8,35.59453910859131,35.284334415544286,35.415199555600196,34.97878668479354
9,35.65339958749837,35.34518825460962,35.5395862845136,35.10600304094672
10,35.825356351219106,35.45476723438309,35.71251596570322,35.219216271398324
11,35.87588194826014,35.48999361294285,35.81150780700444,35.353264694758565
12,36.01471666254133,35.62936517996693,35.925072520037396,35.435614862605775
13,36.06557238615824,35.66618614291941,36.00048444051129,35.533876115428626
14,36.16726762520762,35.80249800082852,36.11780120507522,35.62770195249007
15,36.23163910143493,35.82950330626368,36.197007493440296,35.707251342569926
16,36.36509152960243,35.91324359828818,36.292220148528095,35.79846085607847
17,36.43311177916926,35.94929884551194,36.36274382200082,35.882970510766896
18,36.51563712280711,36.05733955335535,36.4356595759389,35.96234209549858
19,36.5673969320133,36.082195275010136,36.49216131476309,36.03855061326889
20,36.63596326392993,36.17831508714067,36.582169333997776,36.12157868550735
21,36.6865053314809,36.21610471474563,36.664677604609594,36.19698268623819
22,36.772139025543595,36.31928726939673,36.75982409129395,36.271253341648205
23,36.82190259552063,36.36477851917628,36.8164762324352,36.32364482870155
24,36.912975760155454,36.447291471824826,36.89482279734329,36.37713125168816
25,36.98429403902035,36.47109050504167,36.95579683272125,36.45488179497036
26,37.07081972899901,36.5472303959905,37.05780088201652,36.49720067917111
27,37.13427549810944,36.5662148798763,37.115421465674835,36.5561337360774
28,37.185812079680154,36.6200531775821,37.20212337267873,36.62410542910469
29,37.21603569909849,36.64724793161281,37.28493263694282,36.66653915242482
30,37.288001085431716,36.70179389935153,37.39040250752849,36.721981203013115
31,37.33376059823392,36.72229992118603,37.46538695237719,36.783125511878495
32,37.436917840215855,36.79666915508662,37.549084920332106,36.822013624731056
33,37.517691863218964,36.8269391309396,37.65067794224729,36.865902449888424
34,37.63116247708566,36.9164282601135,37.77295092196532,36.92131062390501
35,37.6906136844259,36.94049779025662,37.830293862891565,36.96081104841942
36,37.81358369279405,36.988695691433385,37.90852884899778,37.01654493328471
37,37.87290478210565,37.01181268588672,38.002163146170574,37.08414591098781
38,37.9713644668096,37.06394348120851,38.110111744978866,37.13725017433238
39,38.03196821467505,37.087024085206636,38.20476660078564,37.185402372919484
40,38.13005782907369,37.15752452278802,38.33840742826356,37.24292237922217
41,38.18082631452839,37.18264199512575,38.410437834480064,37.314539985252296
42,38.322826470201704,37.260723042965665,38.53614194652901,37.38775088538603
43,38.435539598906495,37.305822006766185,38.62452792562663,37.440247290757966
44,38.543891878564686,37.39496953812665,38.7353337073485,37.50514778297444
45,38.656289316433785,37.42625592825996,38.8166324883632,37.56670350002245
46,38.78264845128191,37.48458103188678,38.972159782445274,37.6709212576298
47,38.86863051934454,37.53835661778954,39.07876210256255,37.73073930723218
48,38.943238492045154,37.60481069755759,39.17338369561971,37.78926755897834
49,39.06454097671545,37.64894677560434,39.273090177839,37.865637082248554
50,39.13841140304909,37.73628236955677,39.3502971223691,37.93808754712604
51,39.267833119731925,37.78342946086878,39.42809809480421,38.01960634111768
52,39.38647319158271,37.88046532384422,39.5312859313236,38.08478516134906
53,39.51579262709099,37.938984180741,39.629612690108196,38.14367263003027
54,39.63438935143873,38.04751338119584,39.78409008519968,38.23266705402464
55,39.69679038572538,38.06363078241439,39.86728648626495,38.31550755754874
56,39.784078579161594,38.16063484254405,39.998454772697166,38.38349447958539
57,39.900312844813705,38.19936918289775,40.108052182939105,38.46869206160043
58,40.020876436937506,38.25154830345715,40.23432183749672,38.558907116624354
59,40.10761683280878,38.300420438452484,40.3362530478851,38.639168943509745
60,40.19965566076653,38.39495197423475,40.47623314328378,38.71587359722205
61,40.293637943967674,38.448398483890536,40.58727199090451,38.8131294308126
62,40.38235338011969,38.56321716086502,40.69106263041215,38.89649108843836
63,40.47498398750848,38.62478743374174,40.78824789306576,39.00112072740448
64,40.56807130592505,38.70285858962391,40.94014040565494,39.10749649417182
65,40.71028923902371,38.747653661024295,41.07324583197081,39.191969906301104
66,40.82798166687726,38.8847323907499,41.198213462778526,39.30091397460594
67,40.96092881793644,38.90972798283494,41.28600399531253,39.40973389885696
68,41.01492282453054,39.039373775796236,41.40824423275541,39.52187194947307
69,41.15621614454467,39.07726085431288,41.47188173584699,39.647739904498586
70,41.26958669759172,39.221190059877955,41.58181207037111,39.777607278660334
71,41.384103814291656,39.273746778411095,41.66533030767865,39.879262575875046
