Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.025332038873708877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.025332038873708877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.07739040461634387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.07739040461634387,0.020626583379555686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.1483543504539272,0.020626583379555686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.17210378758176528,0.020626583379555686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.195228910742937,0.020626583379555686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10576377257658022,0.24935047007491537,0.10147405587603156,0.09448808304611672,0.020221166064076066,0.0,0.050579205893597004,0.0,0.0,0.0,0.0
10,0.10576377257658022,0.3815497136469386,0.19332745011919367,0.14128678128556052,0.023934815517880733,0.09956345889321765,0.050579205893597004,0.0,0.0,0.0,0.0
11,0.13286276028911911,0.7965153075892353,0.2141622455014527,0.2415583639715744,0.023934815517880733,0.09956345889321765,0.05057920589359702,0.0,0.0,0.0,0.0
12,0.1918029252673484,1.2491095085789856,0.2635921147798854,0.3233963861041135,0.10108561883143966,0.10105562564152999,0.05057920589359702,0.0,0.0,0.0,0.0
13,0.1918029252673484,1.7386888110262968,0.6287178712837956,0.6031550063435972,0.14855191969288342,0.13243907617312678,0.0842461730747585,0.010116090697058868,0.0,0.0,0.0
14,0.4283094684136468,2.1790374046170977,1.090226813620571,0.7549099999803075,0.34146659333629853,0.2345090976071878,0.0842461730747585,0.047945694935551786,0.0,0.0,0.0
15,0.8699492543861459,3.3490662941851523,1.7198538966552717,1.1436907305172554,0.4167339922670258,0.2695926494676716,0.08424617307475851,0.24610734119578148,0.03550494274380849,2.0226837834263933E-4,0.0
16,1.7285598594925722,4.303569399206285,2.74980374872522,1.7650337895504888,0.6193149347590046,0.44715875160016094,0.11368713916054393,0.31394214893579614,0.0626403809008055,0.014868021662314684,0.0
17,2.2536440078104394,5.68375460548821,3.947559887818888,2.697054258428314,0.8716168573702889,0.7461871878477044,0.15931187474134972,0.5014302401017977,0.17916549231172962,0.10359284140629024,0.0
18,2.864397039042604,6.710698054250088,5.353871767638098,3.7951639891579347,1.7243154418284283,0.9153350332263597,0.33626656232713503,0.792981804165001,0.18349335110299309,0.10359284140629024,0.0
19,4.013273102492167,8.030142362034807,6.932108450302285,4.9825270952532055,2.525465511733421,1.5665771329087328,0.40373918488934024,1.133934672453548,0.2811388579648327,0.14941849125500178,0.0332305692364723
20,5.761603899935682,9.48981681800613,8.378642099352485,6.4309026064473365,3.348277991660279,2.1812146481590857,0.48786665247592426,1.6491591668312564,0.43437904931698373,0.49151486285226653,0.04995577243903251
21,7.291581704149534,11.154039019253231,9.784864937349692,7.781671148352731,4.4914899962131525,2.8673707655346377,0.6703123631013271,2.0319348320427815,1.15056602637194,0.7539152545845912,0.13432548127358285
22,8.993715646600917,12.393671284875257,11.68732363059377,9.499656277616044,5.927924836595754,4.696003796660207,1.0781207344651367,2.527488904895013,1.6515466536206853,1.1006022784367955,0.23767976488467207
23,10.307261290278982,13.696727613675003,13.313842385184172,11.198584688693016,7.519501785854138,6.144866986383981,1.5674746472667078,3.592471525653027,2.181453681226533,1.8375201135428625,0.8120638512794865
24,12.326373807352947,14.894167943936909,14.538027378562605,13.152817476749416,8.953302638791627,7.348327891041967,2.3104139700428377,4.971802193515908,2.9473938172711125,3.0362962115277274,1.4088457533644443
25,13.909904239853848,15.98431273457078,16.24921716599057,14.675002507838208,10.408489168283912,8.773292844521409,2.9934779600944967,6.389568922843717,4.165972178883804,3.9702570221293967,2.141581721935119
26,15.819196195308056,17.275807239072275,17.885399084749274,16.579159947989808,12.02799500494238,10.704197204366853,3.7611963510443207,7.774795533547038,5.4274350103104725,5.5320710943587255,3.0586169718173823
27,17.47159501951038,18.378473761105706,19.18914404277265,18.06407357746741,13.880073088234049,13.00456448462109,5.163936736110729,9.449471536805378,6.666041413877105,7.338580665624312,4.334062160244546
28,19.19562185711532,19.58673505395708,20.52869031999559,19.34200156106396,15.846228178926438,14.912558775903417,6.376876491792621,11.155743425490236,8.258949668858687,9.288271854573697,5.8893084039141055
29,20.692131820957126,20.7924748174655,21.935876858594327,20.932356516804138,17.197398831129725,16.649517995999943,8.038009880769664,12.837472745345584,10.5638603303527,10.897278382884256,7.448133086318263
30,22.0506722277153,21.74378750752944,23.37458155257836,22.39229946069207,19.02341281477214,18.396669326295118,9.680585053527569,14.436507163334579,12.723329891836105,12.5377113109019,9.127831610008835
31,23.230560264259683,22.87779428903906,24.639156066773992,23.59732204810828,20.222827932146565,19.911413423024534,11.252169359268319,16.18913997349528,14.553402810148008,14.420537506162217,10.841785824910247
32,24.445471212225424,24.015673501070108,25.713491679620347,24.852981741224536,21.382170019186795,21.37735817755062,12.923270349479585,18.01969983055721,16.25696991557517,16.30670136844158,12.465008797839555
33,25.533357392326295,25.079724967974055,26.962547057225972,26.048406321444475,22.773630804378705,22.65091981190439,14.3497494250759,19.588797342573653,17.687455217362665,17.88326163138356,14.160131513507688
34,26.570777520125098,26.189942348528977,28.090006455422582,27.333260630906086,24.1420685766402,24.032870875956174,16.12941908751763,20.91766593491382,19.240633188512234,19.63573302065016,15.676375407501798
35,27.758332349009287,27.16106243550522,29.34384123754122,28.413909063077625,25.416668219673372,25.494251779027916,17.710723900846347,22.391852741767853,20.929329282460433,21.219327173373454,17.36391141456296
36,28.71510709129937,28.19196921129136,30.336340840437064,29.47641764839874,26.428481981575523,26.555775249555207,19.250610076623342,23.69777245049118,22.752305442926453,22.625988024805046,19.14914148652532
37,29.94154491981052,29.091520188079816,31.383230229111543,30.515825869910724,27.70718865320207,27.756626286691116,20.71945103450402,24.916203083728863,24.34839794467295,23.89869963273996,21.10685122798506
38,31.067481082763333,30.100615251748515,32.34189233753896,31.42104205565302,28.765709622241726,28.903204892804883,22.179358870443384,26.197769998229127,25.74765692471786,25.22331627513454,22.477177295492577
39,31.992469674799473,31.042324966766728,33.32757589460612,32.4609494330371,29.77945535296767,30.063535288121194,23.62442002275193,27.318616334233663,26.88115549706021,26.632953992310078,23.86714362243577
40,33.06494083194881,31.891442389670914,34.22926015622005,33.34691460874792,30.85071527980113,31.252442662849706,24.714683821186128,28.377782127598465,27.996312395057355,27.994120983978583,25.076171461803675
41,34.01108652156878,32.69375674424929,35.11211116904348,34.22691742944236,31.794789037615427,32.26646282637624,25.95985289749907,29.642702843995018,29.17212332476291,29.168451857789947,26.300042398597114
42,34.88461291870291,33.449417593574594,36.008678600259884,35.23531168424936,32.701161416982124,33.34036741238487,27.2069690343196,30.767160539649595,30.44890706151133,30.359619791859878,27.65692747761605
43,35.736610532221604,34.348409088201535,36.908220205924955,36.104470994231534,33.73289544898602,34.4485844537941,28.369619058664103,31.694983541227455,31.73081711069321,31.394411727606624,28.67446024500336
44,36.643715062947116,35.13050826835266,37.78646230362639,36.98011607152703,34.58022476034204,35.464335170149425,29.666719394046552,32.505947214084145,32.80378032947789,32.443664611003655,29.81813684288604
45,37.38972806200638,35.92194237730048,38.653929086606325,37.72529897289504,35.44809067395075,36.32044022886875,30.67813747050272,33.69517517214939,33.73559763607637,33.51489463540643,31.01517800414671
46,38.16908106558234,36.75587175079234,39.49716183689595,38.646329982287625,36.26595452210369,37.22560835228305,31.55627851551907,34.69226492511879,34.68388461845244,34.38454482791806,31.82805283589386
47,39.02618914051912,37.56344068457213,40.34763440242539,39.381473995107434,37.158848352145206,38.1092654861057,32.456633039425746,35.642838743394705,35.73502499104275,35.31432119049844,32.731326453147155
48,39.84510205022067,38.3000153742353,41.11109997675863,40.163339429595545,37.874613792132145,38.88225126983587,33.41158804755125,36.49562524973827,36.6652657406969,36.14537296321148,33.688686611438165
49,40.60896670355485,38.96092704432276,41.87730862683943,40.927016839875456,38.5915951500063,39.71011049260748,34.23830978907069,37.303630974401706,37.60442177099031,37.12579125127782,34.55016614415594
