Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.10040031156324511,0.0,0.0,0.0,0.0,0.0
6,0.45630030764695856,0.0,0.0,0.0,0.0,0.0
7,1.531171847147574,0.0,0.0,0.0,0.0,0.0
8,3.4943285989874977,0.0,0.0,0.0,0.0,0.0
9,5.918036950836775,0.0,0.0,0.0,0.0,0.0
10,9.187039941625947,0.15099245905096587,0.0,0.0,0.0,0.0
11,13.120711402985572,0.3158782053507902,0.0,0.0,0.0,0.0
12,17.335069683830557,0.4354897881130081,0.0,0.0,0.0,0.0
13,21.94524260851734,0.9338209356796724,0.0,0.0,0.0,0.0
14,26.138879598284554,1.9153231598328027,0.0,0.0,0.0,0.0
15,30.024172725955307,3.3377670975784453,0.0,0.0,0.0,0.0
16,33.58702150748218,4.869265646493801,0.001154685242307454,0.0,0.0,0.0
17,37.025812370690716,7.013701664292219,0.001154685242307454,0.0,0.0,0.0
18,40.272010789149995,9.493071146791939,0.03509373913236692,0.014101390830755005,0.0,0.0
19,43.34957869842398,12.208824788954542,0.03509373913236692,0.014101390830755005,0.0,0.0
20,46.11656198029821,15.537211495465195,0.1550676799205022,0.014101390830755005,0.0,0.0
21,48.79408309191574,18.703266586494884,0.1550676799205022,0.01410626786838566,0.0,0.0
22,51.34016268059288,21.80000692618262,0.558067492657414,0.01410626786838566,0.0,0.0
23,53.658027895081,24.850907615214354,0.558067492657414,0.01410626786838566,0.0,0.0
24,55.789843357956634,27.925487497173574,0.9299972334843395,0.03663098726358518,0.0,0.0
25,57.63919848491014,30.804138143773617,0.9299972334843395,0.03663098726358518,0.0,0.0
26,59.39643085152392,33.684940630385256,1.744442208254746,0.03663098726358518,0.0,0.0
27,61.09770695817123,36.38680467766908,1.744442208254746,0.13253770610609394,0.0,0.0
28,62.452560942022394,39.08039732652676,3.404297645350972,0.13253770610609394,9.681237961863656E-4,0.0
29,63.84781232642271,41.52024493189917,3.404297645350972,0.13253770610609394,9.681237961863656E-4,0.0
30,65.05435830334162,43.98855005072116,5.568891394175253,0.32220458938927005,9.681237961863656E-4,0.0
31,66.25868632743607,46.415768586722045,5.568891394175253,0.32220458938927005,9.681237961863656E-4,0.0
32,67.4586656396883,48.55353735267872,7.890382787574027,0.32220458938927005,0.01643388983832218,0.0
33,68.71653167910371,50.510639498176005,7.890382787574027,0.953939222462624,0.01643388983832218,0.0
34,69.7155388528801,52.27973322301451,11.372147732337679,0.953939222462624,0.01643388983832218,0.0
35,70.66590340113002,54.169658473541084,11.372147732337679,0.953939222462624,0.01643388983832218,0.0014317820726799312
36,71.56463830135252,55.77175805932376,15.309961943358088,2.0274864030415807,0.2126006635846777,0.0014317820726799312
37,72.40125024357931,57.22738623690851,15.309961943358088,2.0274864030415807,0.2126006635846777,0.0014317820726799312
38,73.16530455828374,58.70654270014782,19.078889953378656,2.0274864030415807,0.2126006635846777,0.0014317820726799312
39,73.89172662189256,60.10101417335358,19.078889953378656,3.6703455519737362,0.2126006635846777,0.0014317820726799312
40,74.59152608542254,61.40806363240496,23.050170302430022,3.6703455519737362,0.6131847660311608,0.009414825728103999
41,75.19330595134518,62.58970115206017,23.050170302430022,3.6703455519737362,0.6131847660311608,0.009414825728103999
42,75.7479307721928,63.78117704785491,26.942069061741215,6.699712192260916,0.6131847660311608,0.009414825728103999
43,76.24886721681288,64.84021488047786,26.942069061741215,6.699712192260916,0.6131847660311608,0.009414825728103999
44,76.74313194930909,65.84103112241482,30.557565336851383,6.699712192260916,1.3363457024940562,0.009414825728103999
45,77.17108863649877,66.76879710387753,30.557565336851383,10.202416330681723,1.3363457024940562,0.13273725144973206
46,77.59505601682636,67.8173811798489,34.235271114800234,10.202416330681723,1.3363457024940562,0.13273725144973206
47,78.04488972292543,68.82053757724621,34.235271114800234,10.202416330681723,1.3363457024940562,0.13273725144973206
48,78.48063227916033,69.6587397066633,37.83254785016848,14.073782487393732,2.44423454608135,0.13273725144973206
49,78.84168058562703,70.41747949207303,37.83254785016848,14.073782487393732,2.44423454608135,0.13273725144973206
50,79.17161584125168,71.20035698829878,41.110859752106975,14.073782487393732,2.44423454608135,0.7310429226253667
51,79.62434402333321,71.92413381332423,41.110859752106975,17.85516112104908,2.44423454608135,0.7310429226253667
52,79.96284406735143,72.62639687275345,44.072069881417974,17.85516112104908,4.5532502410347035,0.7310429226253667
