Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//SPEA2//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//
0,0.16269435683115596,0.13308929972364264,0.031262228003184005,0.23887305755983568,0.2409646392841184,0.18915586076776983,0.16654514692045827
1,0.22739987756702867,0.25625179022892225,0.1827695151929057,0.23887305755983568,0.28786741593094806,0.36251335644292404,1.9391681663093001
2,0.41272645899774935,0.9757669416985282,0.5321499307035875,0.47332038934487786,0.8644439829161745,0.5374618772206851,2.7761769815959525
3,1.15462120544616,1.6932301676910166,1.6481823426534388,0.661746940094626,1.2766600383043367,1.1260636406656737,4.042051928641439
4,2.3447612238683337,2.9579849091106705,3.9997098452854014,1.2272994764722815,1.8825694004643303,2.5238594853698477,5.976648165260209
5,4.248844555581234,4.667099350891441,8.124690389150203,2.1698966193434748,3.1522832456654273,4.445986604883622,8.09391001746906
6,6.785702333016556,7.782272125657351,12.848805897029026,3.6747405988709856,4.531171550535214,7.507515897572025,10.472096007805689
7,9.080032286348825,11.130230237823492,18.082199653348024,6.516281078251741,6.825308942646288,11.347410088789006,12.879612336885376
8,12.004239377552448,15.260886437283409,23.757938275014986,9.33881816820347,9.586732186307056,16.046629998831488,17.927377148567963
9,15.551788434842601,19.77729660153926,30.195065202941812,13.181696534406088,13.07971824813695,20.45935021390448,21.5225879567568
10,19.169213743508987,25.525036400229144,36.47977013116252,17.46749460945241,17.957730256529253,25.604910861731828,25.05479054803603
11,23.785178230648512,30.563164921444695,41.87846429620755,22.030060820638255,22.810922810294702,30.109366734739762,29.191679240340935
12,27.79586915658744,35.89311352004778,46.53827550620366,26.370401831068563,27.266709072409963,35.36047517962546,32.91085991316518
13,31.9955080039602,40.559327172155896,50.67911209387933,30.812139815661858,32.45521496447413,40.3852290155301,37.109787773673446
14,36.19025426941875,45.22859551030671,54.54723656242779,35.29153511450013,36.98330509302403,44.760847432854334,41.30592429529851
15,39.953837769455035,49.45866401168934,58.18315595433285,39.32569689407413,41.44486322282947,48.7337605604953,45.3394998188242
16,44.08026682123036,53.43016393587677,61.160572810927015,43.21623041576242,45.414473932093,52.77268159517795,49.57734778729306
17,48.27118218724252,56.94219323829891,63.594512615244206,46.8971452894452,49.47895146280226,56.553684231904455,52.84101837711872
18,51.58380368538317,59.789430472361495,66.13167824707813,50.85781271703357,53.10382970015935,60.15205271059128,55.67923663334332
19,54.86762399640811,62.39490052467841,67.94430666393339,54.12171367903804,57.020895446822436,63.31354387948272,58.859379198989316
20,57.5640503829815,64.38382703140554,69.69443888913906,57.18689860951515,60.114093972811425,66.4994644116154,61.52035979735187
21,60.49079950688624,66.42310698327339,71.21898747636968,60.246438575060665,63.3069229232579,69.2909961744826,64.24152884920714
22,62.97220050429,68.52476957797643,73.0393244911309,62.870714510546,66.30866690027672,71.78612675899572,66.51175893919246
23,65.35424122643684,70.04729912546246,74.18887744612584,65.27246446944223,68.90138692342923,74.18258130887202,68.64058939954222
24,67.34552354321835,71.41657804893383,75.5125431862491,67.54223134958532,71.39653543709022,76.1753419710036,70.47330229456763
25,68.96749449613847,73.04054047289799,76.46927921975595,69.65057735862463,73.74029922357181,78.14649503716593,72.09626212706452
26,70.74695110283437,74.35204050936743,77.46297010031726,71.60524788998622,75.77189177871205,79.83384454487293,73.36051702430144
27,72.23872329300494,75.68672404698492,78.53215396115547,73.1537014823494,77.56502580341632,81.2443441263663,74.57718371398458
28,73.62912344300202,76.96249214110783,79.53612919061987,74.78883970709954,79.17873644315014,82.58601474153919,75.64464720868838
29,74.96530602858324,77.83990103424063,80.385362821165,76.03014671321199,80.72569664155952,83.70066451071227,76.54253395909889
30,75.92977488481675,78.8704240707634,81.13774084191247,77.2874958492075,82.07433799059515,84.69765857761041,77.43882448291586
31,76.96119330800646,79.9342874728909,81.85817894880675,78.35251694907583,83.29138891108691,85.64146452381539,78.37192764906462
32,77.93839727970312,80.69311516609763,82.62180483069736,79.48336683278323,84.30911639858532,86.50386356397694,79.14802832577959
33,78.89055427154207,81.47837577488572,83.3117759216459,80.59279672166376,85.31783405666438,87.26806799496354,79.87890645336735
34,79.78725720027472,82.06225744520547,83.88541142269553,81.5849973811028,86.22237625860869,87.93845970163949,80.5647128162516
35,80.54841379484328,82.70886772403644,84.46777448952432,82.36044876387896,87.06268160738783,88.56495732754446,81.19640139520946
36,81.39378228094438,83.31426446733018,84.96982935832995,83.06714360058801,87.81479752724692,89.17809676808375,81.6917560739069
37,82.09839383133999,83.98986729545835,85.40145921094938,83.76436174641694,88.4976809965743,89.66335360790475,82.31200009958647
38,82.808652624407,84.50753796241597,85.86201708048523,84.37959614653111,89.1137803505073,90.16477073060658,82.79176549714089
39,83.47289476708252,84.9252803456946,86.2837995514262,85.0421324016581,89.65826263878847,90.62104767787865,83.20598017438319
40,83.9632873780677,85.35455668388515,86.73305565088076,85.68644521662158,90.21848085140901,91.00535547441874,83.6499635429297
41,84.52001761468972,85.79882826365551,87.11667545448312,86.24711352882306,90.73484371619244,91.39411599052073,84.04010211318986
42,85.05672383453167,86.28368824894469,87.68489178288122,86.71364455049225,91.20098540795439,91.7360808031448,84.45038447153972
43,85.55204980742701,86.76202846028364,88.00315286998186,87.12262410319856,91.64978798446604,92.01108448342065,84.83519814586232
44,85.94408055710988,87.22355358822294,88.39339241327818,87.64279182802464,92.06015797904976,92.24757068562548,85.13769057234235
45,86.28825910994884,87.60289973649668,88.82901203118173,88.08789704819797,92.40473337676984,92.48876716085728,85.51748578593448
46,86.71281759648572,87.97904870801146,89.1819137833535,88.49295705471204,92.74979840372656,92.72559803110313,85.78621583607129
47,87.13180079344075,88.38291669753214,89.50069566280632,88.86070176021082,93.06517881385598,92.98251333577777,86.05628542911298
48,87.5874876774009,88.70961172435774,89.89110650791395,89.25775066530298,93.3805495640379,93.21133506226178,86.30246553517433
49,87.98099761952008,89.01145734049952,90.24230875271492,89.62787377079724,93.65126891616636,93.41895393299373,86.50395252916681
50,88.28665747624134,89.36612672650948,90.5882826006207,89.92355460367583,93.9371613131299,93.57422740469883,86.74320317393627
51,88.68532936048328,89.70080152576995,90.91575791648827,90.2265376146092,94.19478756053792,93.72301277371513,86.97219367552866
52,89.06986813930557,90.03012847541635,91.22605734611645,90.49626331724875,94.42380273153984,93.89712584800058,87.21636431076723
53,89.41227872253744,90.31477469277353,91.50205616042494,90.7782907422619,94.65102594749551,94.06093188053649,87.41056546509309
54,89.6920296430816,90.60053503362025,91.76348439520756,91.02979493746737,94.85814193319672,94.21766879305247,87.61507579067319
55,89.82778239629927,90.85983080131699,91.96214891445379,91.2306647234886,95.05110079100913,94.30671522422868,87.83701785483632
56,90.16227311241632,91.15568434159813,92.22416822195787,91.44706891378294,95.22869781124378,94.38808068155832,88.03846642236027
57,90.47594636286642,91.36362117496834,92.49845604791308,91.67315386855438,95.40382654013021,94.51865977536647,88.20401029042674
