Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,25.496836768874815,26.749785850982516,30.775467205732948,32.892498928846116,34.494408322496156,35.909130825079224
1,30.95988921009661,30.55479789977377,30.775467205732948,32.892498928846116,34.494408322496156,35.909130825079224
2,35.80688816187438,33.59699749712636,34.28270325755581,32.892498928846116,34.494408322496156,35.909130825079224
3,40.1968199837045,36.67810399933889,34.28270325755581,36.04802346505087,34.494408322496156,35.909130825079224
4,43.186643493983276,39.20622158899162,37.57275858016025,36.04802346505087,38.18110703402055,35.909130825079224
5,45.861345365817016,41.62304566262508,37.57275858016025,36.04802346505087,38.18110703402055,39.16690912700001
6,47.77367141507915,43.67376345747518,40.48867071525867,39.41346785284359,38.18110703402055,39.16690912700001
7,49.52488990682422,45.518243382823165,40.48867071525867,39.41346785284359,38.18110703402055,39.16690912700001
8,50.85684453438266,47.053758562019944,42.92341082811975,39.41346785284359,41.03572417511999,39.16690912700001
9,52.01726362400328,48.52772787437672,42.92341082811975,42.03748186075612,41.03572417511999,39.16690912700001
10,52.96950239234634,49.8347335688631,45.150542364520604,42.03748186075612,41.03572417511999,42.236664916791185
11,53.734186011528486,50.988841972037946,45.150542364520604,42.03748186075612,41.03572417511999,42.236664916791185
12,54.51624352116492,51.99600887391408,46.97656987523435,44.64494237919688,43.8311051798107,42.236664916791185
13,55.13721345137708,52.82236317842521,46.97656987523435,44.64494237919688,43.8311051798107,42.236664916791185
14,55.66389582861599,53.487963401205405,48.72367681426354,44.64494237919688,43.8311051798107,42.236664916791185
15,56.15701294869094,54.14411835089826,48.72367681426354,47.007415133630225,43.8311051798107,44.990859588372174
16,56.4873820236074,54.81387200638119,50.31308410685178,47.007415133630225,46.26256269341621,44.990859588372174
