Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,26.891231037165326,26.87101986051986,26.943119186367348,26.88783449445154
1,27.190634772644355,27.155175073541116,27.19681004452912,27.158996191015603
2,27.320352676832883,27.265867160314176,27.315815763106034,27.320875277481775
3,27.42573857097564,27.38198281735691,27.40226668695569,27.406577605198468
4,27.64208460340371,27.583075217704906,27.550188426742707,27.48294895797721
5,27.79099386805552,27.638509243302074,27.672168765394005,27.5623625709928
6,27.955760603260305,27.788793590484566,27.85980790300564,27.67684445396491
7,28.03203446092341,27.8332571938388,27.946371211928728,27.780484861855754
8,28.19329665056714,28.005744313615345,28.077127616719448,27.93056349479875
9,28.256614474177315,28.04532447069824,28.165206072923326,28.115271254211905
10,28.39931692201586,28.150413496624992,28.286054747620685,28.267971066918008
11,28.45384793973922,28.184954730015573,28.35863622202056,28.432769355353614
12,28.567903099243637,28.326582662462645,28.480458084821265,28.565787366525576
13,28.6468838169251,28.36758820402279,28.55082622816674,28.7215524035014
14,28.727128820691906,28.459493535240792,28.64014778581936,28.865150524599166
15,28.775085597360988,28.49973055486229,28.72681390268038,29.10405263639998
16,28.885031085966308,28.580126662648635,28.831801248279472,29.26593227342999
17,28.936627839873,28.607906338935535,28.914217569664274,29.44546530052847
18,29.052170472836856,28.72323803190781,29.016006642964864,29.685277100163198
19,29.137739440284687,28.755727748534444,29.097386710379762,29.8893413676103
20,29.2456994929499,28.850501273811922,29.227899588155715,30.093953145061597
21,29.304282606450162,28.921195783145887,29.298619129488827,30.260765824248526
22,29.41788024346812,28.984927069441095,29.426944490296634,30.51077851758003
23,29.501167486572548,29.01537992007762,29.516249748775085,30.784822378678655
24,29.60953409985054,29.10941212966559,29.61752760172846,31.03955630190043
25,29.70121792349137,29.13424111117105,29.700030461602083,31.30590768168144
26,29.78857770935329,29.206374661726684,29.834055189788344,31.649196387913637
27,29.8530883384726,29.24180095581769,30.01414858860881,31.87662525650426
28,29.954612358957167,29.309475666114437,30.16120743198148,32.25533578758246
29,30.02536833987069,29.340321415948832,30.29764125737256,32.540615117901254
30,30.111941005723413,29.39730459010981,30.407255775822666,32.9200924753721
31,30.15774632703626,29.446315942505404,30.49123605469092,33.275870394419904
32,30.252359543093053,29.53720861705523,30.655082620932887,33.51379040182875
33,30.352184722661455,29.55024631631161,30.783397861677606,33.879880583894796
34,30.46305069855919,29.659573596580852,30.908149000294948,34.32696676587752
35,30.5098780089362,29.70050825417461,31.04894178713803,34.79871903502719
36,30.611885703469284,29.794254338653825,31.193972375288194,35.32497531079243
37,30.678900168192484,29.822702853182765,31.312612453170622,35.819407590706945
38,30.790709666339765,29.874613147222178,31.461571288078826,36.25474237951506
39,30.855335393823864,29.89898547572442,31.567808649994006,36.649698368482554
40,30.992252933354674,29.94490088067473,31.782306120885274,37.19820155800131
41,31.101332660711112,29.965312465822986,31.89796318957463,37.625522522181306
42,31.24337357188047,30.03892229638605,32.0493981589469,38.03551133067687
43,31.32515761876535,30.077617241461073,32.17732370180632,38.54049315868947
44,31.445472801535068,30.167541872626163,32.32603127179253,38.91394435097288
45,31.57273698996137,30.216045175317536,32.41278598295003,39.576219004581944
46,31.683065631853076,30.284772659957117,32.66942107951828,40.03761683189136
47,31.802276674002567,30.326688941880313,32.81863513569127,40.64497594081504
48,31.92256396688572,30.4036729042548,33.00070105366882,41.0703650505511
49,32.017622534039624,30.45286160094542,33.14559881613433,41.6026623069967
50,32.16949925892646,30.549017793508014,33.267861822217064,41.9619613736618
51,32.23585133778623,30.646576797270562,33.38759002348624,42.579858945834374
52,32.389472502022656,30.699418496611862,33.576939663003394,43.1667536505129
53,32.49644894259868,30.77264249807159,33.71118123358895,43.61834706472296
54,32.6363634132293,30.845300433098167,33.88934025835816,44.063852239587675
55,32.740475268764555,30.944592775345942,34.00213715585003,44.56081848061713
56,32.86268778233524,31.077246977946572,34.21056672084426,45.20459649863775
57,32.97342955026891,31.1498778494656,34.33520452465859,45.815970012487305
58,33.11531726625241,31.237817169062694,34.61365242470291,46.291958017378455
59,33.21417628619482,31.287734306619765,34.71166637429618,46.894852309188245
60,33.36406486668995,31.353350133445172,34.93618705473435,47.45851864384076
61,33.48088945042914,31.460180291093987,35.14770552448609,48.00429542156597
62,33.61941792638469,31.508876281027188,35.33944706025145,48.53219618113468
63,33.739340007895954,31.57103642698347,35.51929199013557,49.140573903509924
64,33.928749840722645,31.607727914819776,35.68177894857862,49.65374315302373
65,34.06708472495355,31.732578552157158,35.8309861945654,50.24904597285755
66,34.21305031064238,31.807559306849242,35.998764669878256,50.76684822474523
67,34.33158786372553,31.874533017231343,36.22674234973048,51.359461436164146
68,34.50102555276158,31.94628613658914,36.35398219813135,51.786697978575106
69,34.640064438747594,32.01864266686961,36.52084456531216,52.44823909510659
70,34.76163978373987,32.055335313848786,36.71053031363396,52.78522274641818
71,34.828228331606944,32.19089850461846,36.88367797328322,53.24077844335476
72,35.02083878935631,32.25712890150928,37.117697097167834,53.81602123890592
73,35.15795747457501,32.32131221418995,37.306634864346634,54.17267585179948
74,35.31896183848093,32.40682893861442,37.4939777903765,54.6888957699253
75,35.41729938366423,32.460602930054364,37.7064918722957,55.24709890377471
76,35.5504231173888,32.550451781295905,37.85615267414639,55.798075173805984
77,35.68852038041719,32.61386975148395,38.130752809320875,56.17725270409421
78,35.89836441410815,32.73524477370146,38.369925259989095,56.497312832030424
79,36.027189932029074,32.757062326085226,38.444100054306574,56.867106940596216
80,36.199153462454895,32.88324765250554,38.702572026755746,57.19709041348743
81,36.32013628775426,32.91569981474758,38.84106252020827,57.60267543804599
82,36.53122748264482,33.07387694442698,39.094278125816246,57.9403362355722
83,36.62841377134317,33.090139902559535,39.406509787996576,58.33157123987329
84,36.70205606943591,33.27856581079941,39.631320813086205,58.75003310190293
85,36.85200556197843,33.29507116664937,39.80688354813042,59.16502126478947
86,37.077727713549095,33.45910418695343,40.00656981953002,59.46533522943586
87,37.230284586398774,33.47968134046188,40.195784439297334,59.85863973028409
88,37.465420789090956,33.654902681729794,40.399850010361675,60.24842550515298
89,37.61031870035061,33.655394333946944,40.561177648751475,60.6864718555428
90,37.88039399602073,33.75212439943696,40.726979004905516,61.01579313477921
91,38.00170264665152,33.765711184904305,40.99756403924525,61.306540251519515
92,38.19773282617705,33.893404606250954,41.28684238527464,61.64573823874565
93,38.32065870858714,33.89375586958073,41.46447745834265,61.93255528935523
94,38.50362803345143,34.021564654100416,41.700098674204085,62.24501467058807
95,38.65309020108307,34.02703589793849,41.95378690091334,62.521748834835364
96,38.79297356450857,34.25153412361978,42.21903078444461,62.81141680322369
97,38.89911650869635,34.25687930582021,42.410117042471285,63.203744209931955
98,39.06112701343976,34.35411499608624,42.66679413911463,63.518926634721815
99,39.26292876026798,34.37372912184486,42.887519910777655,63.86076806826968
100,39.45013171478256,34.611702779935015,43.10493436581159,64.09185083044397
101,39.56328190519622,34.615810082860875,43.272572326668694,64.3660923820751
102,39.703470792248204,34.80969921797195,43.510463171661904,64.63085337761092
103,39.84345505973324,34.827632978479414,43.79408360292624,64.8905121700671
104,39.99912935397575,34.9583456024831,44.06425789199222,65.11598863818186
105,40.10072289767271,34.98460481394366,44.23409180443921,65.34174469545749
106,40.23337102141247,35.08793760758857,44.45221641309237,65.62518294661756
107,40.36115482554993,35.097217528231845,44.62413193919535,65.81856685500695
108,40.582732640997435,35.242364750078174,44.831165528626215,66.0482210824319
109,40.74404721666395,35.258812728201995,45.04121044509756,66.33304809777648
110,40.86033150788493,35.400757022792476,45.32165940575595,66.49456101601612
111,41.00882167723379,35.40118240157195,45.47507492982513,66.65159255615407
112,41.156031679154296,35.48421252871558,45.7270735294332,66.84053731151926
113,41.29374034542488,35.495101689918656,45.83667328633492,67.00677600029076
114,41.45748721414079,35.62335087693351,46.15419506703195,67.21421323148545
115,41.619311878573605,35.640547596240914,46.32702911093849,67.44454222322986
116,41.8433885000902,35.82204565814866,46.54337724990027,67.61167922265713
117,41.929146908047755,35.8398845808463,46.819289202354895,67.8939056355524
118,42.062275861481744,35.98870081133035,47.028841167213244,68.00070142745422
119,42.17708614022984,35.991341967978215,47.2468615148788,68.15196479590789
120,42.35360012107989,36.1701920485621,47.482717583572814,68.40076905726417
121,42.557496450071525,36.222754395329765,47.771756038098566,68.56428474022441
122,42.736997510254646,36.35823043590954,48.01489268847938,68.72737014851056
123,42.94489137619614,36.38904587203725,48.18457056836062,68.99322353629626
124,43.15675357903876,36.56978430017697,48.371784055754766,69.2323557591447
125,43.27077432332247,36.60062515100261,48.56041445770221,69.35777308777683
126,43.44040423674123,36.81025072432727,48.79509090666656,69.46674967549488
127,43.57986697083557,36.81221740641539,48.98462318786893,69.5615979213365
128,43.72615301458549,36.96812452690747,49.27601627538066,69.6522212838519
129,43.83546381734471,36.97736631559436,49.45454011666494,69.7798406962172
130,44.04021623607959,37.173972906180886,49.6495524755576,69.92565982707715
131,44.179643353971485,37.18450866980984,49.816779819274004,70.07707650019653
132,44.42554010641251,37.4320256236396,50.05490264481737,70.23572446306754
133,44.54686893663326,37.43771396840812,50.28232304340523,70.36232001709331
134,44.71683430649568,37.547505323323634,50.47774617917952,70.50386042589533
135,44.85573281687544,37.56655630298715,50.57393687408932,70.648360842324
136,45.09276333762542,37.64168685900106,50.77236537949673,70.78521889493366
137,45.22569765514434,37.661457183229714,50.929514513268195,70.93081033197245
138,45.35010772356303,37.773197144915585,51.121861009625825,71.02015728693313
139,45.47311598075676,37.82523356646985,51.30269871361075,71.17490879334969
140,45.644982863501156,37.97344487019472,51.46466627647012,71.29468693930005
141,45.714905486192364,37.9819844296836,51.723686836538505,71.4484312537606
142,45.829958090726485,38.16321062802786,51.986970402601585,71.54605554481702
143,45.9622247767302,38.19676543499364,52.20508918208784,71.68221535063458
144,46.153704543276255,38.36522349100238,52.45106932033017,71.79889756769609
145,46.31810958079437,38.402939618461346,52.636134935672544,71.90905299328722
146,46.43757401524157,38.58301692156876,52.77194424514858,72.02543860660464
147,46.549798735773436,38.58656234101168,52.898472818000556,72.16765683603771
148,46.633988703485976,38.702610237252344,53.0054112487801,72.27644595386687
149,46.741694192055604,38.703207878074124,53.095913148066074,72.42861437701293
150,46.88279643595973,38.83991144450818,53.29515792418468,72.56413753381914
151,46.93895596125901,38.87097110676799,53.47437189950527,72.67131891586084
152,47.06200452101638,38.981716240450126,53.63572382620596,72.79792111903225
153,47.09749908737011,39.026263310794896,53.933081923380385,72.88363811822586
154,47.236652052283986,39.20765642548318,54.09655063760289,73.06717650027954
155,47.41665908103186,39.240760775906914,54.32875488142713,73.16964831118997
156,47.516128962789395,39.41649752320383,54.48270535221509,73.23428304040979
157,47.670910088460474,39.45594384918122,54.610532565744954,73.33518569203486
158,47.79054534922767,39.61456511980301,54.7895399193726,73.46692474885067
159,47.966878510168776,39.67181887929833,54.92977372727199,73.58359925929169
160,48.115053735857025,39.81642435292631,55.046856611816565,73.64759321856957
161,48.190869664726584,39.86194036870783,55.184405848967764,73.73521075154187
162,48.34532352477538,40.066989874020734,55.29360855766179,73.81485539983572
163,48.394910716198716,40.130262780503735,55.4501764149724,73.89563519040959
164,48.504214511654304,40.29229160313172,55.6538594595556,73.98080935045317
165,48.59968676414505,40.3621901782501,55.81331713275339,74.07748940522508
166,48.696784763885944,40.458298078214256,55.98964431440885,74.14690566966594
167,48.85847070268388,40.47165772081681,56.116801846886645,74.20226244041707
168,49.016747637083384,40.65283550941599,56.361450672190074,74.28522927175317
169,49.12878810596645,40.69109232226958,56.59801881687984,74.33594319615244
170,49.339097416081195,40.83314025637211,56.76109068127094,74.38595909732594
171,49.38674801843891,40.87546529948861,56.93595727580294,74.47919283666485
172,49.516487711940954,41.00601023746335,57.069850259180676,74.51623715730521
173,49.62220031082484,41.04234381776769,57.24830779522699,74.63872761996655
174,49.79220800418775,41.167811216526275,57.42127258764916,74.71648658590478
175,49.88485725340215,41.22871039726217,57.56706023070768,74.78799351844599
176,50.072129605684836,41.412287584005156,57.717129694196686,74.86766195209135
177,50.14461253328426,41.43626759700246,57.883941162169506,74.92813184547947
178,50.275198633892295,41.64345562921945,58.06149566655152,75.0351736554905
179,50.41270189924292,41.66429122087336,58.247633862568684,75.08439279770245
180,50.466492736570835,41.803156428834534,58.43125301471168,75.14362019957835
181,50.56032965212777,41.85188424691046,58.569176092692246,75.18338664648896
182,50.72896973162633,41.946865705917986,58.70724778587066,75.2447161010714
183,50.86005153510793,41.982917862427534,58.882295347448476,75.31433609738937
184,51.01147788705358,42.13008834279687,59.00729769419548,75.38505753760721
185,51.081714818477984,42.15097899272183,59.09012934697843,75.42361440536311
186,51.187933015355924,42.262910032183356,59.212838019552194,75.47851278197459
187,51.26816208854007,42.31743498760399,59.29968578492956,75.5525454877401
188,51.49479750702075,42.42388447001704,59.41265427724306,75.608698233366
189,51.63510859581575,42.45599208703218,59.54418001424106,75.68063729398857
190,51.75329776729156,42.686737084072234,59.72973076417144,75.74404142451444
191,51.7925884791562,42.69199442934127,59.9023074178016,75.79008487384222
192,51.894963936691774,42.766206467119574,60.07654644551968,75.82556455286745
193,51.95974678501849,42.79847807054659,60.20323671630214,75.90263948890501
194,52.17952389933902,42.884164290780596,60.316107113978276,75.94544045128795
195,52.22870668131579,42.93818610385336,60.514174347197084,75.98361181721697
196,52.45770938312164,43.05883701339098,60.62837979480017,76.03128453032743
197,52.51731841179539,43.0783073639899,60.77701997244092,76.07382278966769
198,52.629796292976685,43.2321664603625,60.85417416806823,76.11036784819497
199,52.695877583585585,43.2449203336626,61.00290421689457,76.15375765012135
200,52.831110314583704,43.303835086211485,61.135798782589966,76.19757354305301
201,52.915233328995306,43.304696165047716,61.354135786959205,76.23983196021811
