Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,42.93681505588977,42.2509937151684
1,45.159304976760986,44.77948068238315
2,46.750755610806095,46.35717073622359
3,47.80750910209618,47.37515735091146
4,50.13559467132317,48.79856627650721
5,51.40577524333455,50.98450784311205
6,53.38900326375246,53.14174551329005
7,54.93256912683094,55.784558825051036
8,56.62382806537421,58.51056237391698
9,58.392318740074764,61.13251119281532
10,60.36867128704467,63.505090131436184
11,62.03361413241944,66.37327964226378
12,64.14009794109613,68.01045081608387
13,65.48601236342591,69.8639902332064
14,67.1907360570748,71.56600392344778
15,68.26840232290927,73.0424836947537
16,69.6730423102202,74.35003108568606
17,70.6891355767075,75.26990786125444
18,72.60912249343161,76.247824483348
19,73.38487047758632,76.93210684232771
20,74.87285221972236,77.73025704287296
21,75.64254813102555,78.4362040472865
22,76.73953930205259,79.05382831070001
23,77.41049146000753,79.64989875101146
24,78.1197921020097,80.05805169946488
25,78.65415649029588,80.53953119305865
26,79.30082476236073,81.0295608504914
27,80.05915857555664,81.38850720134779
28,80.8133476965231,81.844550881314
29,81.134538808332,82.16847983439308
30,81.5141601064379,82.45282692779278
31,81.91493630453702,82.6965736984909
32,82.27707760104902,83.03610130386498
33,82.60864380217622,83.25190312680348
34,82.94593419320405,83.50927426844606
35,83.18680760404315,83.68897419052671
36,83.49536629397458,83.91778275111446
37,83.66216060622946,84.09069816249807
38,83.86519413427223,84.23759620978802
39,84.01973968409885,84.42907272167233
40,84.19356430099796,84.60070598585888
41,84.46718633839497,84.72563447431222
42,84.7232965369529,84.873951744653
43,84.87116353477955,85.00787580283315
44,85.04450647103454,85.12134807448159
45,85.13745616673421,85.23314569536527
46,85.2874466026864,85.35895866450906
47,85.39460284852515,85.42857905952302
48,85.50482905291918,85.53116216893898
49,85.64212104732918,85.59696381679683
50,85.74345650046446,85.66351095784997
51,85.78929408078886,85.7145594138786
52,85.85575208325629,85.79240457639861
53,85.89604436982944,85.88543202588387
54,85.97241863992943,85.95395271905336
55,86.00052159077482,85.99807645861466
56,86.06126778452105,86.04198418346525
57,86.09876490265586,86.0906850642766
58,86.13574822004367,86.17454361256104
59,86.19653915681549,86.21739826194067
60,86.2873056511459,86.2585136140011
61,86.33061059174034,86.30113743855105
62,86.37558753536469,86.33353167487661
63,86.45441281991076,86.37130419550707
64,86.50532339074778,86.41396488639955
65,86.55228789124095,86.45860281069689
66,86.60067802050489,86.4811243641058
67,86.6319600615713,86.51352976757165
68,86.67332125259247,86.54094959405955
69,86.72543163230725,86.56466866965783
70,86.76822009126865,86.59147390220001
71,86.8118315166862,86.61804224884617
72,86.83503124426893,86.64555853987662
73,86.86621005723515,86.66844400067842
74,86.90128562705098,86.67819661972048
75,86.92995962414666,86.7082657596241
76,86.9611675070765,86.73207973580254
77,86.99403797428124,86.7498901712673
78,87.01408000340997,86.77756743539862
79,87.04288475558975,86.80176751182077
80,87.06698752501042,86.82308843040255
81,87.09423723151939,86.84041134444907
82,87.16270995145338,86.84966956693944
83,87.17734414962239,86.86527079679193
84,87.19990562962286,86.87858724504605
85,87.22413441478318,86.89137411616888
86,87.24903225204831,86.90134291661053
87,87.27679296875061,86.9155120464512
88,87.30122161452398,86.92568009097418
89,87.3419159315234,86.93476814600623
90,87.36167304572326,86.94528334092388
91,87.39246535719647,86.9561972374831
92,87.42077968601136,86.96345897250724
93,87.43975345604743,86.9746453724971
94,87.45946374474023,86.98412345191583
95,87.47221870503869,87.00679642756147
96,87.49174468281997,87.01790851028186
97,87.51440627369,87.02778356467432
98,87.53812779054819,87.03589843694557
99,87.56116980935039,87.04565549350262
100,87.57826595081896,87.05640225140736
101,87.60250731961126,87.06711413798631
102,87.61149495880484,87.0722221098887
103,87.63380622354616,87.07823721954969
104,87.65497846745694,87.08490353348284
105,87.6937537929376,87.0917140543379
106,87.70577499879644,87.098561662144
107,87.72401534493558,87.10206879658098
108,87.73471498289639,87.1079650068226
109,87.75193945900138,87.11271563509813
110,87.76486307362045,87.11856916357519
111,87.772666071022,87.12347885798144
112,87.78766781294502,87.12846569716558
113,87.79446201785238,87.13344799362504
114,87.8008265008757,87.13854128397905
115,87.8400033570137,87.14349992454919
116,87.85255870094082,87.1473484764858
117,87.8723443875434,87.15310708360572
118,87.87960968806223,87.15758078113761
119,87.8870356832393,87.16144146800929
120,87.89562269542343,87.16931440745745
121,87.90844767665625,87.18439216459173
122,87.91442716499083,87.19228030146341
123,87.93202672887075,87.1974828305988
124,87.94361116961902,87.20268411776374
125,87.96419114806521,87.20698123672288
126,87.97737623680611,87.21365868256652
127,87.99909895341897,87.21670148463292
128,88.01598063346997,87.22127447714382
129,88.02698667791087,87.2265688318786
130,88.0369594580636,87.23297915598741
131,88.04222017019754,87.23587637558632
132,88.04949076843215,87.23942264293203
133,88.0645138767403,87.24284538421104
134,88.07511942818677,87.24602053386502
135,88.10223332458244,87.24860596863344
136,88.10637259704474,87.25175023931597
137,88.11435356435064,87.25461926018323
138,88.12011890799462,87.25737552920982
139,88.12509771571592,87.26191031264003
140,88.17337488475899,87.26594382701533
141,88.17731790420402,87.26819684794567
142,88.18534619338315,87.2711095034436
143,88.19749488789364,87.27279211347918
144,88.21076968237406,87.27725837931234
145,88.2180685441374,87.28342034138699
146,88.2253653133835,87.28638067649503
147,88.2316283509404,87.29010468255453
148,88.23872406344415,87.2920524058623
