Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//SPEA2//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,0.004234249290676912,0.002770418194692216,0.0016473272150631716,0.0020887926519558555,0.0019436711836660647,0.08000567725822363,0.035485920362333084
1,0.004234249290676912,0.002770418194692216,0.0016473272150631716,0.0020887926519558555,0.0019436711836660647,0.08000567725822363,0.035485920362333084
2,0.004234249290676912,0.002770418194692216,0.0016473272150631716,0.0020887926519558555,0.0019436711836660647,0.08000567725822363,0.035485920362333084
3,0.07532469365328337,0.08912728033592715,0.01473578854693687,0.0020887926519558555,0.008383432353027156,0.14183651352623167,0.3483128334652659
4,0.07532469365328337,0.08912728033592715,0.01473578854693687,0.0020887926519558555,0.008383432353027156,0.14183651352623167,0.5297377698722376
5,0.07532469365328337,0.08912728033592715,0.01473578854693687,0.0020887926519558555,0.008383432353027156,0.14183651352623167,0.8449176089064352
6,0.14678879507993395,1.1921811098952275,0.9122564218416667,0.007748198148723281,0.13759675623349177,0.45268935743028266,1.3210424649519195
7,0.14678879507993395,1.1921811098952275,0.9122564218416667,0.007748198148723281,0.13759675623349177,0.45268935743028266,2.3238699994320102
8,0.14678879507993395,1.1921811098952275,0.9122564218416667,0.007748198148723281,0.13759675623349177,0.45268935743028266,3.5336223301325687
9,1.2512611530130378,4.240091051648295,5.548980759577254,0.6354198412550831,0.29481062970656513,2.3811675245426107,5.26002625328558
10,1.2512611530130378,4.240091051648295,5.548980759577254,0.6354198412550831,0.29481062970656513,2.3811675245426107,6.825587158683597
11,1.2512611530130378,4.240091051648295,5.548980759577254,0.6354198412550831,0.29481062970656513,2.3811675245426107,8.979833664698251
12,3.3841128805457066,11.522400571399238,13.322077503064254,1.996932186066636,0.90850263806977,5.660866469146774,11.47611425068989
13,3.3841128805457066,11.522400571399238,13.322077503064254,1.996932186066636,0.90850263806977,5.660866469146774,13.43410755514678
14,3.3841128805457066,11.522400571399238,13.322077503064254,1.996932186066636,0.90850263806977,5.660866469146774,15.43332914053582
15,7.471087813413056,19.3324874140987,22.98300600618682,4.788979375946983,1.343815195153111,11.393703042089042,18.2820577059773
16,7.471087813413056,19.3324874140987,22.98300600618682,4.788979375946983,1.343815195153111,11.393703042089042,20.21790432704689
17,7.471087813413056,19.3324874140987,22.98300600618682,4.788979375946983,1.343815195153111,11.393703042089042,21.364458984891083
18,12.6618269793255,27.39881021375438,31.683980802827556,9.790795721226532,2.5712177014049096,18.22849610445225,22.531424632831325
19,12.6618269793255,27.39881021375438,31.683980802827556,9.790795721226532,2.5712177014049096,18.22849610445225,24.314499076832274
20,12.6618269793255,27.39881021375438,31.683980802827556,9.790795721226532,2.5712177014049096,18.22849610445225,25.61314048122239
21,18.81067418588602,34.30185961264905,39.25685546650858,16.82480495987729,4.425918040104811,24.639698797453462,26.689261528255038
22,18.81067418588602,34.30185961264905,39.25685546650858,16.82480495987729,4.425918040104811,24.639698797453462,28.087544317060452
23,18.81067418588602,34.30185961264905,39.25685546650858,16.82480495987729,4.425918040104811,24.639698797453462,29.642459654217788
24,25.292153158542252,40.35849772068595,45.26353826783028,22.64656583837462,7.073878929077804,30.55331086234337,31.060712370595766
25,25.292153158542252,40.35849772068595,45.26353826783028,22.64656583837462,7.073878929077804,30.55331086234337,32.49584703380579
26,25.292153158542252,40.35849772068595,45.26353826783028,22.64656583837462,7.073878929077804,30.55331086234337,33.67077870770596
27,30.862495180013212,45.48815575906146,50.472769620117056,29.6454816612811,9.521329550410602,36.54819745654117,34.87010724895835
28,30.862495180013212,45.48815575906146,50.472769620117056,29.6454816612811,9.521329550410602,36.54819745654117,36.08150713039575
29,30.862495180013212,45.48815575906146,50.472769620117056,29.6454816612811,9.521329550410602,36.54819745654117,37.42712456094439
30,35.74851863053145,50.18841248012985,55.118945017397046,35.17841405818013,12.391896762809123,41.615075080061025,38.26866274548915
31,35.74851863053145,50.18841248012985,55.118945017397046,35.17841405818013,12.391896762809123,41.615075080061025,39.3036110019163
