Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.05285086784897168,0.0,0.0,0.0,0.0,0.0
24,0.2580006745161146,0.0,0.0,0.0,0.0,0.0
25,0.30587559676556114,0.0,0.0,0.0,0.0,0.0
26,0.4573114458988371,0.0,0.0,0.0,0.0,0.0
27,0.5264277068069594,0.0,0.0,0.0,0.0,0.0
28,0.7642837951512169,0.0,0.0,0.0,0.0,0.0
29,0.9773382031955226,0.0,0.0,0.0,0.0,0.0
30,1.118570871487015,0.0,0.0,0.0,0.0,0.0
31,1.2867694315063174,0.0,0.0,0.0,0.0,0.0
32,1.3750562216918822,0.0,0.0,0.0,0.0,0.0
33,1.6044436452032538,0.0,0.0,0.0,0.0,0.0
34,2.0438552335994697,0.0,0.0,0.0,0.0,0.0
35,2.5591726851598504,0.18690200522342557,0.0,0.0,0.0,0.0
36,2.891453015079511,0.19653839778655124,0.0,0.0,0.0,0.0
37,3.7233245815678746,0.19961723257399458,0.0,0.0,0.0,0.0
38,4.367831033579997,0.20414104685203463,0.0,0.0,0.0,0.0
39,5.119488699987526,0.22509029811632564,0.0,0.0,0.0,0.0
40,5.953761997643737,0.2532361222667589,0.0,0.0,0.0,0.0
41,7.224525249049569,0.27932302059339764,0.0,0.0,0.0,0.0
42,8.63604445039345,0.42500325613643136,0.0,0.0,0.0,0.0
43,9.77361776973258,0.7753362659298297,0.0,0.0,0.0,0.0
44,10.88178399071574,1.0627149643703315,0.0,0.0,0.0,0.0
45,12.037517100853677,1.4086528930637074,0.0,0.0,0.0,0.0
46,13.418185342189934,1.585159120244599,0.0,0.0,0.0,0.0
47,14.243653202664941,1.9034955102295403,0.0,0.0,0.0,0.0
48,15.440594328778259,2.600297345841238,0.0,0.0,0.0,0.0
49,16.85417526720031,3.5568102310067724,0.0,0.0,0.0,0.0
50,18.094027430466415,4.339647068533031,0.05699170672199866,0.0,0.0,0.0
51,18.679610040324672,5.552577993239364,0.05699170672199866,0.0,0.0,0.0
52,20.004692267394546,6.239889387635305,0.06303007403745908,0.0,0.0,0.0
53,21.114050354440167,7.451022809205165,0.06303007403745908,0.0,0.0,0.0
54,22.1721348326045,8.299425413313884,0.08635971562712884,0.0,0.0,0.0
55,23.46704096289685,9.437201675520136,0.08635971562712884,0.0,0.0,0.0
56,24.66153248710639,10.62322864863842,0.13277155465962762,0.0,0.0,0.0
57,25.953088778306892,11.585279422596201,0.13277155465962762,0.0,0.0,0.0
58,27.1129802759585,13.312659215339087,0.2363802090856135,0.0,0.0,0.0
59,28.791166604564978,14.704774953483993,0.2363802090856135,0.0,0.0,0.0
60,29.920809266759196,16.3770174225492,0.4895780531038228,0.0,0.0,0.0
61,31.624258920037914,17.633516339346322,0.4895780531038228,0.0,0.0,0.0
62,33.46640825520137,19.38135636813011,0.7494216742159169,0.0,0.0,0.0
63,34.87098660739049,21.00502905160257,0.7494216742159169,0.0,0.0,0.0
64,36.82501971136608,22.75689692613534,0.9807145711140947,0.0,0.0,0.0
65,38.09564840682915,23.8925099344696,0.9807145711140947,0.0,0.0,0.0
66,39.35286078202694,25.481309823007624,1.2879472536779915,0.0,0.0,0.0
67,40.8959978582068,26.934305427557298,1.2879472536779915,0.0,0.0,0.0
68,42.35276101104066,28.32434634732321,1.8539073305926344,0.0,0.0,0.0
69,43.368210103866076,29.923979453208275,1.8539073305926344,0.0,0.0,0.0
70,44.61051524634167,31.240156207813563,2.7309439688110873,0.0,0.0,0.0
