Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.31412740109766724
51,0.0,0.0,0.31412740109766724
52,0.0,0.0,0.32313073873097076
53,0.0,0.0,0.32313073873097076
54,0.0,0.0,0.546070311098309
55,0.0,0.0,0.546070311098309
56,0.0,0.0,1.0763553688881577
57,0.0,0.0,1.0763553688881577
58,0.0,0.02030950876895761,2.041993826388837
59,0.0,0.02030950876895761,2.041993826388837
60,0.0,0.02030950876895761,3.2538440115369336
61,0.0,0.02030950876895761,3.2538440115369336
62,0.0,0.1360166572999853,5.499573430070441
63,0.0,0.1360166572999853,5.499573430070441
64,0.0,0.6506841873334618,8.305013654782265
65,0.0,0.6506841873334618,8.305013654782265
66,0.0,1.0353148992684575,11.994770027227231
67,0.0,1.0353148992684575,11.994770027227231
68,0.0,1.6840445098559853,17.507107236852708
69,0.0,1.6840445098559853,17.507107236852708
70,0.0,3.041874598866903,22.048821631996596
71,0.0,3.041874598866903,22.048821631996596
72,0.0028914994441443676,4.833705135575545,27.50291221540157
73,0.0028914994441443676,4.833705135575545,27.50291221540157
74,0.0028914994441443676,7.2360212690262316,33.02706766312733
75,0.0028914994441443676,7.2360212690262316,33.02706766312733
76,0.0028914994441443676,9.980208090566032,39.495258150644005
77,0.0028914994441443676,9.980208090566032,39.495258150644005
78,0.0028914994441443676,13.69188705977879,45.64435642728528
79,0.0028914994441443676,13.69188705977879,45.64435642728528
80,0.14884223127699514,17.326429568657005,51.15011281938747
81,0.14884223127699514,17.326429568657005,51.15011281938747
82,0.15143242397390277,22.88378426136514,55.961438968748986
83,0.15143242397390277,22.88378426136514,55.961438968748986
84,0.4102055324608124,27.931514076998674,60.94175622074901
85,0.4102055324608124,27.931514076998674,60.94175622074901
86,0.4120937683244113,33.96412747925999,64.56062861318519
87,0.4120937683244113,33.96412747925999,64.56062861318519
88,0.6636009866836265,41.82105830662787,67.80421129461732
89,0.6636009866836265,41.82105830662787,67.80421129461732
90,0.9741296007107209,48.92464170073988,70.24907253331344
91,0.9741296007107209,48.92464170073988,70.24907253331344
92,1.7466810702297257,55.62316400517165,72.04832186868776
93,1.7466810702297257,55.62316400517165,72.04832186868776
94,2.219870052257643,61.967359220245285,73.42985827663293
95,2.219870052257643,61.967359220245285,73.42985827663293
96,2.9379834969262113,67.03524656649012,74.5609518735577
97,2.9379834969262113,67.03524656649012,74.5609518735577
98,4.469483541866306,71.3116713439258,75.32274067640739
99,4.469483541866306,71.3116713439258,75.32274067640739
100,6.1775393487667944,74.57841243227475,76.2174061234796
101,6.1775393487667944,74.57841243227475,76.2174061234796
102,7.783973731191008,77.63423450278022,77.15015190411881
103,7.783973731191008,77.63423450278022,77.15015190411881
104,10.248710460036879,79.82429059985161,78.06468142681103
105,10.248710460036879,79.82429059985161,78.06468142681103
106,12.691632081665254,81.76146795367447,78.9029465160576
107,12.691632081665254,81.76146795367447,78.9029465160576
108,16.543282464189435,83.26748649676597,79.66606220308823
109,16.543282464189435,83.26748649676597,79.66606220308823
110,19.382358973361143,84.47423803058042,80.63477591295675
111,19.382358973361143,84.47423803058042,80.63477591295675
112,23.438550325076534,85.56177340202353,81.4010707253824
113,23.438550325076534,85.56177340202353,81.4010707253824
114,27.954087604412848,86.34700698837024,82.06670624760642
115,27.954087604412848,86.34700698837024,82.06670624760642
116,31.701731798088083,86.95742726233361,83.08921129387433
117,31.701731798088083,86.95742726233361,83.08921129387433
118,37.91794174189772,87.46310206553434,83.77140979296772
119,37.91794174189772,87.46310206553434,83.77140979296772
120,43.21796843823467,87.95721449935286,84.2990766805089
121,43.21796843823467,87.95721449935286,84.2990766805089
122,48.898407704584294,88.53786265717994,84.76837974488018
123,48.898407704584294,88.53786265717994,84.76837974488018
124,55.294246669010086,88.98087497059623,85.30183168601418
125,55.294246669010086,88.98087497059623,85.30183168601418
126,60.58970843751999,89.32433580026729,85.97458250328782
127,60.58970843751999,89.32433580026729,85.97458250328782
128,65.71825289604482,89.73448691878174,86.60818831830528
129,65.71825289604482,89.73448691878174,86.60818831830528
130,69.63993737500928,90.04234457754539,87.2550905639883
131,69.63993737500928,90.04234457754539,87.2550905639883
132,73.80914654084924,90.24867840740049,87.85377252243852
133,73.80914654084924,90.24867840740049,87.85377252243852
