Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.037905062283674254,0.0,0.0,0.0,0.0,0.0
6,0.26423945309296143,0.0,0.0,0.0,0.0,0.0
7,1.789091215923982,0.0,0.0,0.0,0.0,0.0
8,4.832413309204524,0.0,0.0,0.0,0.0,0.0
9,9.193085246402134,0.06040493681036647,0.0,0.0,0.0,0.0
10,14.380913784439278,0.09702396619538144,0.0,0.0,0.0,0.0
11,19.220762200915946,0.2811332122363881,0.0,0.0,0.0,0.0
12,24.52387618596314,0.7989003328161206,0.0,0.0,0.0,0.0
13,29.925086641443134,1.4889428105345395,0.0,0.0,0.0,0.0
14,34.674146623466456,2.7809951003357614,0.0,0.0,0.0,0.0
15,39.27788968269869,4.7778342260900635,0.0,0.011785574627200996,0.0,0.0
16,43.351043091496415,7.53560602535535,0.022576959610407343,0.011785574627200996,0.0,0.0
17,46.82069377829146,10.564890796917847,0.022576959610407343,0.011785574627200996,0.0,0.0
18,49.88762584789867,14.366317950493402,0.40163772625069516,0.029872840913509013,0.0,0.0
19,52.69131490310171,17.59205161609407,0.40163772625069516,0.029872840913509013,0.0,0.0
20,55.20751088957877,21.61925017622998,0.7735048881297797,0.029872840913509013,0.0,0.0
21,57.53091947148683,24.922396686132874,0.7735048881297797,0.07931007898652276,0.0,0.0
22,59.60318915130247,28.56637681623647,1.8901469996109623,0.07931007898652276,0.0,0.0
23,61.39312325916082,32.42635166929846,1.8901469996109623,0.07931007898652276,0.0,0.0
24,63.20949263439051,35.51917919680559,3.647993968861941,0.1991463827225389,0.01117684040065631,0.0
25,63.99266694581651,38.78329330013402,3.647993968861941,0.1991463827225389,0.01117684040065631,0.0
26,65.54922943164341,41.75861864252849,6.260532348783135,0.1991463827225389,0.01117684040065631,0.0
27,66.98095262833115,44.48241491163368,6.260532348783135,0.5880178797727267,0.01117684040065631,0.0
28,68.24452792411091,47.39470692256533,9.699699660441354,0.5880178797727267,0.1401787769430179,0.0
29,69.46591767137025,49.911548995992476,9.699699660441354,0.5880178797727267,0.1401787769430179,0.0
30,70.51930844735759,52.1421065020992,13.570358938489472,1.8953497888030655,0.1401787769430179,0.011633449891434177
31,71.50343565211885,54.2545537498642,13.570358938489472,1.8953497888030655,0.1401787769430179,0.011633449891434177
32,72.37432715598844,56.27732487467571,18.0135476735222,1.8953497888030655,0.40446135651910475,0.011633449891434177
33,73.25557586096534,58.100552645995265,18.0135476735222,3.7883999924794938,0.40446135651910475,0.011633449891434177
34,73.96668969172912,59.92436823229021,22.351397772729655,3.7883999924794938,0.40446135651910475,0.011633449891434177
35,74.66018830179314,61.55398800793599,22.351397772729655,3.7883999924794938,0.40446135651910475,0.16642104567996688
36,75.36563578629826,63.05583513716368,26.987961156116715,6.688335958440544,1.101439155695136,0.16642104567996688
37,75.93138658143332,64.42785405325672,26.987961156116715,6.688335958440544,1.101439155695136,0.16642104567996688
38,76.51189581313496,65.69569523509843,31.672737067088462,6.688335958440544,1.101439155695136,0.16642104567996688
39,77.02204653112514,66.89445749321663,31.672737067088462,10.17917762742831,1.101439155695136,0.16642104567996688
40,77.49309955562836,68.06585212842832,35.861895474110504,10.17917762742831,2.9087089494778184,0.8452064216588749
41,77.92937453217549,69.12327725782906,35.861895474110504,10.17917762742831,2.9087089494778184,0.8452064216588749
42,78.3392067618134,70.23038177612945,39.94830502306742,14.853673279775597,2.9087089494778184,0.8452064216588749
43,78.7234889813204,71.20885486017887,39.94830502306742,14.853673279775597,2.9087089494778184,0.8452064216588749
44,79.06470439618359,72.04605868293366,43.40749363079411,14.853673279775597,5.8865287610313,0.8452064216588749
45,79.39945863731849,72.86315108179456,43.40749363079411,19.40966065585336,5.8865287610313,2.4121895542454754
46,79.7368382617064,73.70394818790808,46.70390875573339,19.40966065585336,5.8865287610313,2.4121895542454754
47,80.06917357099587,74.43171365103613,46.70390875573339,19.40966065585336,5.8865287610313,2.4121895542454754
48,80.32638353637695,75.09502289391865,49.694999758371345,24.46806034231617,9.908565617421331,2.4121895542454754
49,80.55712833068048,75.7540244713092,49.694999758371345,24.46806034231617,9.908565617421331,2.4121895542454754
50,80.81716311934323,76.35255765074933,52.41201823844216,24.46806034231617,9.908565617421331,5.331686201556656
51,80.96241965010513,76.88784263633484,52.41201823844216,29.339981304152037,9.908565617421331,5.331686201556656
52,81.16707344855648,77.43505305280505,55.25015127718203,29.339981304152037,14.843081389065949,5.331686201556656
