Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,56.286327635728064,55.51960458011116,56.30043574244756,56.040403839356536
1,62.39484953090542,61.733857890102016,62.36193925985546,62.370353480779116
2,65.65469844363983,65.6143717259019,65.57123911684698,65.53863269082589
3,67.8213403062918,68.194354746763,67.92277796633273,68.07298827176778
4,71.89123458184685,71.54263051881287,70.93598496309308,70.00689740242146
5,74.62240496500588,72.69056687557931,72.97696220740963,72.00415749762347
6,78.11351945320146,75.1660112326357,75.69475529120861,74.1548479529378
7,79.55889955851993,76.15540021258246,77.35530540271353,75.97307070161824
8,82.40042186542998,78.58547225377106,79.4513523612499,77.38859161684206
9,83.63755335329428,79.28651744776317,80.9131648207269,78.80392019352435
10,85.82587582582862,81.35420269908697,82.71825085824591,80.1696647559618
11,86.64824604918803,82.16616532429595,83.87896932139545,81.29219396218599
12,88.13723624192977,84.02365770919589,85.3422033411952,82.49367087583698
13,88.8157648347116,84.55757528751441,86.35911631034745,83.48451209257996
14,89.94076802463486,86.1209187854606,87.60175069417339,84.43500717252148
15,90.43839934457755,86.69926264259134,88.42317763954989,85.29572093076317
16,91.28010398661536,87.92981084568764,89.40950195350734,86.12005707858513
17,91.66082609292928,88.36190075687355,90.04983219482851,86.95206912000067
18,92.28740332461672,89.37412568976423,90.84789832281044,87.63901026819252
19,92.54400122642305,89.78149147710197,91.41320814116297,88.30279524062043
20,93.05552787862909,90.44028366854842,92.01759563168699,88.89530680035017
21,93.26641546323333,90.819830415908,92.43658967775858,89.44074928432502
22,93.66274356072455,91.40152959102278,92.90804201537652,89.98296402476728
23,93.82233164502208,91.68417448012887,93.25569761649696,90.51425629889063
24,94.17391905428899,92.12503017366113,93.63282941086663,90.97179439446992
25,94.32904110907326,92.35995432849133,93.92065055366137,91.36772124731982
26,94.62992064993801,92.70144556152084,94.23756262367405,91.78695303019526
27,94.7589702235988,92.93487162132999,94.48483733582448,92.159708838998
28,95.00006304081847,93.25400027393609,94.74390011597289,92.47928674409707
29,95.10792464245833,93.44137621698079,94.95037929554636,92.79037497271248
30,95.31260888200735,93.72073298431329,95.18283251734805,93.12522485754606
31,95.41625134324471,93.87834858788463,95.35252790161479,93.39079575360292
32,95.60537250822792,94.13439614503923,95.52954482902021,93.67528950444719
33,95.6858439105697,94.25757000359874,95.689185240456,93.95295025152086
34,95.8613253164051,94.48416687494463,95.85559799476266,94.19055175234713
35,95.93748301796425,94.5972444046697,95.99147094031235,94.41899992296496
36,96.08487235308372,94.83014269051947,96.1320176465591,94.65098383810309
37,96.15575173180332,94.91809805611828,96.24629386187813,94.85134488471282
38,96.3067285387447,95.1580614233246,96.37225096547208,95.04492053789376
39,96.36116440448656,95.22809458756906,96.4745501688812,95.23978956246513
40,96.49378030371602,95.44993611122027,96.58685070797559,95.42083897416396
41,96.54905341309811,95.53150660686184,96.68386871040119,95.592484527536
42,96.66789802467173,95.73517200565,96.78709462147413,95.75662412293197
43,96.71853830663537,95.80165313691889,96.86962360503342,95.91569056333368
44,96.82576101263271,95.97439664841036,96.9544366517591,96.05839956869593
45,96.87359925505156,96.04003264837847,97.03345092937451,96.20299840237855
46,96.9720409993882,96.20505009351234,97.11503896009658,96.33116878151392
47,97.0183965374583,96.26960807234103,97.18670797854827,96.4615254644561
48,97.11863071405728,96.43028702597061,97.2633563096571,96.58810043364367
49,97.15535708628282,96.49141891372399,97.32225466471627,96.70402613947368
50,97.24074647919798,96.63846949122947,97.39101572805637,96.80786554850125
51,97.27458935594028,96.69534638406641,97.44729266937289,96.90347303697595
52,97.35499076770124,96.82390872094985,97.50999953816098,96.9960238241931
53,97.3879562712192,96.8785112517861,97.55954201720279,97.09605579348626
54,97.46361112424405,96.98771058931963,97.61845446468823,97.1853037758939
55,97.49516909541481,97.0414676424543,97.66924764072583,97.27454751604616
56,97.56480138956282,97.15402261878734,97.71904411096922,97.35700272911188
57,97.59457109335497,97.20281239818517,97.7682134182301,97.4351842711455
58,97.65375333121511,97.29775954546285,97.8203052148891,97.51717136753258
59,97.68088573088338,97.34103721082296,97.86213827927999,97.59043472270285
60,97.73983408003961,97.42726408392446,97.90771486974002,97.65936057437396
61,97.76644250246474,97.4720913420597,97.94734677565428,97.72593015194084
62,97.82197432723855,97.54977697965268,97.98595783122963,97.78127438864728
63,97.84439492503218,97.58900937865268,98.02265894465509,97.83109765333214
64,97.89375176258727,97.66081474520799,98.06036533858153,97.88545031640946
65,97.91631006111055,97.69364479912169,98.09135823655743,97.93761584474939
66,97.96258965379894,97.75170732623216,98.12707131272336,97.98770403396625
67,97.98186528685784,97.79045014003803,98.16033611169898,98.03392453120753
68,98.02691011446561,97.84465720094194,98.19178971321558,98.07411745085261
69,98.04694875802737,97.87466056661846,98.21963244027104,98.11215139125797
70,98.09200659344334,97.9261589150041,98.24713968357379,98.14854127354948
71,98.10953278815045,97.9551659271778,98.26901091224636,98.1848540560276
72,98.14842021318998,98.00273528324487,98.29507916710814,98.21863248876586
73,98.16716186858126,98.03160726111462,98.31782639853293,98.24994775019476
74,98.2083833290546,98.07309607500767,98.33943165666103,98.27808186898206
75,98.22415742913711,98.10397555245969,98.36064152365495,98.31036710701864
76,98.26087384261952,98.13848972163365,98.38009576544869,98.34179578281332
77,98.276494472507,98.16308234456592,98.39894373966463,98.36873256346966
78,98.30864040308003,98.19769710582857,98.41672970595236,98.39384962607566
79,98.32325250795535,98.21731787996094,98.43427919749459,98.41639558882278
80,98.35690196811308,98.25057606541831,98.45323777727126,98.43904978528782
81,98.37003912915259,98.27167106875049,98.46942716896878,98.4617888332495
82,98.39976887238568,98.30177987729108,98.48651782562156,98.48086014763122
83,98.41271455471691,98.32114661066241,98.50186457361299,98.50078678736494
84,98.44073409222831,98.35098471888777,98.5182065280562,98.51734523476189
85,98.45255510965096,98.36975813339672,98.5319304651174,98.53345314828434
86,98.47884658875597,98.39740507936258,98.54551877036741,98.55022100728867
87,98.48913014895471,98.41599938928012,98.55868221272036,98.56486591673331
88,98.51876628541042,98.44000086427575,98.5729912875118,98.57843934657664
89,98.53108624199058,98.45724124151785,98.58562513419545,98.59216929249317
90,98.5550203058034,98.48418144608662,98.5991541367392,98.60402621761173
91,98.56604612990103,98.5017533910661,98.61063715120845,98.61551677825643
92,98.59026854726727,98.52707558142014,98.6225855658446,98.62741046385239
93,98.6024586854713,98.54264481928338,98.63424206412994,98.63868095512836
94,98.62430119228866,98.56661370186077,98.64553275205787,98.65085554480402
95,98.63344170386627,98.58022202791605,98.65568070163003,98.66108057777659
96,98.6556496663245,98.60144196853088,98.66537650776799,98.67125043831601
97,98.66636794002112,98.61628337998208,98.67631335246324,98.681374352172
98,98.68543025532057,98.63438285123213,98.68757795892724,98.69026825236061
99,98.69423066630661,98.64647551485552,98.69728629073903,98.70007845929969
100,98.71392265604071,98.66549455088082,98.70717287990064,98.70869810038285
101,98.72582004836804,98.67918846985302,98.71691004147021,98.71704935701348
102,98.74347430161623,98.6968377740313,98.72538856744164,98.72420518565626
103,98.75114567396905,98.7082923678987,98.73559568602585,98.73176511034124
104,98.7691682233877,98.7247065331049,98.7474267203475,98.73860523783078
105,98.77812916455093,98.73520400956451,98.75577986244198,98.7449191736155
106,98.79578616611342,98.75090193079518,98.76657745068198,98.75133595133151
107,98.80342854333126,98.76160791768373,98.7759264167352,98.75747937889315
108,98.81922034555905,98.77732056688983,98.78580077239772,98.76288978401492
109,98.82740111573948,98.78776440226186,98.79667967262144,98.76874484839429
110,98.84525543530859,98.80283639955069,98.80828061927471,98.7739777824192
111,98.85318847839532,98.81191450866305,98.81645891668923,98.78015309259969
112,98.86788872248654,98.82689130624583,98.82690672899156,98.78619258663589
113,98.87534969878591,98.8356670110631,98.83476361473298,98.79164054300679
114,98.89036264911502,98.84792947866478,98.8426360119012,98.79735533091595
115,98.89770887560016,98.85590280278686,98.85089409200542,98.80256707563959
116,98.91284819814997,98.8680541727641,98.8570960064911,98.80723631148712
117,98.91999380411221,98.87688614223444,98.8647953162549,98.81146835854211
118,98.93334453120806,98.88977574625945,98.8724878382936,98.81584947101578
119,98.93973394216061,98.89673068415789,98.87969541839756,98.82002352652549
120,98.95272095349813,98.910117980325,98.88832750780564,98.82383370106572
121,98.9589928094802,98.91773616752221,98.89492526715196,98.82875656910953
122,98.9715811496833,98.92904367543535,98.90199681850446,98.83333908979006
123,98.97846144731496,98.93568542599756,98.90907086682843,98.83757965436743
124,98.99044320865121,98.94697962329593,98.9157212704839,98.84183255586265
125,98.99686917441646,98.9535002228581,98.92174494335387,98.84560626410456
126,99.00846437948731,98.96424578134318,98.92806230582008,98.84955848093523
127,99.01435228177796,98.97002950438339,98.93461107506769,98.85314944790368
128,99.02495524572915,98.97892829106615,98.94087777148579,98.85613416964348
129,99.0305232881252,98.98491321972112,98.9461745163603,98.85955688945762
