Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,33.15485159273648,35.136496781153966,45.5822063426445,50.219604279107585,56.162303349576845,56.84236803114157
1,50.98784837366471,42.64465525565412,45.5822063426445,50.219604279107585,56.162303349576845,56.84236803114157
2,64.68736004107139,52.78810441842732,53.12546865812398,50.219604279107585,56.162303349576845,56.84236803114157
3,73.98087942387421,61.26823959849676,53.12546865812398,57.50371329704739,56.162303349576845,56.84236803114157
4,79.94787174942914,68.4477994296008,62.34242700688388,57.50371329704739,63.04061122673262,56.84236803114157
5,83.43608913247857,74.56818917148337,62.34242700688388,57.50371329704739,63.04061122673262,64.23251712762298
6,85.33586546450084,79.26475704065386,70.03723679642083,66.0175677545779,63.04061122673262,64.23251712762298
7,86.55344746992695,82.54274221558515,70.03723679642083,66.0175677545779,63.04061122673262,64.23251712762298
8,87.23269997311262,85.15584226044093,76.7071568728325,66.0175677545779,70.95134894659832,64.23251712762298
9,87.80206565036292,86.95881415999102,76.7071568728325,73.99978191432363,70.95134894659832,64.23251712762298
10,88.42732033023499,88.34281906472042,81.63711414528657,73.99978191432363,70.95134894659832,72.79283429661675
11,88.88082693464953,89.23364413544986,81.63711414528657,73.99978191432363,70.95134894659832,72.79283429661675
12,89.31479545552713,89.94194114843388,85.20631687353519,79.8169817639182,77.84293127553859,72.79283429661675
13,89.6336729300439,90.46822987665887,85.20631687353519,79.8169817639182,77.84293127553859,72.79283429661675
14,89.84786367774188,90.8822527492154,87.79354749871585,79.8169817639182,77.84293127553859,72.79283429661675
15,90.08410157636295,91.20201793653139,87.79354749871585,84.0517708326529,77.84293127553859,79.38052259888276
16,90.26838821433256,91.48107964222584,89.67041387118103,84.0517708326529,83.03966091619459,79.38052259888276
17,90.38655595565268,91.73731626932475,89.67041387118103,84.0517708326529,83.03966091619459,79.38052259888276
18,90.52868841341534,91.97415679597967,90.94907930405253,87.27968285055354,83.03966091619459,79.38052259888276
19,90.61315601585021,92.16648455149547,90.94907930405253,87.27968285055354,83.03966091619459,79.38052259888276
20,90.74201987722827,92.33232959915236,91.89389787533966,87.27968285055354,86.71546397645274,84.2901646541605
21,90.78573861301189,92.44328147777554,91.89389787533966,89.43916606331395,86.71546397645274,84.2901646541605
22,90.89442618899204,92.58699816647587,92.53083261336847,89.43916606331395,86.71546397645274,84.2901646541605
23,90.98059399989508,92.72117251117338,92.53083261336847,89.43916606331395,86.71546397645274,84.2901646541605
24,91.01509350909753,92.82712695861505,93.02679769341802,91.02716325546159,89.28961140028913,84.2901646541605
25,91.02206027465776,92.95031690456383,93.02679769341802,91.02716325546159,89.28961140028913,87.60413018681334
26,91.09279725723252,93.04699211522532,93.3982244145541,91.02716325546159,89.28961140028913,87.60413018681334
27,91.13396772947037,93.12168959083537,93.3982244145541,92.14474401480116,89.28961140028913,87.60413018681334
28,91.18973620369125,93.18591461110225,93.69641475554734,92.14474401480116,91.06399027950052,87.60413018681334
29,91.23564354130885,93.22446062827375,93.69641475554734,92.14474401480116,91.06399027950052,87.60413018681334
30,91.28998962140774,93.26247487357362,93.94097538686653,93.00080184352325,91.06399027950052,89.95986646560763
31,91.28515561834267,93.35119084167272,93.94097538686653,93.00080184352325,91.06399027950052,89.95986646560763
32,91.35373589755373,93.39567278663046,94.14991734361013,93.00080184352325,92.33587155383168,89.95986646560763
33,91.40571866393562,93.45925399414428,94.14991734361013,93.62065346006142,92.33587155383168,89.95986646560763
34,91.42665668370815,93.52958481248176,94.3376352846678,93.62065346006142,92.33587155383168,89.95986646560763
35,91.46370893867649,93.61996233390786,94.3376352846678,93.62065346006142,92.33587155383168,91.61112063609879
36,91.46485094272904,93.69621646362859,94.50035248356113,94.07528763663406,93.25223242481026,91.61112063609879
37,91.50857524623035,93.77613277751108,94.50035248356113,94.07528763663406,93.25223242481026,91.61112063609879
38,91.57224382548864,93.88502668405272,94.63656056910216,94.07528763663406,93.25223242481026,91.61112063609879
39,91.56585868050972,93.96567249919788,94.63656056910216,94.41053022977819,93.25223242481026,91.61112063609879
40,91.55651559501196,94.04312725939269,94.76374086064021,94.41053022977819,93.94122606749845,92.77841546747004
41,91.62875772733521,94.11505682962348,94.76374086064021,94.41053022977819,93.94122606749845,92.77841546747004
42,91.61638879057197,94.18325655139836,94.86389346580086,94.69451482816855,93.94122606749845,92.77841546747004
43,91.64132001121796,94.24878134064778,94.86389346580086,94.69451482816855,93.94122606749845,92.77841546747004
44,91.63311485555761,94.31471277670549,94.97287936359115,94.69451482816855,94.45932752614085,92.77841546747004
45,91.65660613521932,94.35467085987479,94.97287936359115,94.91265616636892,94.45932752614085,93.6402372242821
46,91.67487834871022,94.41102286663931,95.0642193849445,94.91265616636892,94.45932752614085,93.6402372242821
47,91.69837939883202,94.47127882089961,95.0642193849445,94.91265616636892,94.45932752614085,93.6402372242821
48,91.68776306408846,94.514875887609,95.14786768857857,95.10708606303636,94.86252574609831,93.6402372242821
49,91.70523139127923,94.55680375459353,95.14786768857857,95.10708606303636,94.86252574609831,93.6402372242821
50,91.67690592038659,94.59677918575036,95.21756854720482,95.10708606303636,94.86252574609831,94.27148037754941
51,91.70947805824177,94.63526473492219,95.21756854720482,95.27381608682003,94.86252574609831,94.27148037754941
52,91.75069590448324,94.6824034217723,95.30072693883827,95.27381608682003,95.16150832036935,94.27148037754941
53,91.72478697058999,94.72248746169895,95.30072693883827,95.27381608682003,95.16150832036935,94.27148037754941
54,91.76061229613167,94.77388647613246,95.38550741075791,95.42285178122674,95.16150832036935,94.27148037754941
55,91.73936356206728,94.81671908734918,95.38550741075791,95.42285178122674,95.16150832036935,94.75537602047811
56,91.77162009613012,94.85721255500363,95.45996761828307,95.42285178122674,95.4102358233356,94.75537602047811
57,91.79613848332244,94.88541438345938,95.45996761828307,95.55733775232645,95.4102358233356,94.75537602047811
58,91.7838771844735,94.9051523385696,95.52415504840783,95.55733775232645,95.4102358233356,94.75537602047811
59,91.77448865389735,94.94815523493064,95.52415504840783,95.55733775232645,95.4102358233356,94.75537602047811
60,91.81110811816549,94.98737438959496,95.58925982549805,95.67895375313466,95.61947371952714,95.1376316389042
61,91.82026038742956,95.02926866310135,95.58925982549805,95.67895375313466,95.61947371952714,95.1376316389042
62,91.85859443143015,95.05631354725,95.66101919675646,95.67895375313466,95.61947371952714,95.1376316389042
63,91.84229386861526,95.07963050364619,95.66101919675646,95.7864899774926,95.61947371952714,95.1376316389042
64,91.83136039311954,95.10556957932258,95.7171078841399,95.7864899774926,95.79461296159282,95.1376316389042
65,91.82328946621814,95.13722301927031,95.7171078841399,95.7864899774926,95.79461296159282,95.43721580143128
66,91.80270223576859,95.17336058068695,95.78120294094649,95.88625628695566,95.79461296159282,95.43721580143128
67,91.83828267169858,95.18811202946867,95.78120294094649,95.88625628695566,95.79461296159282,95.43721580143128
68,91.87387497377773,95.22081111220263,95.82872918585402,95.88625628695566,95.95135561666056,95.43721580143128
69,91.92038867568516,95.2478187162913,95.82872918585402,95.99317188268347,95.95135561666056,95.43721580143128
70,91.91977675395039,95.26400317074983,95.87459066521683,95.99317188268347,95.95135561666056,95.68192158751408
71,91.9262545765167,95.29390571071355,95.87459066521683,95.99317188268347,95.95135561666056,95.68192158751408
72,91.94661672290557,95.3085330814503,95.93521249364576,96.08663809795378,96.0871839678497,95.68192158751408
73,91.90728072634036,95.33690013588102,95.93521249364576,96.08663809795378,96.0871839678497,95.68192158751408
74,91.92546268983514,95.35468494332443,95.9735492103466,96.08663809795378,96.0871839678497,95.68192158751408
75,91.90762424216965,95.36705042524736,95.9735492103466,96.17148419097654,96.0871839678497,95.89084963168179
76,91.91696457625348,95.39608598951105,96.01956200837232,96.17148419097654,96.21972212986815,95.89084963168179
77,91.91815489652502,95.40311057227125,96.01956200837232,96.17148419097654,96.21972212986815,95.89084963168179
78,91.91072868228727,95.42216849628413,96.07523603188204,96.2581832793974,96.21972212986815,95.89084963168179
79,91.90593786992662,95.43809749709821,96.07523603188204,96.2581832793974,96.21972212986815,95.89084963168179
80,91.96437550942449,95.45340303289504,96.10846715112895,96.2581832793974,96.33765104416041,96.06249321936195
81,91.92546000049931,95.47632519703835,96.10846715112895,96.33654635145923,96.33765104416041,96.06249321936195
82,91.92248160713795,95.49602643904042,96.15300361867729,96.33654635145923,96.33765104416041,96.06249321936195
83,91.91069882493971,95.50814528647648,96.15300361867729,96.33654635145923,96.33765104416041,96.06249321936195
84,91.93475462281752,95.53152725231418,96.19682411942425,96.41162465885239,96.44336062361249,96.06249321936195
85,91.98612972088117,95.54994386231911,96.19682411942425,96.41162465885239,96.44336062361249,96.21805427801829
86,91.9865845401317,95.56473364975353,96.25390921590717,96.41162465885239,96.44336062361249,96.21805427801829
87,91.96474678684905,95.58427923974877,96.25390921590717,96.479397777806,96.44336062361249,96.21805427801829
88,91.95599508717025,95.60548724960363,96.30773876710532,96.479397777806,96.5474772929625,96.21805427801829
89,91.9731160762456,95.62831113121206,96.30773876710532,96.479397777806,96.5474772929625,96.21805427801829
90,91.99818567277501,95.64679200559647,96.34677640995206,96.54462332668022,96.5474772929625,96.3630157930576
91,91.99071585938755,95.6495316972429,96.34677640995206,96.54462332668022,96.5474772929625,96.3630157930576
