Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.004454497003348974
15,0.0,0.004454497003348974
16,0.0,0.004454497003348973
17,0.0,0.004454497003348973
18,0.0,0.022310153838646818
19,0.0,0.022310153838646818
20,0.02694998236893314,0.022310153838646818
21,0.02694998236893314,0.022310153838646818
22,0.02811522676204402,0.05170792543785151
23,0.02811522676204402,0.05170792543785151
24,0.10495349245705748,0.08580470306266003
25,0.10495349245705748,0.08580470306266003
26,0.1189663814452363,0.2481404686534345
27,0.1189663814452363,0.2481404686534345
28,0.17599912675501578,0.36366922611636315
29,0.17599912675501578,0.36366922611636315
30,0.17599912675501578,0.5491509577197209
31,0.17599912675501578,0.5491509577197209
32,0.3418211884557861,0.7871009215850233
33,0.3418211884557861,0.7871009215850233
34,0.5015186627052122,1.310805650530678
35,0.5015186627052122,1.310805650530678
36,0.7113983525410337,2.091352351599561
37,0.7113983525410337,2.091352351599561
38,0.7919509002741971,2.7495777483257346
39,0.7919509002741971,2.7495777483257346
40,0.9204058373029615,3.4847671419937374
41,0.9204058373029615,3.4847671419937374
42,1.1107403564307075,4.202940119139179
43,1.1107403564307075,4.202940119139179
44,1.3948085473984082,5.2081807299564895
45,1.3948085473984082,5.2081807299564895
46,1.7898944898236222,5.818811611772734
47,1.7898944898236222,5.818811611772734
48,2.1570097484275204,7.045069845148691
49,2.1570097484275204,7.045069845148691
50,2.469785704929332,8.171118942823364
51,2.469785704929332,8.171118942823364
52,2.735190941139225,9.42771617341113
53,2.735190941139225,9.42771617341113
54,2.997604209962503,11.179736443681964
55,2.997604209962503,11.179736443681964
56,3.706860522943349,12.68974928327722
57,3.706860522943349,12.68974928327722
58,4.13431010834761,14.05403038843974
59,4.13431010834761,14.05403038843974
60,4.6281307793817605,15.356550356565865
61,4.6281307793817605,15.356550356565865
62,5.204988732715906,16.684348690345402
63,5.204988732715906,16.684348690345402
64,5.600594981745044,17.985925965244768
65,5.600594981745044,17.985925965244768
66,5.931277288336201,19.348505758689633
67,5.931277288336201,19.348505758689633
68,6.3380316872845714,20.506114946366825
69,6.3380316872845714,20.506114946366825
70,6.698262253369192,21.765708060643664
71,6.698262253369192,21.765708060643664
72,7.081920760508497,23.12631267632838
73,7.081920760508497,23.12631267632838
74,7.538024328843469,24.239850725031303
75,7.538024328843469,24.239850725031303
76,7.931886818799611,25.235662060961282
77,7.931886818799611,25.235662060961282
78,8.279580852652002,26.187001434128028
79,8.279580852652002,26.187001434128028
80,8.796156140062,27.123961980779608
81,8.796156140062,27.123961980779608
82,9.384196792566884,27.999306052744018
83,9.384196792566884,27.999306052744018
84,9.684768303912684,28.7870827406378
85,9.684768303912684,28.7870827406378
86,10.24602925128403,29.507423386654498
87,10.24602925128403,29.507423386654498
88,10.523342748886881,30.261951602224418
89,10.523342748886881,30.261951602224418
90,11.049383471228552,31.15329525457383
91,11.049383471228552,31.15329525457383
92,11.441018136748099,31.819128323698276
93,11.441018136748099,31.819128323698276
94,12.035245656789407,32.56915305431222
95,12.035245656789407,32.56915305431222
96,12.577284147161699,33.245021743619425
97,12.577284147161699,33.245021743619425
98,12.974470915483186,33.90168481990563
99,12.974470915483186,33.90168481990563
100,13.550281394224491,34.60327450396815
101,13.550281394224491,34.60327450396815
102,14.02989819849359,35.23903484372136
103,14.02989819849359,35.23903484372136
104,14.710009229103404,35.779379946151856
105,14.710009229103404,35.779379946151856
106,15.057128358702359,36.130401324507545
107,15.057128358702359,36.130401324507545
108,15.546087416128804,36.509380893173564
109,15.546087416128804,36.509380893173564
110,16.123552397725117,37.06903585925434
111,16.123552397725117,37.06903585925434
112,16.537551073233086,37.438571895660566
113,16.537551073233086,37.438571895660566
114,17.304360431847666,37.834450568456255
115,17.304360431847666,37.834450568456255
116,17.491371679860542,38.361234595618335
117,17.491371679860542,38.361234595618335
118,17.981195780604065,38.59712679536601
119,17.981195780604065,38.59712679536601
120,18.373320575210364,38.89797841591761
121,18.373320575210364,38.89797841591761
122,18.829976576362874,39.09791103020204
123,18.829976576362874,39.09791103020204
124,19.278308751035905,39.58730412877789
125,19.278308751035905,39.58730412877789
126,19.657972592348408,39.840691730867235
127,19.657972592348408,39.840691730867235
128,20.099211821714476,40.17452997573349
129,20.099211821714476,40.17452997573349
130,20.491087945621533,40.51069907090395
131,20.491087945621533,40.51069907090395
132,20.764945860607025,40.722775180512414
133,20.764945860607025,40.722775180512414
134,21.331545984313834,40.88057369960589
135,21.331545984313834,40.88057369960589
136,21.653880674706258,41.14065818347298
137,21.653880674706258,41.14065818347298
138,22.030598784077533,41.355842370423105
139,22.030598784077533,41.355842370423105
140,22.545222095852143,41.541768517780895
141,22.545222095852143,41.541768517780895
142,22.864543031920803,41.71569333559608
143,22.864543031920803,41.71569333559608
144,23.377857963654822,41.89538712566534
145,23.377857963654822,41.89538712566534
146,23.70468669459077,42.16309185475201
147,23.70468669459077,42.16309185475201
148,24.213770717150112,42.29605741953408
149,24.213770717150112,42.29605741953408
150,24.535144425247427,42.40300610334965
151,24.535144425247427,42.40300610334965
152,24.85568446360839,42.60828536396705
153,24.85568446360839,42.60828536396705
154,25.204575237243386,42.770240546058346
155,25.204575237243386,42.770240546058346
156,25.729456040219663,43.05427830178776
157,25.729456040219663,43.05427830178776
158,26.103059798031204,43.23758542033501
159,26.103059798031204,43.23758542033501
160,26.569761411639785,43.514041467097314
161,26.569761411639785,43.514041467097314
162,26.929693048039148,43.598225151979214
163,26.929693048039148,43.598225151979214
164,27.254311729982632,43.85173093795844
165,27.254311729982632,43.85173093795844
166,27.575604128025123,43.93609868047881
167,27.575604128025123,43.93609868047881
168,27.91420829460773,44.13108389478681
169,27.91420829460773,44.13108389478681
170,28.241481318397966,44.11049080241183
171,28.241481318397966,44.11049080241183
172,28.400931297894882,44.25482438651487
173,28.400931297894882,44.25482438651487
174,28.680792804131734,44.358686665624866
175,28.680792804131734,44.358686665624866
176,29.01679312589918,44.53201243108397
177,29.01679312589918,44.53201243108397
178,29.307915370346976,44.73221116058346
179,29.307915370346976,44.73221116058346
180,29.576530107324615,44.81966295589662
181,29.576530107324615,44.81966295589662
182,29.85573463047234,44.994769932088175
183,29.85573463047234,44.994769932088175
184,30.147571267709424,45.0711870241203
185,30.147571267709424,45.0711870241203
186,30.450273273106767,45.15419084820834
187,30.450273273106767,45.15419084820834
188,30.684555601869874,45.33757030901448
189,30.684555601869874,45.33757030901448
190,30.824235047254923,45.350769538691445
191,30.824235047254923,45.350769538691445
192,31.209822852386317,45.40645023750922
193,31.209822852386317,45.40645023750922
194,31.469276942124765,45.395792858242565
195,31.469276942124765,45.395792858242565
196,31.717116815056496,45.45864597275071
197,31.717116815056496,45.45864597275071
198,31.975820386993682,45.48371944312212
199,31.975820386993682,45.48371944312212
200,31.894496075357914,45.66918060989538
201,31.894496075357914,45.66918060989538
202,32.18038213612164,45.6935940269795
203,32.18038213612164,45.6935940269795
204,32.39229510534395,45.75139240335964
205,32.39229510534395,45.75139240335964
206,32.47760176661673,45.7346453868957
207,32.47760176661673,45.7346453868957
208,32.559005303025444,45.987897117184495
209,32.559005303025444,45.987897117184495
210,32.741803520471656,46.1927948894616
211,32.741803520471656,46.1927948894616
212,32.87748369333678,46.061970475505234
213,32.87748369333678,46.061970475505234
214,33.16276874678656,46.0844168707399
215,33.16276874678656,46.0844168707399
216,33.315342825148825,46.31151609049123
217,33.315342825148825,46.31151609049123
218,33.60467160218515,46.32860450388546
219,33.60467160218515,46.32860450388546
220,33.79151810135937,46.483503143062684
221,33.79151810135937,46.483503143062684
222,33.98511786360723,46.64735092303536
223,33.98511786360723,46.64735092303536
224,34.311889443646756,46.780567251108835
225,34.311889443646756,46.780567251108835
226,34.36310277949137,46.978221860006755
227,34.36310277949137,46.978221860006755
228,34.60900207196267,47.05653539807166
229,34.60900207196267,47.05653539807166
230,34.89700510096961,47.31750418602592
231,34.89700510096961,47.31750418602592
232,35.157371902055026,47.390485358167105
233,35.157371902055026,47.390485358167105
234,35.3556639816754,47.384905517887404
235,35.3556639816754,47.384905517887404
236,35.630741199427675,47.64772230801835
237,35.630741199427675,47.64772230801835
