Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0025020558757406328,0.0,0.0,0.0,0.0,0.0
22,0.005969692499798828,0.0,0.0,0.0,0.0,0.0
23,0.033791012625269304,0.0,0.0,0.0,0.0,0.0
24,0.07515661745722912,0.0,0.0,0.0,0.0,0.0
25,0.4388829359549927,0.0,0.0,0.0,0.0,0.0
26,0.8565292375531658,0.0,0.0,0.0,0.0,0.0
27,1.5731468443979026,0.0,0.0,0.0,0.0,0.0
28,3.321946445254605,0.0,0.0,0.0,0.0,0.0
29,4.262748212942655,0.0,0.0,0.0,0.0,0.0
30,6.023223787870236,0.0,0.0,0.0,0.0,0.0
31,7.683595819365493,0.0,0.0,0.0,0.0,0.0
32,9.743784970948274,0.0,0.0,0.0,0.0,0.0
33,11.970574658484534,0.0,0.0,0.0,0.0,0.0
34,14.261883312013465,0.0,0.0,0.0,0.0,0.0
35,16.79351676134346,0.0,0.0,0.0,0.0,0.0
36,19.660150846880338,0.0,0.0,0.0,0.0,0.0
37,22.367236332055505,0.0,0.0,0.0,0.0,0.0
38,24.732820707489427,0.0,0.0,0.0,0.0,0.0
39,26.865462795054214,1.029486557555016E-4,0.0,0.0,0.0,0.0
40,28.61554348450099,1.029486557555016E-4,0.0,0.0,0.0,0.0
41,30.568902283857387,1.029486557555016E-4,0.0,0.0,0.0,0.0
42,31.742870927475263,0.04844451737489938,0.0,0.0,0.0,0.0
43,33.19185600003818,0.04844451737489939,0.0,0.0,0.0,0.0
44,34.27370608598667,0.051391622883126424,0.0,0.0,0.0,0.0
45,35.39905043369921,0.07861723827595749,0.0,0.0,0.0,0.0
46,36.3941679495229,0.24208196434876206,0.0,0.0,0.0,0.0
47,37.68605835188438,0.44792364399673207,0.0,0.0,0.0,0.0
48,38.771409820373144,1.1409250948401504,0.0,0.0,0.0,0.0
49,39.7772567596949,1.6953542889326423,0.0,0.0,0.0,0.0
50,41.182311167049846,2.2709173662623154,0.0,0.0,0.0,0.0
51,42.58567133168301,2.987826149027005,0.0,0.0,0.0,0.0
52,43.420609205164766,4.43191321399871,0.0,0.0,0.0,0.0
53,44.59107222980262,5.9435739201601825,0.0,0.0,0.0,0.0
54,45.69992111640252,7.812677243266979,0.0,0.0,0.0,0.0
55,46.53501393333252,10.753281848582269,0.0,0.0,0.0,0.0
56,47.677807609014906,13.877506180053716,0.0,0.0,0.0,0.0
57,48.85517016521889,16.925099091001968,0.0,0.0,0.0,0.0
58,50.28865844553617,20.301747217485623,0.0,0.0,0.0,0.0
59,51.151316051351394,24.443479966657225,0.0,0.0,0.0,0.0
60,51.90453569380114,28.873446209838292,0.0,0.0,0.0,0.0
61,52.467961998118795,32.27209234219541,0.0,0.0,0.0,0.0
62,52.8512995513077,36.64053559480873,0.0,0.0,0.0,0.0
63,53.593999810149526,40.829337905630084,0.0,0.0,0.0,0.0
64,54.36834800232108,44.88569698391206,0.0,0.0,0.0,0.0
65,55.52656640765113,48.962189888010215,0.0,0.0,0.0,0.0
66,56.229837510954404,53.010935651294346,0.0,0.0,0.0,0.0
67,57.07352939590326,56.64979342823872,0.0,0.0,0.0,0.0
68,57.7646864402208,59.65282603488171,0.0,0.0,0.0,0.0
69,58.506438336125385,62.220671426261006,0.0,0.0,0.0,0.0
70,59.128919740893174,64.69353195762174,0.0,0.0,0.0,0.0
71,60.178857776212844,66.97759659344297,0.0,0.0,0.0,0.0
72,60.83529393431858,69.06937560859797,0.0028914994441443676,0.0,0.0,0.0
73,61.751840801663604,71.45509866909305,0.0028914994441443676,0.0,0.0,0.0
