Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,45.5227803918501,45.497869225235995
1,45.78884766497049,45.72293213989561
2,45.92961133024619,45.94168513707473
3,45.995954300184806,45.972104197280835
4,46.21285340020198,45.99699848890997
5,46.3397132695747,46.050995161853656
6,46.51132189813659,46.17205682133439
7,46.604969930890675,46.27197242982015
8,46.76360735025718,46.38333584732733
9,46.858664080610666,46.523669281209635
10,47.00191667280066,46.633580177847165
11,47.100925404041135,46.759089562430376
12,47.23169519799029,46.87771189266457
13,47.29388234799791,46.98701056406131
14,47.44388018742745,47.105546735297054
15,47.50898183715534,47.20410563942299
16,47.62050672522611,47.309048566836864
17,47.70013859843947,47.39404544231967
18,47.80573649186521,47.470123220441444
19,47.89209589100045,47.553801492422316
20,47.97746924900892,47.639915352398745
21,48.04418108664121,47.720138623876004
22,48.151289891167245,47.80307493658949
23,48.21422967501361,47.86502677905612
24,48.320015724088044,47.948220899496334
25,48.36826838673115,48.01416957760202
26,48.48679521790587,48.09764363479825
27,48.55317464136154,48.18127326796209
28,48.63619685182152,48.256605099005974
29,48.710963926939215,48.317671503586546
30,48.83859727480438,48.38380001466969
31,48.88559946166147,48.44715230902653
32,48.97435132594545,48.525411832953054
33,49.04881556541315,48.59720171259425
34,49.13834510253672,48.66392249567245
35,49.253071824380115,48.74620537433274
36,49.34254640280638,48.81807355955479
37,49.44238370046224,48.90844530212981
38,49.54058921661191,48.9913879443354
39,49.60322501403364,49.073470441531896
40,49.6876063949906,49.173838639279666
41,49.770926958338194,49.24879959290917
42,49.86981598008651,49.366573014385445
43,49.94966725883008,49.45511282437013
44,50.03343381116706,49.54074921053195
45,50.09304457814338,49.63774596575674
46,50.18998760020611,49.72119998118705
47,50.24990381744017,49.82442186202504
48,50.337438140964416,49.95009034557953
49,50.43354225102906,50.0525378174637
50,50.53470909763157,50.14037679316847
51,50.629358365337715,50.250325407049054
52,50.74783722653265,50.340011589160106
53,50.840093002984474,50.43634547120733
54,50.954446383391925,50.513333773400724
55,51.03321812738836,50.62446645490676
56,51.123289114493886,50.72141552894989
57,51.20254603630923,50.86333379621904
58,51.31556643908577,50.993812138952585
59,51.44130474327287,51.10500733487282
60,51.52908485508928,51.24507007181129
61,51.605274767022905,51.36832691692905
62,51.703014759295264,51.48883245144188
63,51.79700406041614,51.60308663169428
64,51.90339018093566,51.755833308278746
65,51.98093012557282,51.89453076165253
66,52.11572133082647,52.0366140102011
67,52.17790793037603,52.15985266889578
68,52.29960372852589,52.323511846482795
69,52.369618474758525,52.492029799917525
70,52.47564936933603,52.61965732133959
71,52.55401247656765,52.779021676820236
72,52.635626028431524,52.90900554573832
73,52.68425933195915,53.0854507969007
74,52.79180422868562,53.25096014261415
75,52.89829729527643,53.428549156064456
76,53.012156475061666,53.580525494653365
77,53.105171055030574,53.7602688035204
78,53.261181962993874,53.966433887984486
79,53.34975936563017,54.14290262608746
80,53.45853910834097,54.321994102560986
81,53.54948603585639,54.46152060337657
82,53.65037243829461,54.625394613883735
83,53.71247668023963,54.78561065715248
84,53.828353168478,54.96482359238419
85,53.89227042132373,55.180955245257515
86,53.97782455538875,55.355177111260915
87,54.05698566445872,55.54972780411445
88,54.13854726231284,55.7364586901065
89,54.213615459183615,55.87048622147417
90,54.30586954606892,56.042500482554495
91,54.37863017673127,56.21771793958787
92,54.45862382156466,56.368872501959274
93,54.54164906314586,56.54629373324862
94,54.62496687352124,56.71715007869062
95,54.71046029607013,56.89463922794765
96,54.780860145534625,57.12141525037395
97,54.861802386266376,57.317529276084386
98,54.953738437980704,57.4787230765067
99,55.09196838072913,57.7236457201934
100,55.190426242596644,57.88721495610963
101,55.2635235089298,58.05037162303633
102,55.34202562826282,58.26918481539893
103,55.397942961750424,58.485725212094344
104,55.49100493178318,58.700837719321555
105,55.5686279808667,58.95616966709056
106,55.64120789256817,59.15270421828257
107,55.73032439482848,59.3339581164494
108,55.78978224925798,59.499185811571905
109,55.8454991456445,59.76157657686634
110,55.95627687137327,59.94420114923311
111,56.03090678800739,60.168905796538795
112,56.10138373513779,60.389408577118296
113,56.213502352612984,60.54095460913898
114,56.277208300282446,60.731848479406615
115,56.323761001040666,60.94612182798376
116,56.39441187209337,61.12857474378733
117,56.507370947423865,61.357116165855516
118,56.57680342041391,61.56178109263616
119,56.654091548961624,61.75280491665974
120,56.7390515966257,61.93211600712046
121,56.849809351173434,62.132575888582096
122,56.93008983927385,62.29541646663368
123,57.038535440970314,62.50709081525787
124,57.131435075193856,62.75989258382354
125,57.22384830466364,62.91637187222735
126,57.318678116216546,63.14258603263356
127,57.37000354973897,63.343811249941176
128,57.481804608023104,63.5446524845134
129,57.55303563371581,63.76821997439443
130,57.62687637797872,63.898362301100306
131,57.701699282727894,64.0939109917146
132,57.75813658621464,64.2928192530571
133,57.8204728387934,64.47149420365167
134,57.940314180861606,64.59125790518812
135,58.019094698368825,64.80646256493606
136,58.0874352437864,64.99361052505458
137,58.15404644151466,65.1602432692964
