Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,50.58531849844455,36.94432046518773,46.712270766740204,51.46217411440869,55.24897974963433,57.592125200911134,60.70431332581243,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
1,50.58531849844455,41.433489323137714,46.712270766740204,51.46217411440869,55.24897974963433,57.592125200911134,60.70431332581243,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
2,50.58531849844455,43.15981530843943,46.10940220523931,51.46217411440869,55.24897974963433,57.592125200911134,60.70431332581243,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
3,49.77099680390718,42.35998059335811,46.156144736936874,51.577353814808156,55.24897974963433,57.592125200911134,60.70431332581243,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
4,49.11914306776293,43.35896624002345,46.70941835403872,50.56459348754473,53.43239977889328,57.592125200911134,60.70431332581243,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
5,48.80573100657466,46.43753373149594,47.29840316982313,50.99956394486107,52.165818643587826,55.12633299534608,60.67711397951056,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
6,50.49388321535939,49.22194829205554,49.77339763660215,52.65268765481203,51.54921716476644,53.374138798545864,58.8147199005046,61.094368573126346,62.570655863780125,64.10587510781261,64.24351713396695
7,51.78587267752022,52.51651761997756,52.29888496634214,53.896079250439875,52.451912881634,51.59044930630885,56.67164758169654,58.534854405288286,62.570655863780125,64.10587510781261,64.24351713396695
8,53.87752047689024,55.34791395350649,54.45700341128268,56.061647281270325,53.154000605909715,51.81553497133953,55.51483465652291,55.876847141777496,59.856511559443994,64.10587510781261,64.24351713396695
9,55.90559762384246,57.05845429446493,56.95618905214167,58.66975238416477,55.07813242574387,53.162820453051964,55.22480278890725,54.35118642166922,57.69700039069489,61.532164396006394,64.24351713396695
10,58.347373027266926,59.12929693946568,59.71811537832039,60.881406474489296,57.08381652226125,54.59556106766047,56.047266311934685,54.49052474092056,55.220302353210606,58.91611984502569,61.56191349252927
11,60.423891756276674,61.33431934958827,62.34924421829922,62.81221763888305,59.12105213245537,57.15150625564118,56.54411189291022,55.512030399281606,55.17874200682725,57.257173877626414,58.90416850839808
12,62.71793354395766,64.02472702713193,64.5699229040728,64.82138460954104,61.68582948928374,59.11024775208244,58.383507772790196,56.92365254321899,56.32196892062017,56.3841127117949,57.55101110342766
13,64.77914009243719,65.81055227356981,66.1436794883329,66.27784692078605,63.82345694524519,60.66137595936969,59.456114139570026,58.83231872131704,57.55573336039579,57.12012843556771,57.286196162951
14,66.99305132950879,67.67849678184888,68.20652772609954,68.29710019410874,65.96429971150933,63.0640901134829,61.46763007580803,60.62576475213602,58.39838268946211,58.55624367234009,57.64614025816633
15,69.17345067674644,69.48555582734309,70.04570563952018,69.88795021742402,68.15507847861676,65.12567742228663,62.90502409181165,62.506329547804874,60.30695996181343,60.36531145958204,59.0438938105857
16,70.877553639155,71.53544650855032,71.65929608138983,71.79879125933552,69.61759733524106,67.49012778217754,64.64169883348961,64.84353607482905,62.30120600802401,61.8661919206702,60.37144984646435
17,72.84062147760282,73.37957901370977,73.55566644374086,73.51954623782105,71.50213180592777,69.7309012319736,66.09260263326148,67.14128849060154,64.09869732971406,64.02754730769632,62.02495947648401
18,74.63985573472229,74.79690861772784,75.21821187399476,75.23256715104587,73.2393217771494,71.559451057334,67.63758248270469,68.9096604948192,65.99339411396434,65.7891194756017,64.07850042322715
19,76.24283480569518,76.37847853598353,76.83912845434489,76.70353206447818,74.86225098534382,73.40390681640778,69.18989576898342,70.61898378038082,67.74014798376301,67.98903787471409,65.77187628492185
20,77.67084143694434,77.74154499160342,78.46720848287153,78.06784662398312,76.2803722712196,75.05770562460592,70.63031840750887,72.35024327146127,69.53489611010326,69.762247219378,67.63569373773844
21,79.12716831236196,79.12827750696579,79.82523585676475,79.63500855725057,77.73902640519437,76.49378499727581,72.10746690341682,74.13998521052056,71.54336137105985,71.92639791129875,69.68847249670112
22,80.33708958358214,80.26147500794295,80.97550322374272,80.95364713881222,79.18543542889276,77.93512543575078,73.56652932990745,75.8712400069006,73.3336282871329,73.54593928599209,71.30915126072424
23,81.63896530588546,81.48549855934847,82.05547881782279,82.10881825460525,80.5621824459206,79.30145473249154,74.9537095288688,77.62068852747969,74.9306318568115,74.90531186101586,73.09772758028754
24,82.71093946247437,82.45399357280478,83.14601962950414,83.08567076899018,81.65650682640461,80.60744175434094,76.28556406383767,78.78522025348678,76.34378551837821,76.48154682640094,74.55679405093782
25,83.70922381599785,83.43632114004808,84.00761101106107,83.96867280818583,82.89643152236575,81.72016155528513,77.56329484826183,80.09481043099521,77.98341710562984,77.870317621287,76.39005057199378
26,84.6249375516285,84.25484668093942,84.95645289426383,84.89082200694789,83.9049121719217,82.94128474336648,78.74779925574639,81.33724147273536,79.28408307270753,79.22435317131296,77.84100267281242
27,85.62016217098974,84.94336999437787,85.86470632613467,85.60914191178925,84.86061279525823,83.88590326733433,79.97475220419582,82.36266637631293,80.68978158274379,80.5497194784819,79.25666099274041
28,86.33099288681879,85.7206498668541,86.5994458098168,86.30070360532021,85.71559450093142,84.92249720199881,81.04414116306268,83.60373691837566,81.93113127779242,81.81675084373234,80.51306998232471
29,87.05339259296277,86.38966900966811,87.27344223191693,86.9773439619696,86.62606274289416,85.69545156184779,81.98657938929365,84.53364504966049,83.20191122596187,83.10521730000258,81.77320212430406
30,87.75588285486195,86.95775298215554,87.88422305076824,87.67135678753154,87.40116727102482,86.52643346724992,82.94482898011191,85.43692083912984,84.29210168231744,84.13330759062255,82.96120249824426
31,88.35633791228511,87.51409438859508,88.45099925149412,88.29786774786754,88.09045786909934,87.30839982487757,83.898435942947,86.20174167192488,85.15477967840818,85.09801219903235,84.0689140715335
32,88.90501154676159,88.00757254725075,89.02991759595666,88.79475158847113,88.75505159746082,87.93414162779054,84.69918691577311,86.9095486729291,86.05684341086226,85.91515025580571,85.05741959138112
33,89.41771856612704,88.43030222713867,89.46355414331134,89.30718389973259,89.26675688490357,88.56576631286033,85.37502634428645,87.62158098831988,86.83400619352011,86.73767673670264,85.94549632423409
34,89.86726861818393,88.83676283426342,89.8922386168817,89.71456072420234,89.77521231274596,89.08142583157286,86.05461409561916,88.27543692952169,87.57824416049063,87.47760824344651,86.68032090129151
35,90.26764860175642,89.24644320818227,90.27084350222381,90.17858748474076,90.2526062579691,89.53303054595695,86.70055486651503,88.85253929795245,88.27179046849444,88.11890287304188,87.4084273136
36,90.67451292549343,89.56282764660753,90.62611682607618,90.5450089453321,90.63900323924635,89.97602688851909,87.303048872349,89.33582046887643,88.89300554903738,88.71015831906017,88.04148210213697
37,91.00014284004203,89.89646728381504,90.92555273716069,90.8750400972034,91.01023145260501,90.32381958145716,87.88354968388573,89.83600308404722,89.48855630475238,89.20023594527785,88.58698088040013
38,91.33138738664866,90.17860321801943,91.24968912538394,91.20598912410236,91.35847155091507,90.75431321737699,88.41950268597479,90.27078054719975,89.9938463077029,89.70440778882168,89.13029637173305
39,91.61870072288427,90.44152071420169,91.4747756866862,91.5094534845867,91.69475310990272,91.14439569031758,88.88227757865857,90.610656051654,90.42111919384386,90.19156631343229,89.66692944929292
40,91.86436993721233,90.66527739937088,91.69987675351865,91.76287303251623,91.94602537130245,91.48446911514067,89.36519189270774,90.97304181151854,90.81926728753288,90.57392396892548,90.09097726762883
41,92.09870946829567,90.89991638145969,91.92457544805157,92.01704566880193,92.18553351567832,91.76791656387009,89.79904430225855,91.29817231786458,91.1430080034055,90.96962033731539,90.47997002629029
42,92.3309224201065,91.11829355121365,92.14859764691994,92.26899183459717,92.40730075888906,92.05445506348164,90.23141726948862,91.60728814433685,91.43934453130802,91.31566383786495,90.84551312310356
43,92.5325191565507,91.31319481905665,92.36737504242471,92.45701067756377,92.62087464174374,92.31650315524001,90.58646178674817,91.89284541734152,91.71091899657428,91.60410372064972,91.17264760741904
