Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.006707073629277592,0.0
13,0.0,0.0,0.0,0.0,0.0,0.006707073629277592,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0656344424939091,0.0050452952749415105
15,0.0,0.0,0.0,3.083797244987052E-4,0.0,0.0656344424939091,0.0050452952749415105
16,0.0,0.0,0.0,3.1417816579199496E-4,0.0,0.0656344424939091,0.05923221114361361
17,0.0,0.0,0.0,3.1417816579199507E-4,0.0,0.0656344424939091,0.05923221114361361
18,0.0,0.03591534370552746,0.0,0.008941346760733255,0.0,0.06617318492533288,0.12261900036426804
19,0.0,0.03591534370552746,0.0,0.008992630828173701,0.0,0.06617318492533288,0.12261900036426804
20,0.007439504490416926,0.03591534370552746,0.0,0.009206726162649729,0.04370721685616951,0.1406846360191274,0.36696065435672526
21,0.007439504490416926,0.03591534370552746,0.0,0.009215994087859662,0.04370721685616951,0.1406846360191274,0.36696065435672526
22,0.02239488796099252,0.05222843836653235,0.0,0.00962626804420914,0.061362482195307474,0.41515583265725586,1.0626323750533382
23,0.02239488796099252,0.05222843836653235,0.0,0.010423340600360483,0.061362482195307474,0.41515583265725586,1.0626323750533382
