Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,4.947487851173414,0.0,0.0,0.0,0.0,0.0
1,8.90915512870533,7.304803087344328,0.0,0.0,0.0,0.0
2,11.18104227817359,9.199127674656971,8.113291496243338,0.0,0.0,0.0
3,12.920478702416052,10.382058823927677,8.113291496243338,8.701436710373766,0.0,0.0
4,14.264891794671763,11.431367841749184,9.795004465394623,8.701436710373766,9.06151851791801,0.0
5,15.194281360275493,12.50146344800121,9.795004465394623,8.701436710373766,9.06151851791801,9.271080836301175
6,15.900878831555417,13.423390546433152,11.092032769143243,10.364797374709681,9.06151851791801,9.271080836301175
7,16.61152504381363,14.225496356055652,11.092032769143243,10.364797374709681,9.06151851791801,9.271080836301175
8,17.148324164944484,14.807789445045632,12.40202189548697,10.364797374709681,10.536715788358784,9.271080836301175
9,17.62078974235937,15.357035101267396,12.40202189548697,11.748914298970332,10.536715788358784,9.271080836301175
10,18.10847928440203,15.818219026586025,13.435006788485818,11.748914298970332,10.536715788358784,11.149751251984936
11,18.557044579693898,16.25860544808614,13.435006788485818,11.748914298970332,10.536715788358784,11.149751251984936
12,18.971600327695974,16.77867168443861,14.443577860169999,13.029868673789323,11.994677167944483,11.149751251984936
13,19.37217893003192,17.097386559945964,14.443577860169999,13.029868673789323,11.994677167944483,11.149751251984936
14,19.73889725734123,17.470884754556348,15.333021045953535,13.029868673789323,11.994677167944483,11.149751251984936
15,20.11343538142074,17.764337775779868,15.333021045953535,14.053942919574416,11.994677167944483,12.590546446912452
16,20.546063134443067,18.10653978690422,15.963287741248635,14.053942919574416,13.425929692057215,12.590546446912452
17,21.15613330696131,18.47393287112506,15.963287741248635,14.053942919574416,13.425929692057215,12.590546446912452
18,21.65550368020416,18.771232939148657,16.557423124303874,14.93547342187085,13.425929692057215,12.590546446912452
19,22.11055257116794,19.053960957636768,16.557423124303874,14.93547342187085,13.425929692057215,12.590546446912452
20,22.54245724294977,19.335720060483848,17.165981941781173,14.93547342187085,14.462581732893495,13.961520609684753
21,23.19404448016367,19.635442591575625,17.165981941781173,15.782521079549038,14.462581732893495,13.961520609684753
22,23.742939576087025,19.905038552436423,17.620792593456155,15.782521079549038,14.462581732893495,13.961520609684753
23,24.414796104679972,20.183087578681985,17.620792593456155,15.782521079549038,14.462581732893495,13.961520609684753
24,25.047192088582616,20.471103922336432,17.999861909514426,16.476855377918646,15.346286056303931,13.961520609684753
25,25.34481813620109,20.793226046614876,17.999861909514426,16.476855377918646,15.346286056303931,15.132468320341752
26,26.128658135257947,21.050272899882874,18.417931751622305,16.476855377918646,15.346286056303931,15.132468320341752
27,26.803352832868615,21.284375354791926,18.417931751622305,17.06751465945229,15.346286056303931,15.132468320341752
28,27.69031055121063,21.53614617054065,18.798832947828362,17.06751465945229,16.077215320118952,15.132468320341752
29,28.77546561986901,21.848392874602215,18.798832947828362,17.06751465945229,16.077215320118952,15.132468320341752
30,30.05625907717905,22.259413498110764,19.181034130256307,17.616609112223312,16.077215320118952,15.962164004123963
31,31.1585122321328,22.589956543672653,19.181034130256307,17.616609112223312,16.077215320118952,15.962164004123963
32,32.18647437836098,23.18441491144301,19.522809464645672,17.616609112223312,16.82896447734213,15.962164004123963
33,33.395683730517945,23.663022071126363,19.522809464645672,18.08112305470716,16.82896447734213,15.962164004123963
34,34.517025731692065,24.29128542216129,19.880314563913206,18.08112305470716,16.82896447734213,15.962164004123963
35,35.74334613791998,24.92377718143414,19.880314563913206,18.08112305470716,16.82896447734213,16.636125495661922
36,36.935639092576764,25.62508379285426,20.209650263676835,18.552057236982016,17.417981625440625,16.636125495661922
37,38.214198595449176,26.21869772079166,20.209650263676835,18.552057236982016,17.417981625440625,16.636125495661922
38,39.4581228707423,26.930581711124074,20.543957063430728,18.552057236982016,17.417981625440625,16.636125495661922
39,40.52369488391424,27.500887112441298,20.543957063430728,18.998529152063018,17.417981625440625,16.636125495661922
40,41.85580380497546,28.211460329334543,20.965935365148006,18.998529152063018,17.987466574055247,17.249893131483464
