Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,64.2102298803057,62.67143327152429
1,64.2102298803057,62.67143327152429
2,64.2102298803057,65.4060600731853
3,63.63572708068869,65.4060600731853
4,64.59017191781959,70.22803155514727
5,65.76200720847656,70.22803155514727
6,67.18233287909779,73.50885036209621
7,68.71204728284386,73.50885036209621
8,70.2019221154676,76.40136948697862
9,71.6675631203668,76.40136948697862
10,73.20545076688894,78.57751030101454
11,74.4673526804549,78.57751030101454
12,75.59716252908343,80.35991772283862
13,76.62573564284843,80.35991772283862
14,77.63973141658508,81.67409415366073
15,78.42847932420162,81.67409415366073
16,79.22396838188536,82.85745265991113
17,79.9537036643991,82.85745265991113
18,80.60804389386902,83.78629690413213
19,81.17922999280432,83.78629690413213
20,81.71184770276427,84.53181071889826
21,82.19488866127936,84.53181071889826
22,82.63954383088468,85.12978974165274
23,83.04023222545514,85.12978974165274
24,83.4845435074056,85.64606181556655
25,83.81391193533943,85.64606181556655
26,84.16341370335688,86.04172714723455
27,84.45203195607142,86.04172714723455
28,84.72426497722424,86.37647839865771
29,84.99547494162337,86.37647839865771
30,85.17954202258905,86.65139299020578
31,85.3700687605795,86.65139299020578
32,85.55960967898247,86.89487754201964
33,85.75224307209342,86.89487754201964
34,85.92074143431809,87.07964938484713
35,86.07683355848002,87.07964938484713
36,86.21997341096747,87.2383644650568
37,86.37637203228621,87.2383644650568
38,86.50277427149854,87.39147092976975
39,86.6085287342749,87.39147092976975
40,86.71805360963744,87.50612846687699
41,86.82539293688055,87.50612846687699
42,86.91349001840784,87.61259299609202
43,86.99332948079716,87.61259299609202
44,87.0765684154123,87.71366703204568
45,87.1550786471707,87.71366703204568
46,87.22904762228792,87.80145180246039
47,87.29521631271209,87.80145180246039
48,87.36947324949855,87.87652355926782
49,87.44246519349106,87.87652355926782
50,87.49986519169714,87.93999723845675
51,87.55082029394393,87.93999723845675
52,87.6125685791441,88.00262652035735
53,87.670500302282,88.00262652035735
54,87.71866830895033,88.05667471889653
55,87.77024749325632,88.05667471889653
56,87.81313380115195,88.10298422082013
57,87.85166096839728,88.10298422082013
58,87.89212533748974,88.14816405275654
59,87.92495142794509,88.14816405275654
60,87.95806388646085,88.19022232806863
61,87.9870219207785,88.19022232806863
62,88.01421963320921,88.22670335556177
63,88.04912758547702,88.22670335556177
64,88.0803674878349,88.25725511582242
65,88.10970279931145,88.25725511582242
66,88.1370069022097,88.28439546792178
67,88.16832168866748,88.28439546792178
68,88.19309782398831,88.31173899241084
69,88.21500834157425,88.31173899241084
70,88.23929501482797,88.33812463006927
71,88.25931354106643,88.33812463006927
72,88.27976065190956,88.36417706157502
73,88.29972955885353,88.36417706157502
74,88.32115087010158,88.38585761744967
75,88.34166181407626,88.38585761744967
76,88.3611287649,88.40600704644926
77,88.37950296917103,88.40600704644926
78,88.3952521885152,88.42560761933869
79,88.40879298953378,88.42560761933869
80,88.42420222832763,88.44464018748417
81,88.43927918788067,88.44464018748417
82,88.45412081546972,88.46069382340946
83,88.46774020587819,88.46069382340946
84,88.48118645805634,88.47794259968026
85,88.49266081999615,88.47794259968026
86,88.50383588044683,88.49227214980793
87,88.51470815271702,88.49227214980793
88,88.52450019262196,88.50638615352081
89,88.53244331937678,88.50638615352081
90,88.54164131341955,88.51996029065087
91,88.5475994104518,88.51996029065087
92,88.55608616878466,88.53516946161739
93,88.56373821797565,88.53516946161739
94,88.57046302833439,88.5468377867609
95,88.57856663383254,88.5468377867609
96,88.58617314590118,88.55927648947927
97,88.59459693281265,88.55927648947927
98,88.60156507463337,88.56974337817877
99,88.60899134577534,88.56974337817877
100,88.61683718763327,88.57990671621216
101,88.62341232067774,88.57990671621216
102,88.63127402248239,88.58962138731472
103,88.63812563116437,88.58962138731472
104,88.64384477957404,88.60136594042825
105,88.64973408586427,88.60136594042825
106,88.65503610857952,88.61057668812106
107,88.66146477343749,88.61057668812106
108,88.66603352572425,88.61953574923858
109,88.67074318136142,88.61953574923858
110,88.6761409685482,88.62723036094428
111,88.6812915918873,88.62723036094428
112,88.68706032371331,88.63522558589254
113,88.69248847421669,88.63522558589254
114,88.69730387340283,88.64252458728585
115,88.70198071492743,88.64252458728585
116,88.70650169514735,88.64998328313703
117,88.710551707669,88.64998328313703
118,88.71525458321081,88.65646777664564
119,88.71956607330235,88.65646777664564
120,88.72325921530802,88.66528930612256
121,88.7261835861947,88.66528930612256
122,88.73006892469665,88.67030690882214
123,88.73403986063235,88.67030690882214
124,88.73752284897334,88.67756539074266
125,88.7402195851678,88.67756539074266
126,88.74271939316564,88.68312166944148
127,88.7458625304281,88.68312166944148
128,88.74866084836259,88.68866642441839
129,88.75228092975752,88.68866642441839
130,88.7558827763353,88.69483313922245
131,88.75924050784126,88.69483313922245
132,88.76222873339657,88.70196473204518
133,88.76593130156512,88.70196473204518
134,88.76922051376499,88.70665373185875
135,88.77236726292016,88.70665373185875
