Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,7.950210417012967E-4,0.0,0.0,0.0,0.0,0.0
6,0.018587917812957863,0.0,0.0,0.0,0.0,0.0
7,0.37745162952087496,0.0,0.0,0.0,0.0,0.0
8,0.6958793649440213,0.0,0.0,0.0,0.0,0.0
9,0.9944481490211687,0.0,0.0,0.0,0.0,0.0
10,1.2668244912912445,0.0,0.0,0.0,0.0,0.0
11,2.175564049254574,0.0,0.0,0.0,0.0,0.0
12,3.048568419577673,0.0,0.0,0.0,0.0,0.0
13,4.262571043610318,0.014956415778439251,0.0,0.0,0.0,0.0
14,5.591730161419599,0.13458075148812915,0.0,0.0,0.0,0.0
15,6.887388246188399,0.17856778654315753,0.0,0.0,0.0,0.0
16,8.303078380760967,0.3821114939268485,0.0,0.0,0.0,0.0
17,9.716196269486282,0.4533676206504194,0.0,0.0,0.0,0.0
18,11.004422931124806,0.5050161518628307,0.0,0.0,0.0,0.0
19,12.882130788666037,0.8999884899956762,0.0,0.0,0.0,0.0
20,14.000421866214916,1.329393303508055,0.04370721685616951,0.0,0.0,0.0
21,15.25205528048755,1.7876944559279926,0.04370721685616951,0.0,0.0,0.0
22,16.4761445789178,2.8168077457259173,0.061362482195307474,0.0,0.0,0.0
23,17.698757635272038,3.303459695987885,0.061362482195307474,0.0,0.0,0.0
24,18.895858229672474,4.0839745802965055,0.09564988527321525,0.0,0.0,0.0
25,20.409647679344264,4.880427618887428,0.09564988527321525,0.0,0.0,0.0
26,21.83059872606126,5.73522157252564,0.20634541059185202,0.0,0.0,0.0
27,22.777668463514843,6.5672171359188205,0.20634541059185202,0.0,0.0,0.0
28,23.841965609816786,7.4058949385533115,0.4408291104286571,0.0,0.0,0.0
29,24.997571784547603,8.627631759169864,0.4408291104286571,0.0,0.0,0.0
30,26.112120020360972,9.704306706758103,0.8250457240718689,0.0,0.0,0.0
31,27.816314749947868,10.702187108519894,0.8250457240718689,0.0,0.0,0.0
32,28.609205003747235,12.095291638471341,1.1361329305136292,0.0,0.0,0.0
33,29.54321939597562,13.20519906715512,1.1361329305136292,0.012985114278440736,0.0,0.0
34,30.581144096716013,14.003126395792698,1.9644764810534696,0.012985114278440736,0.0,0.0
35,31.4323112253463,15.152454215282821,1.9644764810534696,0.012985114278440736,0.0,0.0
36,32.570239950968286,16.11492586148904,2.8576002788160157,0.049560887272134715,0.002743806745359973,0.0
37,33.23357715759724,17.718587711144266,2.8576002788160157,0.049560887272134715,0.002743806745359973,0.0
38,34.03140602596907,18.753700109224535,3.8402558622414364,0.049560887272134715,0.002743806745359973,0.0
39,35.014756643910545,19.520602183670945,3.8402558622414364,0.14701914850914022,0.002743806745359973,0.0
40,35.81176664532351,20.22350187386101,4.823271628862584,0.14701914850914022,0.002743806745359973,0.0
41,36.69134233410597,21.546597166501442,4.823271628862584,0.14701914850914022,0.002743806745359973,0.0
42,37.4182427668586,22.372465980229528,5.738082891973081,0.2613526744166476,0.002743806745359973,0.0
43,38.4028251024906,23.329541864560923,5.738082891973081,0.2613526744166476,0.002743806745359973,0.0
44,39.039178570725404,24.04520249582579,7.438981540824087,0.2613526744166476,0.002743806745359973,0.0
45,39.52190355493654,24.693733458579434,7.438981540824087,0.6106956685622829,0.002743806745359973,0.0
46,39.97902368852934,25.624884015262033,8.352898463204838,0.6106956685622829,0.002743806745359973,0.0
47,40.64090551325192,26.496515105795616,8.352898463204838,0.6106956685622829,0.002743806745359973,0.0
48,41.10142374679371,27.578523511371827,9.373331916325121,0.8409168949272363,0.0688398876159176,0.0
49,41.64731538625552,28.502634750361562,9.373331916325121,0.8409168949272363,0.0688398876159176,0.0
50,42.22537113704704,29.45761695250195,10.665077055444035,0.8409168949272363,0.0688398876159176,0.0
51,42.73088435101273,30.346938110723283,10.665077055444035,1.615848682578112,0.0688398876159176,0.0
52,43.11154835645936,31.349259711601647,12.072491478894042,1.615848682578112,0.09534585928116675,0.0
53,43.57646354805632,32.24148630253389,12.072491478894042,1.615848682578112,0.09534585928116675,0.0
54,43.967638081481816,32.838950687055316,13.460023603708397,2.439873775788483,0.09534585928116675,0.0
55,44.50989285254964,33.4985435871789,13.460023603708397,2.439873775788483,0.09534585928116675,0.0
56,44.93670681743639,34.73297131684256,15.012124412804043,2.439873775788483,0.22523875239230445,0.0
57,45.411417854733926,35.676354873794544,15.012124412804043,3.434149077888013,0.22523875239230445,0.0
