Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,1.2664871563963187,1.103743601020072,2.934230411214248,2.7489961580398172,3.495080226800276,4.375658043544339
1,4.39130841096097,2.044585313143687,2.934230411214248,2.7489961580398172,3.495080226800276,4.375658043544339
2,10.144574845009553,4.006310458085033,4.606847303230325,2.7489961580398172,3.495080226800276,4.375658043544339
3,16.195795417075754,6.741819802621481,4.606847303230325,4.982310120919266,3.495080226800276,4.375658043544339
4,22.40182012730944,10.014231582554032,7.089583765604977,4.982310120919266,5.464759277094567,4.375658043544339
5,28.432351918937133,13.157897779673752,7.089583765604977,4.982310120919266,5.464759277094567,6.47167271784666
6,33.687063207084094,16.827348462463604,10.248545979262467,8.090923224835434,5.464759277094567,6.47167271784666
7,38.28981016257764,20.9144677829552,10.248545979262467,8.090923224835434,5.464759277094567,6.47167271784666
8,42.17968088137229,24.345160848812533,13.757155545348605,8.090923224835434,8.685822527386684,6.47167271784666
9,45.85044103370017,27.808495040661835,13.757155545348605,11.410230885510678,8.685822527386684,6.47167271784666
10,49.44496407026246,31.05517380680262,17.535890383237273,11.410230885510678,8.685822527386684,9.545074563607562
11,52.51692842124782,34.49547709905809,17.535890383237273,11.410230885510678,8.685822527386684,9.545074563607562
12,55.36056982441667,37.590088594705094,21.830819705659962,15.62672064115193,12.607765201694535,9.545074563607562
13,57.86032870283444,40.27549950001607,21.830819705659962,15.62672064115193,12.607765201694535,9.545074563607562
14,60.170853854895945,42.99132929049054,26.293031527040544,15.62672064115193,12.607765201694535,9.545074563607562
15,62.09139270734772,45.31662431068942,26.293031527040544,20.357051862859418,12.607765201694535,13.798338108511041
16,63.87633230028346,47.70523181828769,29.964173087012135,20.357051862859418,16.94265928252648,13.798338108511041
17,65.51907633972532,49.922371420588625,29.964173087012135,20.357051862859418,16.94265928252648,13.798338108511041
18,67.01231327042727,51.91403785193936,33.73297271906916,24.464214907948985,16.94265928252648,13.798338108511041
19,68.31102440050307,53.70249254403839,33.73297271906916,24.464214907948985,16.94265928252648,13.798338108511041
