Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize500//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//,data//output//runtimePerformance//SPEA2//SolutionSetSize500//,data//output//runtimePerformance//GDE3//SolutionSetSize500//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//
0,0.004711115365533151,0.10827147363794477,0.010352885622688043,0.12511658550964488,0.0016846647847032074,0.04865014912675729,0.01190236105097946
1,0.004711115365533151,0.10827147363794477,0.010352885622688043,0.12511658550964488,0.0016846647847032074,0.04865014912675729,0.01190236105097946
2,0.004711115365533151,0.10827147363794477,0.010352885622688043,0.12511658550964488,0.0016846647847032074,0.04865014912675729,0.01190236105097946
3,0.004711115365533151,0.10827147363794477,0.010352885622688043,0.12511658550964488,0.0016846647847032074,0.04865014912675729,0.01190236105097946
4,0.004711115365533151,0.10827147363794477,0.010352885622688043,0.12511658550964488,0.0016846647847032074,0.04865014912675729,0.01190236105097946
5,0.25091076310825405,0.18019054318616048,0.21077283306534716,0.12511658550964488,0.06676793845692297,0.19274401244174544,0.04613783373480849
6,0.25091076310825405,0.18019054318616048,0.21077283306534716,0.12511658550964488,0.06676793845692297,0.19274401244174544,0.2644906985922547
7,0.25091076310825405,0.18019054318616048,0.21077283306534716,0.12511658550964488,0.06676793845692297,0.19274401244174544,0.45381637337433667
8,0.25091076310825405,0.18019054318616048,0.21077283306534716,0.12511658550964488,0.06676793845692297,0.19274401244174544,0.9476057166373872
9,0.25091076310825405,0.18019054318616048,0.21077283306534716,0.12511658550964488,0.06676793845692297,0.19274401244174544,1.5451240475691592
10,0.5161600065026375,1.2482124805693466,1.8937598535556335,0.20721452319502412,0.23341739129935116,0.8772728947061276,2.9450943590911702
11,0.5161600065026375,1.2482124805693466,1.8937598535556335,0.20721452319502412,0.23341739129935116,0.8772728947061276,4.388512086850225
12,0.5161600065026375,1.2482124805693466,1.8937598535556335,0.20721452319502412,0.23341739129935116,0.8772728947061276,6.113486372820438
13,0.5161600065026375,1.2482124805693466,1.8937598535556335,0.20721452319502412,0.23341739129935116,0.8772728947061276,8.283511975610459
14,0.5161600065026375,1.2482124805693466,1.8937598535556335,0.20721452319502412,0.23341739129935116,0.8772728947061276,11.067751381966511
15,2.0729229845013366,6.394789321390886,9.447388701758047,0.8295644829990632,0.4203362460044679,3.350648989331298,12.927248844185202
16,2.0729229845013366,6.394789321390886,9.447388701758047,0.8295644829990632,0.4203362460044679,3.350648989331298,14.946142074848668
17,2.0729229845013366,6.394789321390886,9.447388701758047,0.8295644829990632,0.4203362460044679,3.350648989331298,17.05798126776919
18,2.0729229845013366,6.394789321390886,9.447388701758047,0.8295644829990632,0.4203362460044679,3.350648989331298,19.26758943182659
19,2.0729229845013366,6.394789321390886,9.447388701758047,0.8295644829990632,0.4203362460044679,3.350648989331298,20.58818001994915
20,5.290886270481935,14.35631292722971,18.044404773340506,3.147495916062073,1.0987679828407548,7.876109049827601,22.1260426799399
21,5.290886270481935,14.35631292722971,18.044404773340506,3.147495916062073,1.0987679828407548,7.876109049827601,23.946221165118335
22,5.290886270481935,14.35631292722971,18.044404773340506,3.147495916062073,1.0987679828407548,7.876109049827601,26.123967156513505
23,5.290886270481935,14.35631292722971,18.044404773340506,3.147495916062073,1.0987679828407548,7.876109049827601,27.820955354406046
24,5.290886270481935,14.35631292722971,18.044404773340506,3.147495916062073,1.0987679828407548,7.876109049827601,28.916605991585666
25,9.952263831405354,23.894153089068944,28.226020641415882,7.870889027065152,2.5116003687386077,13.811747315590614,30.3420161397819
26,9.952263831405354,23.894153089068944,28.226020641415882,7.870889027065152,2.5116003687386077,13.811747315590614,31.433773931881966
27,9.952263831405354,23.894153089068944,28.226020641415882,7.870889027065152,2.5116003687386077,13.811747315590614,33.179114343600936
28,9.952263831405354,23.894153089068944,28.226020641415882,7.870889027065152,2.5116003687386077,13.811747315590614,34.63787741877268
29,9.952263831405354,23.894153089068944,28.226020641415882,7.870889027065152,2.5116003687386077,13.811747315590614,36.199252450156635
30,16.62165973771057,32.72739056077272,37.03767243074671,14.6035538255661,4.190616048505077,21.07829037108017,36.8470204239926
31,16.62165973771057,32.72739056077272,37.03767243074671,14.6035538255661,4.190616048505077,21.07829037108017,37.834053223086066
32,16.62165973771057,32.72739056077272,37.03767243074671,14.6035538255661,4.190616048505077,21.07829037108017,38.39317895088059
33,16.62165973771057,32.72739056077272,37.03767243074671,14.6035538255661,4.190616048505077,21.07829037108017,39.58574408046931
34,16.62165973771057,32.72739056077272,37.03767243074671,14.6035538255661,4.190616048505077,21.07829037108017,40.77606835827512
35,23.33771747404195,40.1880982778172,44.35899334992022,20.76529929746944,6.37245652163993,27.869987102029597,41.86625199511909
36,23.33771747404195,40.1880982778172,44.35899334992022,20.76529929746944,6.37245652163993,27.869987102029597,42.58173048581584
37,23.33771747404195,40.1880982778172,44.35899334992022,20.76529929746944,6.37245652163993,27.869987102029597,43.48630456615549
38,23.33771747404195,40.1880982778172,44.35899334992022,20.76529929746944,6.37245652163993,27.869987102029597,44.75014472328088
39,23.33771747404195,40.1880982778172,44.35899334992022,20.76529929746944,6.37245652163993,27.869987102029597,45.39312025320191
40,29.619094766645294,46.15179884594247,50.530823410007145,27.737165363876503,8.703811296605057,34.85102631287187,46.47874521927549
41,29.619094766645294,46.15179884594247,50.530823410007145,27.737165363876503,8.703811296605057,34.85102631287187,47.49367687610501
42,29.619094766645294,46.15179884594247,50.530823410007145,27.737165363876503,8.703811296605057,34.85102631287187,48.60829311924637
43,29.619094766645294,46.15179884594247,50.530823410007145,27.737165363876503,8.703811296605057,34.85102631287187,49.42978751443657
44,29.619094766645294,46.15179884594247,50.530823410007145,27.737165363876503,8.703811296605057,34.85102631287187,50.23004854903754
45,34.83258101062906,51.30852819002196,55.55463712195422,34.11840438845881,11.29868094714507,40.69836050686008,51.28775790529596
46,34.83258101062906,51.30852819002196,55.55463712195422,34.11840438845881,11.29868094714507,40.69836050686008,52.30805376606653
47,34.83258101062906,51.30852819002196,55.55463712195422,34.11840438845881,11.29868094714507,40.69836050686008,53.080047942524104
