Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
167,68.45535636167298,54.61825047355342,65.80698507044409,68.83680859282917,70.16423913601933,70.47800094264839,68.92402603192751,70.39643515421541,72.09030687013723,70.95024563964438,70.47650617549611
168,68.64065975874917,54.73254670494481,65.89615418302506,68.95337109061515,70.28948318115904,70.61949904339362,69.0929057283924,70.53813996719157,72.25285093881384,71.09148667903567,70.62035810191712
169,68.78536225053948,54.787093231998384,65.98784186905026,69.06189444773209,70.39983427161873,70.74903628089413,69.23809128939594,70.69241498605085,72.37684054217915,71.25467572527441,70.75824617697744
170,68.95753005856902,54.86829328213919,66.10446005652597,69.17963414440962,70.51853417097861,70.8872735941422,69.35683142689025,70.82478778342072,72.50042776083913,71.37549060639006,70.910715007511
171,69.13149693671727,54.93389112021268,66.22827902532174,69.2814235306978,70.6249322741933,70.99747508959793,69.50852087538897,70.96337057185896,72.62284714625305,71.50901523286763,71.05618160113576
172,69.28842141584757,55.03930935862985,66.33283882574928,69.39046339375386,70.76298213442541,71.14987489088442,69.62413722705278,71.08152222481004,72.7248553204654,71.64691279326078,71.20119398946973
173,69.4060668812089,55.100685539109485,66.40551419570058,69.48869706136617,70.90550936625748,71.26595781686603,69.78814624823474,71.17606832445948,72.84418568232905,71.79074369545506,71.35148682354279
174,69.5606174387859,55.174461223924595,66.47822131750598,69.58043720053269,71.01791591113606,71.37372022900381,69.92788811457656,71.33213425747304,72.96302688654286,71.90110681073784,71.48865911063402
175,69.70786367550613,55.291808417990474,66.59352743448133,69.67572264813919,71.13839267060528,71.5083688465414,70.08516399343519,71.45549271392643,73.08356594635296,72.03468102556178,71.64159494352472
176,69.84872611436231,55.38341738206349,66.68939217209046,69.75874078234715,71.24058086512233,71.64527891969374,70.20699147963776,71.59365378416472,73.22055961118365,72.13559707341108,71.79841088867043
177,69.97450090726377,55.44186165584936,66.75663207914924,69.84456982994418,71.33998604880706,71.75676024750071,70.32512786870952,71.70237567711844,73.35496169113654,72.25925531502801,71.92878030110553
