Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,38.22835445290585,38.23788005640554
1,38.89032275533601,38.77197800694617
2,39.19618367696134,39.275117605585734
3,39.42947852615598,39.45799538269751
4,39.66907569963363,39.741039961869475
5,39.90632624757196,39.94911998398305
6,40.33289836727122,40.25073047762973
7,40.61047982392233,40.491564995252716
8,40.98000393056506,40.93946450054993
9,41.27028154296631,41.280339118645585
10,41.66269080023492,41.836886979935606
11,41.95439878781135,42.30658434436221
12,42.48359540421645,42.94881933465707
13,42.766248449004,43.685803114444816
14,43.11565732467455,44.19135544177275
15,43.51677890886621,44.904566012896055
16,44.02943242441765,45.87171787364493
17,44.4021582655727,46.47956138047773
18,44.87484111327755,47.28181098260538
19,45.26042019035992,48.18833011274338
20,45.76124638851235,48.92460068081695
21,46.33182802327964,49.854137589689685
22,46.84492639150154,50.80085411262032
23,47.227625768354876,51.71915840074946
24,47.65107981873098,52.53691043165374
25,48.14294484016841,53.42145561270918
26,48.649234810618694,54.34073813176858
27,48.98610148859908,55.17532397178728
28,49.49305550946394,56.29590667626347
29,49.98916152459761,57.05437225932417
30,50.4612460574653,58.01126911726276
31,50.8116485808403,59.08891829527471
32,51.30484793952422,59.92379722615922
33,51.779444135844834,60.97161533800377
34,52.29156658995743,61.77162680053468
35,52.6706959875329,62.56276874100688
36,53.22806760899304,63.57021459457871
37,53.59746225316121,64.3220478488257
38,54.14356326443944,65.10631585859797
39,54.546573027916025,65.7902020652216
40,55.16470272178245,66.44296144443685
41,55.54159078707802,67.2919496830967
42,56.03454290185941,68.06863829208847
43,56.47351608120502,68.95353861177723
44,56.93945382217955,69.49782053516986
45,57.40097789024744,70.00929523024128
46,57.783951469729764,70.61016490489854
47,58.20290682237107,71.12915782121075
48,58.736463081433286,71.62322115349299
49,59.19009440351902,72.20226036346118
50,59.517653747506515,72.76186430188727
51,59.964169708682135,73.31027027307073
52,60.49574419824464,73.69564334837307
53,60.97834457909423,74.09629517254872
54,61.314121500043385,74.43193541500892
55,61.72294934023691,74.95338904157838
56,61.956291119059955,75.36877295138522
57,62.29325550547363,75.90323900756748
58,62.573914299971925,76.28097448843353
59,62.77958216513119,76.75813004579241
60,63.105124496019414,77.15542882041782
61,63.384207534373985,77.42017060174655
62,63.767391116461006,77.65661298659914
63,64.07581979368908,78.12893220153217
64,64.29190644356369,78.37509645359489
65,64.48275798825928,78.68482864741362
66,64.87281836939658,78.9164865366974
67,65.19890782291823,79.13357749692811
68,65.46488669286991,79.39245182103723
69,65.75331247091167,79.66347104766265
70,65.9328117476127,79.94941562980755
71,66.10997356817471,80.1540190065279
72,66.42450685403804,80.40160964351449
73,66.61968163422712,80.5902704121096
74,66.80204434564085,80.93808639712537
75,66.94265877402675,81.17180203455634
76,67.15363737189051,81.3931272879106
77,67.32489747764168,81.62402459037556
78,67.66794712941996,81.83284526689852
79,67.80931806897398,81.97867817250744
80,67.97392437641645,82.16035399882449
81,68.17304441078468,82.31356940681718
82,68.38077295355441,82.44265911652288
83,68.60365464804659,82.68784460305005
84,68.78727905639414,82.84338614969788
85,69.04700026855505,83.02080359979101
86,69.2045509657817,83.10813821713171
87,69.29659825052661,83.23832190196165
88,69.43314542429684,83.34718941276803
89,69.54264777195763,83.55259926505545
90,69.64242095518571,83.6631670808203
91,69.7488683588287,83.76788688007956
92,69.87934359874637,83.90085424514939
93,69.97138114787073,84.00341798238165
94,70.16039468001979,84.14532379723937
95,70.30934736331866,84.23884184708557
96,70.39491490834004,84.324684646929
97,70.49021313863307,84.42401624836604
98,70.63801898675129,84.56200296411892
99,70.74005531984916,84.64974788301244
100,70.80404448283264,84.7437458924227
101,70.8878918759748,84.80465907658503
102,71.04302493848768,84.88247794495852
103,71.14414581504121,84.93549850127393
104,71.23385840965528,85.0196514012055
105,71.29457265833821,85.10830962914491
106,71.41689368199546,85.16279959762646
107,71.51201758195485,85.22869307031934
108,71.58985468583701,85.32803465631288
109,71.65888604349604,85.38687795495733
110,71.74892453792984,85.44757326514893
111,71.81354132669206,85.4994243663408
112,71.90638731594721,85.56623325927144
113,71.95936899389567,85.62282218680028
114,72.02430144846277,85.67431544992326
115,72.09573111385019,85.7324746407656
116,72.1619976606154,85.78032784367399
117,72.22596134196094,85.81488488414873
118,72.34201230705284,85.85909403955858
119,72.40781689255884,85.90235754103259
120,72.457207144338,85.93288046619762
121,72.48901817839018,85.95130578682006
122,72.53312466764115,86.00400751768623
123,72.62972023529625,86.03725296082715
124,72.7088922421201,86.05995189655077
125,72.75917495658807,86.08504781695001
126,72.83463821190166,86.1150142317902
127,72.88629097196021,86.14524488308763
128,72.951221976809,86.17922736284147
129,73.01810054152556,86.21031170308173
130,73.07716718674412,86.24619904100874
131,73.13548360701134,86.27690174009919
132,73.24788894928187,86.29840815836907
133,73.27475377897565,86.32645513534874
134,73.34293727837205,86.34955477963797
135,73.39499094514876,86.37578289586585
136,73.46112551329202,86.41115578711897
137,73.50188974247338,86.43446460373055
138,73.54176133584636,86.44435354203922
139,73.58006112005842,86.47168151378546
140,73.6419803039158,86.48957196625472
141,73.67763480121765,86.5079537627652
142,73.70634032935743,86.54031173914697
143,73.81530925934332,86.56125697325768
144,73.89171930737805,86.5811841546081
145,73.91869741905586,86.60015176265713
146,73.98913001415073,86.61293560448446
147,74.06444000922411,86.62709987791054
148,74.1364850633266,86.64654935605073
149,74.18355215549042,86.66038388616688
150,74.21040206736012,86.66799220850658
151,74.26382353922179,86.68501571579957
152,74.36039953689765,86.69854919962413
153,74.37703781203228,86.71094752364507
154,74.4173754337825,86.7224493592225
155,74.46244555574799,86.72928419444878
156,74.47426718542837,86.73678442462591
