Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,31.845843230489624,31.83705548285695
1,32.14321132089825,32.13641321413443
2,32.304662497573176,32.359177026842104
3,32.436281090885004,32.44760057092855
4,32.68823666490298,32.51358406051405
5,32.88030360242777,32.58917657936034
6,33.168180497478176,32.72195123211833
7,33.36756604535934,32.928642384753
8,33.60902110741428,33.1266289049244
9,33.74574068384737,33.336924104541396
10,34.006970940774615,33.597114455692974
11,34.176288169388044,33.768263706682674
12,34.44028542618642,33.96220046900329
13,34.59462705510469,34.146221542404795
14,34.78532221918411,34.34705017059935
15,34.951895196520276,34.61394725896275
16,35.192598116160006,34.777291675028984
17,35.32849382832923,34.991337657639946
18,35.572290808514765,35.19873947417772
19,35.7229657325495,35.402926077463995
20,35.95583913424308,35.595868949300844
21,36.16730325720251,35.793868787750334
22,36.43897684460063,35.962997368316934
23,36.59847190695313,36.16908463607335
24,36.834339184117475,36.35319520391979
25,37.088779876032476,36.56088583608456
26,37.42942273795547,36.787034917458044
27,37.69934290342502,36.976582905600594
28,37.96680483623956,37.24374019787581
29,38.1635253411546,37.49743096878204
30,38.53159918617829,37.736910868286174
31,38.80841058718948,38.016419286062046
32,39.18987914741587,38.20602162021782
33,39.4664916871427,38.48357803832844
34,39.83004842633654,38.784375367599225
35,40.073728233093426,39.019702692434315
36,40.42799386630122,39.3280479170946
37,40.748003841232226,39.583919177106765
38,41.12470797214362,39.84990226702299
39,41.409226687830184,40.08520616558678
40,41.788255590216714,40.425043722825286
41,42.11126536390389,40.7574940337726
42,42.56566506964084,41.10741539015557
43,42.85809859460051,41.416769983971214
44,43.29635224161557,41.80886665602295
45,43.67222897615042,42.0619984725305
46,44.12351311752409,42.41850689284238
47,44.47968784366905,42.78319997791151
48,44.9098026165132,43.12943818513581
49,45.14899835069771,43.53408007582253
50,45.57416139093717,43.94343671352754
51,45.92798778593906,44.362596136212034
52,46.346653454776884,44.72564992583328
53,46.61286805311901,45.185634222268774
54,46.98108147567855,45.58094120411692
55,47.279220946915444,45.98900206839799
56,47.744468378917254,46.45629232037406
57,47.97275178777865,46.821266066411205
58,48.39417637843818,47.25437821243856
59,48.625331201747585,47.69116844511003
60,48.966190165888314,48.12988961724228
61,49.20019570378686,48.66199475860726
62,49.592961438582925,49.139540567855356
63,49.88730863019406,49.57409460716775
64,50.29407274851473,49.98476831096186
65,50.53025333399349,50.485888134098914
66,50.873050447467186,50.99289784197069
67,51.08783532514772,51.46350937654457
68,51.44781494641509,51.93992404200305
69,51.73972987339206,52.26253081432108
70,52.08728025636133,52.714986836796676
71,52.29849239538035,53.16821006878626
72,52.57962921433317,53.61171319343926
73,52.8772734116898,54.08004389669586
74,53.1351845302389,54.60980336559766
75,53.38003698576874,54.99734983686585
76,53.73142449513575,55.55970411952125
77,53.97643340444127,56.04202542178807
78,54.274373010170585,56.53787809066995
79,54.65341129937965,57.022832996720126
80,54.908495982138874,57.340634664582154
81,55.087669913480866,57.76543297108376
82,55.36757601935351,58.22561497170039
83,55.61690191550848,58.72313733298588
84,55.83350739245726,59.10492803293644
85,56.027953588498946,59.54148606427331
86,56.274684210814506,59.88353539449632
87,56.45196838294546,60.33768077835233
88,56.805539029190314,60.71955201587211
89,56.983066126419104,61.052638562344356
90,57.21937832722227,61.46118401301482
91,57.385949412985795,61.893806394685704
92,57.6770378966205,62.20579565129856
93,57.90030828322244,62.556381266903806
94,58.24066519199845,63.04209644369703
95,58.46702725308561,63.46053114067756
96,58.66154568361582,63.81905491462094
97,58.81892630366059,64.087908867363
98,58.99796499825766,64.43319567669003
99,59.133820545089456,64.83758193157485
100,59.3693243233967,65.12863735594232
101,59.542239387588445,65.40962454689331
102,59.759245956797905,65.75087278948476
103,59.92219951413422,66.06900207415296
104,60.070533364246096,66.3504984245675
105,60.20000748679691,66.60259985926025
106,60.421762309258966,66.83506974814628
107,60.67096722362282,67.11145023649097
108,60.89589793960036,67.3670189857795
109,61.06244662743824,67.6349290245626
110,61.265414724005105,67.88415906789479
111,61.40489542350495,68.10764497148038
112,61.643326744794116,68.36741382621558
113,61.76929964526712,68.58081089571277
114,61.919367948104856,68.80525832718384
115,62.012405138206105,68.98046907728782
116,62.19168950667186,69.26639604700571
117,62.36688635873905,69.44865705279541
118,62.55638891114502,69.63747129456434
119,62.72528545794881,69.8642697366075
120,62.890398974919684,70.09038275196502
121,62.998488381240925,70.27933265344166
122,63.21320279514313,70.42351140403194
123,63.300665809328635,70.62165240725831
124,63.50366967896741,70.83432881566591
125,63.65250253610362,70.99765420479748
126,63.869260534777226,71.10754324064226
127,63.97452500087542,71.2810645771526
128,64.22920163531728,71.44965578293778
129,64.3600121586093,71.60634200639231
130,64.54517816450502,71.74164317630088
131,64.65783557495462,71.8404046828392
132,64.85758504500106,71.96443153483997
133,65.10907416160605,72.11313451976353
134,65.27482346427892,72.25383798174981
135,65.46696856857808,72.38973178684023
136,65.61427417404623,72.47706779230737
137,65.80296420379813,72.5589646470696
138,65.97973621363737,72.6464963170245
139,66.12693643522424,72.75672350414787
140,66.34113591948866,72.88358367147384
141,66.43419817445783,73.01119549035722
142,66.56539100531525,73.1408008172567
143,66.69193096148825,73.24438006013678
144,66.806529606023,73.3652703924378
145,66.90293221926282,73.45422588220438
146,67.06902384643463,73.54919040144574
147,67.1932539251211,73.62556196051824
148,67.33940880324732,73.69540152604269
149,67.48236977666689,73.78977095408392
150,67.61809593367768,73.8885305690929
151,67.71802234156213,74.00477791895818
152,67.85575106701712,74.08592261789332
153,67.9511987693176,74.15076961597161
154,68.10980138450692,74.2365881922259
155,68.22244559879174,74.32298134512571
156,68.33971189861929,74.39739909649516
157,68.42724375912191,74.47157715473644
158,68.51635364902585,74.52944808547548
159,68.61068915984082,74.60104959868058
160,68.75668722765381,74.67002273431558
161,68.84063574732674,74.7339388843258
162,68.96747444885347,74.78326392750043
163,69.07677409237031,74.87228381805393
164,69.19064955348048,74.92056613447588
165,69.27998752253887,74.96224696451651
