Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.011276176313609162,0.0,0.0,0.0,0.0,0.0
15,0.04890830221128046,0.0,0.0,0.0,0.0,0.0
16,0.08528498535902691,0.0,0.0,0.0,0.0,0.0
17,0.32289640245569784,0.0,0.0,0.0,0.0,0.0
18,0.5329843879551407,0.0,0.0,0.0,0.0,0.0
19,0.7801913968467258,0.0,0.0,0.0,0.0,0.0
20,1.0228367161036593,0.0,0.0,0.0,0.0,0.0
21,1.400885500249111,0.0,0.0,0.0,0.0,0.0
22,1.8628668167341127,0.0,0.0,0.0,0.0,0.0
23,2.4541194481009065,0.04290940575688304,0.0,0.0,0.0,0.0
24,3.079422639310689,0.10065967592127717,0.0,0.0,0.0,0.0
25,4.003846001994221,0.14791627325162005,0.0,0.0,0.0,0.0
26,4.546516552817738,0.20407099128663497,0.0,0.0,0.0,0.0
27,5.000789859576126,0.333371647469408,0.0,0.0,0.0,0.0
28,5.986864627955199,0.46373668988113315,0.0,0.0,0.0,0.0
29,6.781947634599616,0.5935026017593674,0.0,0.0,0.0,0.0
30,7.6641254658625275,0.7667114952892641,0.0,0.0,0.0,0.0
31,8.441535971261194,1.0561585166024265,0.0,0.0,0.0,0.0
32,9.611225262765108,1.6445401847302648,0.0,0.0,0.0,0.0
33,10.175232426331304,1.970112465048236,0.0,0.0,0.0,0.0
34,11.018615125385809,2.428486834744572,0.0,0.0,0.0,0.0
35,11.731474114789158,2.767972421707894,0.0,0.0,0.0,0.0
36,12.549875748081824,3.2716463772347693,0.0,0.0,0.0,0.0
37,13.271648812126394,3.5975742189569395,0.0,0.0,0.0,0.0
38,14.119025815102521,3.9915467948029693,0.036816320975793744,0.0,0.0,0.0
39,14.85025565806708,4.726397504469472,0.036816320975793744,0.0,0.0,0.0
40,15.43801449328481,5.0958908490451,0.08718338137112755,0.0,0.0,0.0
41,16.010252772707684,5.743197209928256,0.08718338137112755,0.0,0.0,0.0
42,16.8126997091838,6.3177810077927345,0.23443648547284973,0.0,0.0,0.0
43,17.35166194182263,7.1073151171056015,0.23443648547284973,0.0,0.0,0.0
44,17.98252108288726,8.023698234262246,0.2960806237322977,0.0,0.0,0.0
45,18.584107935512094,8.846402875122674,0.2960806237322977,0.0,0.0,0.0
46,19.171221213372824,9.587718687546001,0.5267166550172487,0.0,0.0,0.0
47,19.842282262126208,10.21591967250216,0.5267166550172487,0.0,0.0,0.0
48,20.596969000843384,11.192714835780961,0.7172585059870064,0.0014802018533571749,0.0,0.0
49,21.414382258391562,11.850807547336123,0.7172585059870064,0.0014802018533571749,0.0,0.0
50,21.967908791090483,12.606369168604651,0.9884708542866829,0.0014802018533571749,0.0,0.0
51,22.53120775082139,13.35144123053463,0.9884708542866829,0.0014802018533571749,0.0,0.0
52,23.039895827689985,14.093341437117122,1.4879792471298146,0.0014802018533571749,0.0,0.0
53,23.690050104558267,14.6388630484426,1.4879792471298146,0.0014802018533571749,0.0,0.0
54,24.23456075434613,15.577959890412979,2.3067657413521188,0.004614653865589281,0.0,0.0
55,24.8666415984579,16.280593457241306,2.3067657413521188,0.004614653865589281,0.0,0.0
56,25.480000543760056,16.959003257264325,3.04028756639732,0.004614653865589281,0.0,0.0
57,26.002598864993654,17.611240519354723,3.04028756639732,0.02926513457670663,0.0,0.0
58,26.589005678540822,18.456209711491297,3.7495703202469906,0.02926513457670663,0.0,0.0
59,27.255427099993625,19.307995827521523,3.7495703202469906,0.02926513457670663,0.0,0.0
60,28.0496906352275,19.932499417032577,4.834785856665753,0.07874694344576036,0.0,0.0
61,28.662132993107566,20.698039346488667,4.834785856665753,0.07874694344576036,0.0,0.0
62,29.35602455300794,21.41687587591483,6.0570861497285975,0.07874694344576036,0.0,0.0
63,30.094583329343514,22.063200135481846,6.0570861497285975,0.12816079087567162,0.0,0.0
64,30.640991944104144,22.5913432621755,6.957559143265928,0.12816079087567162,0.029301097857575464,0.0
