Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,33.65812002606496,33.84426194871308,40.20354671212755,43.98135326710185,46.22455201539367,47.25144516278258
1,46.7269506665604,39.06792685646795,40.20354671212755,43.98135326710185,46.22455201539367,47.25144516278258
2,57.65780233224657,46.79368592284584,45.2157636392565,43.98135326710185,46.22455201539367,47.25144516278258
3,65.54914447657244,53.75035853034409,45.2157636392565,48.43012875871163,46.22455201539367,47.25144516278258
4,71.57128345680908,59.8472295815451,53.18590652632085,48.43012875871163,50.5296507129031,47.25144516278258
5,76.4957209659605,65.4768542432538,53.18590652632085,48.43012875871163,50.5296507129031,51.70288820468038
6,80.15788170411723,69.9995214767077,60.65578093876732,56.05539281978793,50.5296507129031,51.70288820468038
7,82.60900929252384,74.16618635017247,60.65578093876732,56.05539281978793,50.5296507129031,51.70288820468038
8,84.46445701340004,77.70148870461962,67.10662752823671,56.05539281978793,58.498144414889566,51.70288820468038
9,86.08939309051428,80.67612746097878,67.10662752823671,63.25078731995825,58.498144414889566,51.70288820468038
10,87.32842123047124,82.88234926692682,72.1953829123345,63.25078731995825,58.498144414889566,59.670012035618484
11,88.40456787385497,84.87479763655273,72.1953829123345,63.25078731995825,58.498144414889566,59.670012035618484
12,89.20419550641301,86.42004662716434,76.59806354430776,69.53254525243258,66.03653405083428,59.670012035618484
13,89.89014411557287,87.71696211432678,76.59806354430776,69.53254525243258,66.03653405083428,59.670012035618484
14,90.51280928763052,88.79521700686979,80.4072095694751,69.53254525243258,66.03653405083428,59.670012035618484
15,90.96225119713199,89.70294549888509,80.4072095694751,74.932843779562,66.03653405083428,67.49480102889666
16,91.41428579828683,90.47363968431608,83.52738230696414,74.932843779562,72.04342529528249,67.49480102889666
17,91.74029157454697,91.11552294137798,83.52738230696414,74.932843779562,72.04342529528249,67.49480102889666
18,92.02684434616532,91.68987776179127,86.0856207974631,79.25202756766227,72.04342529528249,67.49480102889666
19,92.29641859716045,92.21404279343554,86.0856207974631,79.25202756766227,72.04342529528249,67.49480102889666
20,92.48120845810742,92.63087063396767,88.15747699305192,79.25202756766227,76.96981845124333,73.6834076732246
21,92.71409652647705,93.00384270702256,88.15747699305192,82.80456261014672,76.96981845124333,73.6834076732246
22,92.85462578342326,93.36910849607406,89.83587318654884,82.80456261014672,76.96981845124333,73.6834076732246
23,93.05866308562742,93.72921560404997,89.83587318654884,82.80456261014672,76.96981845124333,73.6834076732246
24,93.17465192030295,94.00365974714805,91.20451097722419,85.687911692649,81.08746242697799,73.6834076732246
25,93.21607320738912,94.269474168077,91.20451097722419,85.687911692649,81.08746242697799,78.55334836558114
26,93.34312777623359,94.48648435283428,92.27496751212365,85.687911692649,81.08746242697799,78.55334836558114
27,93.48496882257383,94.7324121977556,92.27496751212365,88.05049091008271,81.08746242697799,78.55334836558114
28,93.5629473248349,94.90882948064184,93.1697671965389,88.05049091008271,84.42867133560529,78.55334836558114
29,93.6346384949707,95.08112303877364,93.1697671965389,88.05049091008271,84.42867133560529,78.55334836558114
30,93.72353113016878,95.23619286815281,93.85505796672078,89.93443546195736,84.42867133560529,82.55554813250048
31,93.82107840072088,95.40122994604044,93.85505796672078,89.93443546195736,84.42867133560529,82.55554813250048
32,93.90817431187872,95.54663852264889,94.41914299705623,89.93443546195736,87.24398181090037,82.55554813250048
33,93.95755050906307,95.66747474211321,94.41914299705623,91.44936714287778,87.24398181090037,82.55554813250048
34,94.00991984265885,95.80230870743216,94.8831509523806,91.44936714287778,87.24398181090037,82.55554813250048
35,94.10458936430395,95.91909088251866,94.8831509523806,91.44936714287778,87.24398181090037,85.77326059294384
36,94.12660504363522,96.0523683957232,95.29233487648015,92.68132593496415,89.44979992604777,85.77326059294384
37,94.14220635262629,96.16790486450569,95.29233487648015,92.68132593496415,89.44979992604777,85.77326059294384
38,94.23502551068155,96.26881778491854,95.63575365308874,92.68132593496415,89.44979992604777,85.77326059294384
39,94.2244858446008,96.36683280645961,95.63575365308874,93.70347558910872,89.44979992604777,85.77326059294384
40,94.2467687992448,96.47388769067283,95.94114137696286,93.70347558910872,91.19597322469514,88.30948768227252
41,94.27777208318174,96.56321106152005,95.94114137696286,93.70347558910872,91.19597322469514,88.30948768227252
42,94.31923530194918,96.62652083271891,96.19653954965523,94.52779902962106,91.19597322469514,88.30948768227252
43,94.33627599136726,96.70308190846754,96.19653954965523,94.52779902962106,91.19597322469514,88.30948768227252
44,94.32234936712226,96.76932199310367,96.42031948049862,94.52779902962106,92.59672087130178,88.30948768227252
45,94.36876896230963,96.84425073661387,96.42031948049862,95.19622148923945,92.59672087130178,90.3500510154142
46,94.36653672568849,96.90161199017237,96.61783281312988,95.19622148923945,92.59672087130178,90.3500510154142
47,94.39513227213406,96.9493035513834,96.61783281312988,95.19622148923945,92.59672087130178,90.3500510154142
48,94.420658977753,96.99999583928285,96.80018614379038,95.72110201693883,93.72204118153294,90.3500510154142
49,94.41416886394433,97.04353547419026,96.80018614379038,95.72110201693883,93.72204118153294,90.3500510154142
50,94.41503406629553,97.08749187095897,96.95228076435534,95.72110201693883,93.72204118153294,91.99157135148738
51,94.45355996807575,97.12029693539048,96.95228076435534,96.15926791834953,93.72204118153294,91.99157135148738
52,94.49136479183962,97.16094659187564,97.0999688234537,96.15926791834953,94.65101935577317,91.99157135148738
53,94.50276939311914,97.19797429916491,97.0999688234537,96.15926791834953,94.65101935577317,91.99157135148738
54,94.50935755039293,97.23128402029887,97.22060858880326,96.51662214046357,94.65101935577317,91.99157135148738
55,94.48496666531621,97.26685336917211,97.22060858880326,96.51662214046357,94.65101935577317,93.29218288067698
56,94.53095017951381,97.29711240174727,97.33458416614998,96.51662214046357,95.41618604343542,93.29218288067698
57,94.53260291023209,97.3274379953456,97.33458416614998,96.82074011190824,95.41618604343542,93.29218288067698
58,94.55237439723456,97.3596923374055,97.43015736362355,96.82074011190824,95.41618604343542,93.29218288067698
59,94.56543352813605,97.380543533125,97.43015736362355,96.82074011190824,95.41618604343542,93.29218288067698
60,94.5694842101217,97.40358375796538,97.52755270425807,97.07296341176318,96.03406082363685,94.36011978239091
61,94.6371366175451,97.42419648925429,97.52755270425807,97.07296341176318,96.03406082363685,94.36011978239091
62,94.63192866913387,97.44812731989177,97.62223593833613,97.07296341176318,96.03406082363685,94.36011978239091
63,94.67431984353337,97.47143165469541,97.62223593833613,97.28809145338393,96.03406082363685,94.36011978239091
64,94.70005940661925,97.48675129213754,97.69547453908827,97.28809145338393,96.5072010494961,94.36011978239091
65,94.69298240512734,97.50307283458925,97.69547453908827,97.28809145338393,96.5072010494961,95.21423599810521
66,94.66352145430729,97.5264275048764,97.75946167180109,97.47395856445354,96.5072010494961,95.21423599810521
