Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.9279973477665385,1.0248126104915658,1.7106352383448775,2.4097535093332927,2.7589290696807134,3.6366291165140696
1,2.3303404215103862,1.855287745824753,1.7106352383448775,2.4097535093332927,2.7589290696807134,3.6366291165140696
2,4.936581392229427,2.723253073048482,2.643249232043588,2.4097535093332927,2.7589290696807134,3.6366291165140696
3,8.89675207667921,4.3261280065340095,2.643249232043588,3.7282816346689707,2.7589290696807134,3.6366291165140696
4,14.592261198051396,6.716780303283305,4.433589168845663,3.7282816346689707,4.687188915309775,3.6366291165140696
5,20.54315643648394,9.833123838008323,4.433589168845663,3.7282816346689707,4.687188915309775,5.61829270960392
6,27.123575553304196,13.215053909398417,7.271518603085089,6.413338977607934,4.687188915309775,5.61829270960392
7,33.28472197988717,17.28796968786487,7.271518603085089,6.413338977607934,4.687188915309775,5.61829270960392
8,38.54215274219507,21.55525496858787,10.474260076895746,6.413338977607934,7.48444218787967,5.61829270960392
9,43.34149518437163,26.18371709946,10.474260076895746,9.861430163018511,7.48444218787967,5.61829270960392
10,47.72629846333578,30.72839267468151,15.379226501365789,9.861430163018511,7.48444218787967,8.497580669514587
11,51.04386732821846,35.41634842685436,15.379226501365789,9.861430163018511,7.48444218787967,8.497580669514587
12,53.901240240337444,39.81435266507194,20.507145969050157,14.127742766588703,11.181369913002248,8.497580669514587
13,56.6936248045144,43.809866937454196,20.507145969050157,14.127742766588703,11.181369913002248,8.497580669514587
14,58.92779007235232,47.766268500185134,25.673343189530375,14.127742766588703,11.181369913002248,8.497580669514587
15,61.13496757741426,51.06130656825372,25.673343189530375,19.12456771654601,11.181369913002248,13.14891238523774
16,62.83110700580239,54.09682114044497,31.085899681520857,19.12456771654601,16.000446746539403,13.14891238523774
17,64.21083561212346,56.732744233808454,31.085899681520857,19.12456771654601,16.000446746539403,13.14891238523774
18,65.74461220326856,59.049485179230885,36.311424112587154,24.57641765346862,16.000446746539403,13.14891238523774
19,67.15227588093694,61.037913218284345,36.311424112587154,24.57641765346862,16.000446746539403,13.14891238523774
20,68.20032848966986,62.578341113422795,41.384067848498525,24.57641765346862,21.698622371242674,18.383873280355296
21,69.08783311770175,64.43785334243607,41.384067848498525,30.28566533733944,21.698622371242674,18.383873280355296
22,70.07909574474533,65.94165589037564,46.48576522874667,30.28566533733944,21.698622371242674,18.383873280355296
23,71.01542230118808,67.10336740047813,46.48576522874667,30.28566533733944,21.698622371242674,18.383873280355296
24,71.81553695321107,68.22684629242374,51.07827315682453,36.17535904987531,27.595789612461314,18.383873280355296
25,72.57563278324162,69.21820657465393,51.07827315682453,36.17535904987531,27.595789612461314,24.188451223246755
26,73.17931784933388,70.353720575943,55.29522171849689,36.17535904987531,27.595789612461314,24.188451223246755
27,73.7210554831682,71.23129470708864,55.29522171849689,41.635296934178214,27.595789612461314,24.188451223246755
28,74.11186827421791,72.12547871279615,59.02360475371954,41.635296934178214,34.28048299150846,24.188451223246755
29,74.62525094875771,72.94788573602023,59.02360475371954,41.635296934178214,34.28048299150846,24.188451223246755
30,75.04028139094704,73.55238788162492,62.318379007683575,46.90674541294806,34.28048299150846,30.54304044489558
31,75.39542392696838,74.25178671870586,62.318379007683575,46.90674541294806,34.28048299150846,30.54304044489558
32,75.76781044467434,74.99943516463225,65.27291174544813,46.90674541294806,40.11214282285802,30.54304044489558
33,76.0904066782763,75.56532247663672,65.27291174544813,51.66208144591374,40.11214282285802,30.54304044489558
34,76.44647256081048,76.10764144594152,67.69866691393449,51.66208144591374,40.11214282285802,30.54304044489558
35,76.7797918281292,76.494991565893,67.69866691393449,51.66208144591374,40.11214282285802,36.879251349785314
36,77.0250695585372,77.0587843681308,69.8669113502293,55.927296564648586,45.67936478901405,36.879251349785314
37,77.29352647502188,77.6090862343791,69.8669113502293,55.927296564648586,45.67936478901405,36.879251349785314
38,77.44979314682321,78.06404751377443,71.7142746195273,55.927296564648586,45.67936478901405,36.879251349785314
39,77.61310623927207,78.52228110600413,71.7142746195273,59.90603889934879,45.67936478901405,36.879251349785314
40,77.81544819906559,78.79107692047235,73.14695457175517,59.90603889934879,50.80587219399757,42.674549162089896
41,78.05585234568878,79.25916886078096,73.14695457175517,59.90603889934879,50.80587219399757,42.674549162089896
42,78.19016958259968,79.70872002223244,74.62255554022396,63.338677596405155,50.80587219399757,42.674549162089896
43,78.32869216630627,80.0057245476755,74.62255554022396,63.338677596405155,50.80587219399757,42.674549162089896
44,78.40104897042808,80.34102772229679,75.86640435842124,63.338677596405155,55.70223448678925,42.674549162089896
45,78.51245064612671,80.53969866278301,75.86640435842124,66.44600790594156,55.70223448678925,48.3209751646527
46,78.5841836566784,80.86761929232358,76.93291104500203,66.44600790594156,55.70223448678925,48.3209751646527
47,78.75590615257893,81.18754117895523,76.93291104500203,66.44600790594156,55.70223448678925,48.3209751646527
48,78.76681319819261,81.40367417432549,77.91173189027472,69.38416552870372,59.806402108992096,48.3209751646527
49,78.70548869068693,81.6850529884171,77.91173189027472,69.38416552870372,59.806402108992096,48.3209751646527
50,78.69397888769518,81.80336554971615,78.7499186393759,69.38416552870372,59.806402108992096,53.58710465852528
51,78.84293118861864,82.03784077281401,78.7499186393759,71.85606446588147,59.806402108992096,53.58710465852528
52,78.83306242637042,82.27866749363174,79.58033169102198,71.85606446588147,63.60003202338961,53.58710465852528
53,78.96941592255448,82.51684666071905,79.58033169102198,71.85606446588147,63.60003202338961,53.58710465852528
54,79.15173882089967,82.73507196329479,80.28107770683873,74.08995824630591,63.60003202338961,53.58710465852528
55,79.17277377942803,82.78191726081336,80.28107770683873,74.08995824630591,63.60003202338961,58.196398995187174
56,79.1752189096014,83.0420549435325,80.91908993814765,74.08995824630591,67.09140220441186,58.196398995187174
57,79.17924213364921,83.24269564822568,80.91908993814765,75.92322182212828,67.09140220441186,58.196398995187174
58,79.11193958050357,83.39799970385751,81.50420376399646,75.92322182212828,67.09140220441186,58.196398995187174
59,79.05229708601158,83.59340213095598,81.50420376399646,75.92322182212828,67.09140220441186,58.196398995187174
60,79.10667330312297,83.66280596854637,81.90821624267912,77.49594812174094,70.04257335566882,62.224557795049925
61,79.14159178158248,83.83045369163567,81.90821624267912,77.49594812174094,70.04257335566882,62.224557795049925
62,79.19895962518316,83.91197829480369,82.49600144642915,77.49594812174094,70.04257335566882,62.224557795049925
63,79.21762878117282,84.07495231312298,82.49600144642915,78.83016405403144,70.04257335566882,62.224557795049925
64,79.2640561373432,84.19927968076932,82.97222035088552,78.83016405403144,72.71923431107562,62.224557795049925
65,79.30939396224493,84.24359751104903,82.97222035088552,78.83016405403144,72.71923431107562,65.9589825379085
66,79.32045229845365,84.39329749481911,83.47339587512815,79.95638615077885,72.71923431107562,65.9589825379085
67,79.28017411520462,84.51224772840496,83.47339587512815,79.95638615077885,72.71923431107562,65.9589825379085
68,79.27297511189322,84.61379003153725,83.86445531510714,79.95638615077885,74.95374133233453,65.9589825379085
69,79.27683962065866,84.72807167524137,83.86445531510714,80.95153950743848,74.95374133233453,65.9589825379085
70,79.38433107760314,84.70852571228178,84.28857340253498,80.95153950743848,74.95374133233453,69.29412662658838
71,79.4554245641169,84.85651136699384,84.28857340253498,80.95153950743848,74.95374133233453,69.29412662658838
72,79.48741965986862,84.97390806133322,84.67092717326811,81.7598394953365,76.87578701086787,69.29412662658838
73,79.44901653423335,85.08506399974637,84.67092717326811,81.7598394953365,76.87578701086787,69.29412662658838
74,79.46841956442697,85.17668114834301,84.97649673111506,81.7598394953365,76.87578701086787,69.29412662658838
75,79.52711155630901,85.13365704377468,84.97649673111506,82.50812104120078,76.87578701086787,72.16261397640734
76,79.53333838596114,85.22734103427658,85.25518812515456,82.50812104120078,78.53867901210168,72.16261397640734
77,79.59121857372054,85.31414466653456,85.25518812515456,82.50812104120078,78.53867901210168,72.16261397640734
78,79.5193536184427,85.36221022118859,85.54355809337464,83.21678549167494,78.53867901210168,72.16261397640734
79,79.5910076757778,85.4676798155154,85.54355809337464,83.21678549167494,78.53867901210168,72.16261397640734
80,79.66384113378281,85.43196893723044,85.74757672784561,83.21678549167494,79.96878131681578,74.71327525182222
81,79.62515134197338,85.54780296264896,85.74757672784561,83.84317341215393,79.96878131681578,74.71327525182222
82,79.73405271167196,85.60698430189528,86.08629510192745,83.84317341215393,79.96878131681578,74.71327525182222
83,79.62979175337405,85.65604271898881,86.08629510192745,83.84317341215393,79.96878131681578,74.71327525182222
