Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.01999495002249822
13,0.0,0.0,0.0,0.0,0.0,0.0,0.01999495002249822
14,8.130155109642213E-5,0.0,0.0,0.0,0.0,0.0,0.0950514810716001
15,8.130155109642213E-5,0.0,0.0,0.0,0.0,0.0,0.0950514810716001
16,8.130155109642213E-5,0.001154685242307454,0.0,0.0,0.0,0.022576959610407343,0.6735843924009911
17,8.130155109642213E-5,0.001154685242307454,0.0,0.0,0.0,0.022576959610407343,0.6735843924009911
18,8.130155109642213E-5,0.03509373913236692,0.0,0.01145567501292715,0.05060456627076541,0.40163772625069516,2.0080723560766685
19,8.130155109642213E-5,0.03509373913236692,0.0,0.019873214759453296,0.05060456627076541,0.40163772625069516,2.0080723560766685
20,0.009024975734846894,0.1550676799205022,0.0,0.04713964808561201,0.09209836203882982,0.7735048881297797,4.197732464230701
21,0.009024975734846894,0.1550676799205022,0.0,0.08771597151828606,0.09209836203882982,0.7735048881297797,4.197732464230701
22,0.05653925095450096,0.558067492657414,0.0,0.21210757216853396,0.18914396611351694,1.8901469996109623,8.008964748068802
