Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,47.27735307987775,47.86991595142917,53.25726096060514,56.310419353462585,58.44775107458897,59.2641653160165
1,57.16974033343819,52.658528394611714,53.25726096060514,56.310419353462585,58.44775107458897,59.2641653160165
2,65.09913716905743,57.784716706339964,58.04520621697753,56.310419353462585,58.44775107458897,59.2641653160165
3,70.71765461298816,62.30097945607383,58.04520621697753,60.87695593562466,58.44775107458897,59.2641653160165
4,74.9462504470559,66.21096845470524,62.844845703702326,60.87695593562466,62.68014965270227,59.2641653160165
5,78.0615273079564,69.67848972320371,62.844845703702326,60.87695593562466,62.68014965270227,63.64930340289243
6,80.38448340565013,72.87480877734319,67.1316922033027,65.35293608897724,62.68014965270227,63.64930340289243
7,82.24267122156148,75.5166364660452,67.1316922033027,65.35293608897724,62.68014965270227,63.64930340289243
8,83.68143500034014,77.79123257099681,70.78920077056355,65.35293608897724,66.7912171073153,63.64930340289243
9,84.8407757039683,79.72597035612675,70.78920077056355,69.21920050952107,66.7912171073153,63.64930340289243
10,85.84850567150369,81.40393922188179,73.91023586386308,69.21920050952107,66.7912171073153,67.84738606359525
11,86.70894298285418,82.98158579046786,73.91023586386308,69.21920050952107,66.7912171073153,67.84738606359525
12,87.43377769390784,84.38793765664877,76.6432533886816,72.74964496308269,70.45007714403307,67.84738606359525
13,87.98548681088431,85.5387012079135,76.6432533886816,72.74964496308269,70.45007714403307,67.84738606359525
14,88.47665145175405,86.54753254713155,79.08491048382076,72.74964496308269,70.45007714403307,67.84738606359525
15,88.92264268681188,87.47125237534652,79.08491048382076,75.77241153312227,70.45007714403307,71.59461196605417
16,89.35226998908612,88.32823097973721,81.195607096883,75.77241153312227,73.88424793537723,71.59461196605417
17,89.74108929459469,89.03956654805113,81.195607096883,75.77241153312227,73.88424793537723,71.59461196605417
18,90.08304060524905,89.66746312973498,82.95036300164062,78.51739613863904,73.88424793537723,71.59461196605417
19,90.37892347933888,90.18759425349064,82.95036300164062,78.51739613863904,73.88424793537723,71.59461196605417
20,90.57872204199839,90.67647394353199,84.64805606658183,78.51739613863904,76.74255061272014,75.02193998432011
21,90.80655793510677,91.15058733471992,84.64805606658183,80.82547952049309,76.74255061272014,75.02193998432011
22,91.0440635456432,91.52235357675987,86.15718312830782,80.82547952049309,76.74255061272014,75.02193998432011
23,91.21727701740076,91.86344259994839,86.15718312830782,80.82547952049309,76.74255061272014,75.02193998432011
24,91.34816382959055,92.1981349099551,87.43102465341362,82.88655534556072,79.39975026974298,75.02193998432011
25,91.4936115287235,92.47664831372991,87.43102465341362,82.88655534556072,79.39975026974298,77.91492035631484
26,91.55007456575343,92.7599606702778,88.52963102215246,82.88655534556072,79.39975026974298,77.91492035631484
27,91.74392791834296,93.02139395320727,88.52963102215246,84.7114579191816,79.39975026974298,77.91492035631484
28,91.88503275972887,93.2341532627033,89.56211283253143,84.7114579191816,81.75196557573517,77.91492035631484
29,92.00383670885243,93.4421550470522,89.56211283253143,84.7114579191816,81.75196557573517,77.91492035631484
30,92.17579941339466,93.62661840910923,90.42155183237993,86.18904376962297,81.75196557573517,80.5195815994552
31,92.33913877143367,93.80769217945654,90.42155183237993,86.18904376962297,81.75196557573517,80.5195815994552
32,92.45878229841193,93.97969023853057,91.21965472718585,86.18904376962297,83.76789367727385,80.5195815994552
33,92.56162195661892,94.14023907931575,91.21965472718585,87.58744151730704,83.76789367727385,80.5195815994552
34,92.60481914972078,94.2880661753279,91.89106969916818,87.58744151730704,83.76789367727385,80.5195815994552
35,92.6718340308802,94.40248265472529,91.89106969916818,87.58744151730704,83.76789367727385,82.7044990616841
36,92.69168729568963,94.54030501449574,92.4888869853595,88.73396208682459,85.50647031967186,82.7044990616841
37,92.83935749905987,94.6696154112315,92.4888869853595,88.73396208682459,85.50647031967186,82.7044990616841
38,92.83468217465116,94.78674736727221,93.03845722809682,88.73396208682459,85.50647031967186,82.7044990616841
39,92.93558084813061,94.89642407637669,93.03845722809682,89.74401556908416,85.50647031967186,82.7044990616841
40,93.03264249332724,94.9692326174999,93.50161225893336,89.74401556908416,87.05017708925607,84.6024486330266
41,93.07223259314594,95.07048755214095,93.50161225893336,89.74401556908416,87.05017708925607,84.6024486330266
42,93.1078623659834,95.17858143672444,93.95210511201991,90.64852218835794,87.05017708925607,84.6024486330266
43,93.16173504519092,95.26472339781274,93.95210511201991,90.64852218835794,87.05017708925607,84.6024486330266
44,93.27768067169103,95.33595750815526,94.34804971720398,90.64852218835794,88.36842586222045,84.6024486330266
45,93.30345076620233,95.39123885701557,94.34804971720398,91.45488139337907,88.36842586222045,86.34596758128976
46,93.41409690527095,95.47475449851417,94.68869185473223,91.45488139337907,88.36842586222045,86.34596758128976
47,93.44100731786402,95.54562456512085,94.68869185473223,91.45488139337907,88.36842586222045,86.34596758128976
48,93.48983942836374,95.61194838194699,94.98711881299198,92.21766758635918,89.52570619467892,86.34596758128976
49,93.48692015430272,95.68249628151078,94.98711881299198,92.21766758635918,89.52570619467892,86.34596758128976
50,93.52693003857615,95.73192009853551,95.27356380297701,92.21766758635918,89.52570619467892,87.80947547946806
51,93.6043906543118,95.79384615037834,95.27356380297701,92.87483123588919,89.52570619467892,87.80947547946806
52,93.60289723720201,95.84485031765814,95.52506244051658,92.87483123588919,90.50981334324808,87.80947547946806
53,93.65416872478193,95.90143795011434,95.52506244051658,92.87483123588919,90.50981334324808,87.80947547946806
54,93.67601118036518,95.95784237377235,95.74762942448216,93.46654024691526,90.50981334324808,87.80947547946806
55,93.78551120367331,95.98968794442149,95.74762942448216,93.46654024691526,90.50981334324808,89.01986381756143
56,93.82191341617975,96.04184513924281,95.9445472168196,93.46654024691526,91.37519609221242,89.01986381756143
57,93.79068011262007,96.0930048288468,95.9445472168196,94.01148318512412,91.37519609221242,89.01986381756143
58,93.83071440273308,96.13107747719074,96.11436910372296,94.01148318512412,91.37519609221242,89.01986381756143
