Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//SPEA2//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize50//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.03574418430312117
4,0.0,0.0,0.017188008946494825,0.0,0.0,0.0,0.07456865192905753
5,6.883849562987632E-4,0.0034391022395105684,0.36854087347918274,0.0,0.0,0.0,0.10631072549322637
6,0.015292519844098094,0.3821810481619284,1.6273494490332547,0.04127069190331103,0.0,0.15808317903406438,0.3204342762791564
7,0.152669756656228,1.1393765733686128,5.282677774317858,0.19776160011645066,0.003922070558508407,0.42369888212926865,0.5054350045065221
8,0.49555140155225375,3.2774518963832997,10.882950059552805,0.6480320537624377,0.003922070558508407,1.2257901932771786,0.8674480227095983
9,1.1525696617487773,6.359343899090193,17.038973761659353,1.6520606040898809,0.003922070558508407,2.418931447171474,1.5674302397406656
10,2.3133954873307547,11.728134472378986,23.157636836103485,3.730047315149466,0.04326072322187206,4.476309660290982,2.3080667548308966
11,4.6259638869440955,17.456644224757497,28.967058436598876,6.399106835734285,0.1342395260372621,7.263441134390602,3.4694026600275185
12,7.494868960350004,23.126586392186468,34.42428090517327,10.31379768255,0.37761526846589066,10.44527088317195,4.180053862618494
13,10.84244289733006,28.720451976619586,38.76339353191744,14.14171675314098,0.7028330083873193,13.980170092384883,5.398726474522419
14,14.522551468381451,33.4805963980923,42.70136611106588,17.67607539961419,1.596655672694295,17.600761483554585,6.537656685415009
15,18.769174399546777,38.27078851069537,46.68622545279128,21.691308962629048,3.0519190496737023,21.49323376077029,7.52806131127114
16,23.424465674339306,42.2873825105569,49.8398975313865,25.2298836264938,5.271104420300257,24.88439523383167,8.50877375943118
17,28.396170592311453,45.76776827416416,52.5786009412537,28.71695304784665,8.285465852302705,28.411093527430015,9.535855056747325
