Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,2.691602804580252E-4,0.0,0.0,0.0,0.0,0.0
5,0.13979290953086487,0.0,0.0,0.0,0.0,0.0
6,0.4820730024874326,0.0,0.0,0.0,0.0,0.0
7,2.039512857724733,0.0,0.0,0.0,0.0,0.0
8,4.997180239100121,0.01144643137760335,0.0,0.0,0.0,0.0
9,9.478006132433496,0.07865339063835391,0.0,0.0,0.0,0.0
10,15.409246532879866,0.3204818184930671,0.0,0.0,0.0,0.0
11,21.580314605936348,1.1826098118680262,0.0,0.0,0.0,0.0
12,27.35033883432876,2.8759864778799376,0.0,0.0,0.0,0.0
13,32.90998805010335,5.499446196556793,0.0,0.0,0.0,0.0
14,37.95846621455584,9.09882185011082,0.012814576104117669,0.0,0.0,0.0
15,42.64140494595627,13.041599925887615,0.012814576104117669,0.0,0.0,0.0
16,46.633894630034106,17.76952149481725,0.12218815181925254,0.0,0.0,0.0
17,50.40434744242774,22.55177056999983,0.12218815181925254,0.0,0.0,0.0
18,53.7329509556737,27.362516012161475,0.7937742741421364,0.011345622021429955,0.0,0.0
19,56.803954705154304,32.27219299166312,0.7937742741421364,0.011345622021429955,0.0,0.0
20,59.562718906164434,36.96401620631948,3.2324639629096956,0.011345622021429955,0.0,0.0
21,61.939497634480276,41.296850734382446,3.2324639629096956,0.08335370657522854,0.0,0.0
22,64.24018935596837,45.303232610374714,6.901988272230073,0.08335370657522854,0.0,0.0
23,66.38232521906282,49.29824181427439,6.901988272230073,0.08335370657522854,0.0,0.0
24,68.43488120445447,53.186721163443515,12.969961699892195,0.6501893315245697,0.0049704454036634815,0.0
25,70.53647411008151,56.72276647399001,12.969961699892195,0.6501893315245697,0.0049704454036634815,0.0
26,72.33587930278976,59.94125367114494,19.69598764387519,0.6501893315245697,0.0049704454036634815,0.0
27,74.03326833044595,62.962116227818385,19.69598764387519,2.751030712355909,0.0049704454036634815,0.0
28,75.61865480934418,65.82103410525801,27.770611884597095,2.751030712355909,0.08287373138093083,0.0
29,77.18580301370031,68.2841634133901,27.770611884597095,2.751030712355909,0.08287373138093083,0.0
30,78.65683647596708,70.70649682298547,35.174894285296375,7.188789222245617,0.08287373138093083,0.014720404207594923
31,80.07989866693035,72.83026607960917,35.174894285296375,7.188789222245617,0.08287373138093083,0.014720404207594923
32,81.3265117783805,74.82080193370491,42.16211331334859,7.188789222245617,0.7601684418984883,0.014720404207594923
33,82.51175007721271,76.65003384111007,42.16211331334859,13.589585734596831,0.7601684418984883,0.014720404207594923
34,83.72475421125851,78.31392681617525,48.83195997879555,13.589585734596831,0.7601684418984883,0.014720404207594923
35,84.79301407257115,79.91598457614784,48.83195997879555,13.589585734596831,0.7601684418984883,0.19500717273481066
36,85.80355602942724,81.31715903821993,55.184190758141185,21.621302146380412,3.8519679708705894,0.19500717273481066
37,86.75223570452492,82.58626732033757,55.184190758141185,21.621302146380412,3.8519679708705894,0.19500717273481066
38,87.66595653937678,83.84736441458962,60.87346326647152,21.621302146380412,3.8519679708705894,0.19500717273481066
39,88.49389844515935,84.94281398476534,60.87346326647152,30.46273309349303,3.8519679708705894,0.19500717273481066
40,89.24122559447345,86.02918796482452,66.36392890788602,30.46273309349303,10.136773360302879,1.840785192648147
41,89.92036493779601,86.92289964553966,66.36392890788602,30.46273309349303,10.136773360302879,1.840785192648147
42,90.6085574904238,87.8614192751696,70.80556569209638,39.201514658683976,10.136773360302879,1.840785192648147
43,91.25225196007644,88.5966004850077,70.80556569209638,39.201514658683976,10.136773360302879,1.840785192648147
44,91.82317841453207,89.358898258146,74.66667130682148,39.201514658683976,18.7239264530652,1.840785192648147
45,92.38581380742548,90.0203038153658,74.66667130682148,48.12865920985752,18.7239264530652,5.846598849158464
46,92.87463335696798,90.67638039959505,77.90371531653568,48.12865920985752,18.7239264530652,5.846598849158464
47,93.33268381635071,91.24042499331209,77.90371531653568,48.12865920985752,18.7239264530652,5.846598849158464
48,93.75573285985216,91.79486000602984,80.97233178061148,55.73697384255865,27.736518903972744,5.846598849158464
49,94.13570946737124,92.26347056716541,80.97233178061148,55.73697384255865,27.736518903972744,5.846598849158464
50,94.4703307188846,92.75093586233481,83.46752545621882,55.73697384255865,27.736518903972744,13.577133922837445
51,94.79131504433145,93.16085550299799,83.46752545621882,63.13051111535542,27.736518903972744,13.577133922837445
52,95.08028842797869,93.57416062105192,85.63043514931631,63.13051111535542,38.00034696858874,13.577133922837445
