Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,35.30862696854903,34.761739659122036
1,37.02646155191536,36.53451298688477
2,37.99575908061558,37.527410856412985
3,38.664128048291225,38.11914082821594
4,40.02660747809418,38.99252387382849
5,41.16076963100541,40.13649698085525
6,43.081798180588535,41.38821331738646
7,44.302970501290076,42.75069485437383
8,46.53821502442848,44.17798389632109
9,47.95517137681815,45.48199700631134
10,49.94964822681536,47.36057041012024
11,51.278795496152085,48.86276168717627
12,53.48766158925531,50.48337019379871
13,55.043012387380344,51.98045345352751
14,56.99529337851183,53.52296640031277
15,58.404258311346055,54.57468261731569
16,60.87771189973532,55.671504054568864
17,62.165549492347324,56.61984053205745
18,64.04407496492185,57.47392487566347
19,65.53948102884313,58.434837624210765
20,67.1973232033782,59.455952827312295
21,68.44193861487922,60.369813205147146
22,70.04501764791758,61.24005152852994
23,71.09844257152092,62.06943402705548
24,72.53517075328261,62.839163359652375
25,73.5885010342335,63.522754975177754
26,74.91920756167949,64.20262674654656
27,75.79150504003817,64.88192139189232
28,76.92960127943712,65.45588605845525
29,77.73383954964005,66.12937150332341
30,78.62651419120712,66.70236529983949
31,79.28316544935414,67.31653771339845
32,80.12703219362585,67.84436956750162
33,80.67467754045666,68.44243152567788
34,81.442065378922,68.97699870985421
35,81.91022642766866,69.47276217810625
36,82.62920441938077,69.95091374969053
37,83.14032298565535,70.39706936542531
38,83.76260391563244,70.86883779834436
39,84.161462865969,71.3139377792975
40,84.65075277324915,71.74131838767906
41,85.0865763200885,72.20163214321009
42,85.57054717121237,72.62536585247092
43,85.92522723953772,73.11570251862368
44,86.33918404538942,73.48040689190906
45,86.63112188294421,73.898134388889
46,87.0033237570593,74.25369345013296
47,87.26639270634853,74.59395684967426
48,87.59546838615024,74.97352361653381
49,87.84038540364092,75.34460667345166
50,88.14111951979501,75.69397097477639
51,88.3762154060905,76.04825912403864
52,88.66323256011248,76.37252094831258
53,88.86861699918346,76.79559905280334
54,89.13619119265931,77.16544639918119
55,89.32346296003712,77.43307046573405
56,89.54396930020708,77.72362519668091
57,89.70856163400133,78.02168189394234
58,89.91989978699218,78.36955581504766
59,90.0911733461028,78.65337724360182
60,90.26427789298788,78.95090409536908
61,90.39593153485067,79.2329787838146
62,90.54985248130652,79.54664507140475
63,90.6751159800845,79.83614607386265
64,90.84163861018017,80.12048540582937
65,90.95701784685554,80.38823419272964
66,91.08755342029663,80.63909228909165
67,91.19495731593783,80.89252776285116
68,91.31226689711114,81.15500818252595
69,91.396782774067,81.39437651864122
70,91.50154086522,81.62869609876296
71,91.58228739763642,81.8688717219207
72,91.68337502322314,82.11397358721491
73,91.75657735845999,82.36991964051685
74,91.84037761268323,82.56192939961629
75,91.91040188569134,82.80050609883624
76,91.98817437627983,83.00500269641941
77,92.05462280394676,83.20880230559054
78,92.12887973785314,83.42059470412221
79,92.18541197514476,83.60773559318945
80,92.24629012320446,83.83757453992176
81,92.30070473485551,84.03490981544064
82,92.35968290085135,84.25208330278981
83,92.40188871904958,84.42249914815305
84,92.45712192606621,84.60514219734199
85,92.50373222518654,84.77312019817725
86,92.55021046130088,84.98308734939756
87,92.59397196444792,85.1864805506853
88,92.63521995946411,85.35254726928157
89,92.67498738326807,85.52174890900062
90,92.72169008243068,85.69254096593056
91,92.75895144129512,85.86197126364067
92,92.7998658500964,86.03949194225046
93,92.83244667490901,86.21384467077998
94,92.86907649710984,86.36428921275512
95,92.90268738463234,86.52630892390592
96,92.93546333758502,86.664307627659
97,92.96972821052563,86.80523695153514
98,93.00249096156116,86.95181659693796
99,93.03363989962854,87.09046535433707
100,93.06151908126151,87.23837439545188
101,93.08894744648791,87.36999990585132
102,93.11673818092854,87.51082173179117
103,93.14073307067082,87.66930593617002
104,93.16515343536379,87.79887520547483
105,93.1853128993249,87.91922695615496
106,93.20902693737675,88.04280520619149
107,93.2315671464029,88.19081395492049
108,93.25503643075697,88.30988707643904
109,93.27749127267738,88.42733748575586
