Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,40.99043800970065,40.396728916184315,40.9254528393662,43.82336180827327,40.55740462868479,40.20354671212755,40.29993276449526
1,40.99043800970065,40.396728916184315,40.9254528393662,43.82336180827327,40.55740462868479,40.20354671212755,40.29993276449526
2,40.99043800970065,45.50160600014708,45.83827978647246,43.82336180827327,45.405591789634634,45.2157636392565,45.13339664827317
3,40.99043800970065,45.50160600014708,45.83827978647246,42.57662186661297,45.405591789634634,45.2157636392565,45.13339664827317
4,45.85479740481438,51.854236890779525,51.26719734791953,41.87664061109655,51.30714187683614,53.18590652632085,54.82039873263228
5,45.85479740481438,51.854236890779525,51.26719734791953,41.90379507765099,51.30714187683614,53.18590652632085,54.82039873263228
6,51.31539835141974,58.362542606106516,56.50464491276095,43.75326770914301,56.808828189182336,60.65578093876732,63.35133780525022
7,51.31539835141974,58.362542606106516,56.50464491276095,46.15080898427485,56.808828189182336,60.65578093876732,63.35133780525022
8,57.45091026757143,64.78363894203753,61.494031232372315,49.46314258350787,62.0788247782054,67.10662752823671,69.65314965039305
9,57.45091026757143,64.78363894203753,61.494031232372315,52.65301042330089,62.0788247782054,67.10662752823671,69.65314965039305
10,63.293270002085556,70.17008778680089,65.8937521715743,55.292849618922666,66.72931883261298,72.1953829123345,75.24105946048473
11,63.293270002085556,70.17008778680089,65.8937521715743,57.80481146727138,66.72931883261298,72.1953829123345,75.24105946048473
12,68.07743008913201,74.84779669552587,69.98312173709344,60.11574951614486,70.993613512526,76.59806354430776,79.63451902060488
13,68.07743008913201,74.84779669552587,69.98312173709344,62.78460703385732,70.993613512526,76.59806354430776,79.63451902060488
14,72.14869857448669,78.39340122948248,73.58491848525766,65.41862226141663,74.3999107483238,80.4072095694751,83.22956982666321
15,72.14869857448669,78.39340122948248,73.58491848525766,67.54280575925931,74.3999107483238,80.4072095694751,83.22956982666321
16,75.59571276827002,81.55266772013867,76.82165336759341,69.65665125036844,77.381596541556,83.52738230696414,86.05295360228487
17,75.59571276827002,81.55266772013867,76.82165336759341,71.42472970968541,77.381596541556,83.52738230696414,86.05295360228487
18,78.66328796731813,84.03447171408514,79.78368972246795,73.17875739203348,80.11485429285595,86.0856207974631,88.30314752931979
19,78.66328796731813,84.03447171408514,79.78368972246795,74.88433813085487,80.11485429285595,86.0856207974631,88.30314752931979
