Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,35.50300230158024,36.19618646604007,46.063910217523905,52.0030814949367,54.94493102415833,58.23463960012541
1,48.656228595433646,43.6839937909825,46.063910217523905,52.0030814949367,54.94493102415833,58.23463960012541
2,60.75531928851265,50.74524005222122,53.846277981398714,52.0030814949367,54.94493102415833,58.23463960012541
3,69.5601959066668,56.82967243297905,53.846277981398714,59.57890560550062,54.94493102415833,58.23463960012541
4,76.56776758937445,62.45104925058092,60.1022905513187,59.57890560550062,61.816433590847,58.23463960012541
5,80.7986473915928,67.7135083462208,60.1022905513187,59.57890560550062,61.816433590847,65.1661809127129
6,83.49721415536045,72.85501268201126,66.1863088944893,65.48683271253365,61.816433590847,65.1661809127129
7,85.19308054739665,76.88525371405093,66.1863088944893,65.48683271253365,61.816433590847,65.1661809127129
8,86.12240903373092,80.16189517057212,71.06259738262295,65.48683271253365,67.76484794549005,65.1661809127129
9,86.8836704618884,82.92181691511313,71.06259738262295,70.50361316527155,67.76484794549005,65.1661809127129
10,87.34604649407328,85.07386376283871,75.65098728650068,70.50361316527155,67.76484794549005,70.19442728121777
11,87.73663059863084,86.74682575031743,75.65098728650068,70.50361316527155,67.76484794549005,70.19442728121777
12,87.94610073873753,88.11285553875597,79.23215536314505,74.9584663150622,72.59293798472396,70.19442728121777
13,88.2587452360102,89.05159374401481,79.23215536314505,74.9584663150622,72.59293798472396,70.19442728121777
14,88.4255864623931,89.81851044240662,82.44071112505732,74.9584663150622,72.59293798472396,70.19442728121777
15,88.66992384744951,90.32635881284929,82.44071112505732,78.89287104585492,72.59293798472396,75.14903368795306
16,88.83297669142044,90.75486024568477,85.07559595133678,78.89287104585492,76.82848681452155,75.14903368795306
17,88.86579632489507,91.1137079463788,85.07559595133678,78.89287104585492,76.82848681452155,75.14903368795306
18,88.95046051764447,91.37975564166263,87.15759227246984,82.12881719235251,76.82848681452155,75.14903368795306
19,89.01178673154807,91.61536786824347,87.15759227246984,82.12881719235251,76.82848681452155,75.14903368795306
20,89.11913344981869,91.80550541918255,88.78224769990477,82.12881719235251,80.51645624110577,78.88784415655404
21,89.21380343991571,92.02218686566678,88.78224769990477,84.9828215929665,80.51645624110577,78.88784415655404
22,89.2893318978223,92.16988289810693,90.14605409245065,84.9828215929665,80.51645624110577,78.88784415655404
23,89.3355024626574,92.32364793490557,90.14605409245065,84.9828215929665,80.51645624110577,78.88784415655404
24,89.37017065932521,92.43270309204384,91.16256659056707,87.15740322395125,83.55271578627969,78.88784415655404
25,89.46458580278234,92.54282837298284,91.16256659056707,87.15740322395125,83.55271578627969,82.26771997552999
26,89.51693372828316,92.64364314058038,91.97270509383839,87.15740322395125,83.55271578627969,82.26771997552999
27,89.61148283248737,92.71460826204418,91.97270509383839,88.90677537900622,83.55271578627969,82.26771997552999
28,89.64280736754402,92.8138876365019,92.58129137390212,88.90677537900622,86.08651860404682,82.26771997552999
29,89.67212558435595,92.90256658299543,92.58129137390212,88.90677537900622,86.08651860404682,82.26771997552999
30,89.66258066636964,92.91379533998436,93.03776885714149,90.28378984512061,86.08651860404682,85.00695591994183
31,89.70904639639092,92.98098947100341,93.03776885714149,90.28378984512061,86.08651860404682,85.00695591994183
32,89.78129596580074,93.05700347157129,93.40418489269256,90.28378984512061,88.09651530639357,85.00695591994183
33,89.83147184395942,93.1240725973874,93.40418489269256,91.39096711980956,88.09651530639357,85.00695591994183
34,89.86223183741373,93.16633389699223,93.69982147133886,91.39096711980956,88.09651530639357,85.00695591994183
35,89.86850909495736,93.21437944088225,93.69982147133886,91.39096711980956,88.09651530639357,87.33469138633605
36,89.86414196441103,93.27467540503736,93.94565933473864,92.2542788464024,89.70769012020135,87.33469138633605
37,89.85511343110029,93.32564521840303,93.94565933473864,92.2542788464024,89.70769012020135,87.33469138633605
38,89.83212193326811,93.35577898522286,94.14610596321931,92.2542788464024,89.70769012020135,87.33469138633605
39,89.83784514988746,93.39738992592437,94.14610596321931,92.96856123329765,89.70769012020135,87.33469138633605
40,89.86328968008127,93.40824682741801,94.30812786290345,92.96856123329765,91.00006624641716,89.16793854064893
41,89.9081974866408,93.4622061631494,94.30812786290345,92.96856123329765,91.00006624641716,89.16793854064893
42,89.92616197367641,93.51923069781078,94.47690739309763,93.5172241302847,91.00006624641716,89.16793854064893
43,90.00960180007253,93.54486462411813,94.47690739309763,93.5172241302847,91.00006624641716,89.16793854064893
44,90.0580074529783,93.56617902139875,94.60795720453534,93.5172241302847,92.01095253983804,89.16793854064893
45,89.98570358882662,93.55910356017942,94.60795720453534,93.93470690525992,92.01095253983804,90.59704153773001
