Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,56.41935168571794,56.03276883909536,55.26978911048989,56.374899452294514
1,61.25962666210152,61.56266808628767,61.923258987884566,61.431712461177355
2,64.2334798164016,64.15116067402025,64.74035945662119,65.10208713080873
3,66.07266320708302,66.1094445997853,66.51506668272465,66.85360174572071
4,70.34741437963261,69.1332520866903,69.36073038726377,68.3799342493042
5,72.72254497774739,70.39958242554299,71.4812533510571,70.67292531177003
6,75.97018767033389,72.72093863605619,73.55414453062549,72.96132837503488
7,77.11691002351662,73.6060152675125,75.25507574640308,75.15413921665437
8,79.45948901621708,76.015863596357,77.08771508350902,77.27966142095778
9,80.45591497747141,76.68696502573152,78.31668838606676,78.85970963267846
10,82.23595472826938,78.34643735080746,79.69484823307104,79.91795145430338
11,83.10902823631731,79.03011556338501,80.99172548519344,80.94022428387935
12,84.34953997740556,80.49835840598551,82.27557181732142,81.83007096888983
13,84.972422163467,81.08020807969618,83.04798825249394,82.45311580230995
14,85.9817351479509,82.27662553216584,84.08144503060991,83.07080714995688
15,86.57146628424299,82.73202967042192,84.84337929686448,83.70854605742798
16,87.43780344850089,83.87153199585114,85.79196722629085,84.18940080858916
17,87.85305230791366,84.16939109357845,86.4107757212642,84.68488469829614
18,88.60247202407693,85.10767933077865,87.17906804530683,85.13734810994534
19,88.93647071390957,85.39265413298835,87.80319831991356,85.50792221921778
20,89.5633716696939,86.32616760368482,88.42817660980944,85.91727214406643
21,89.8979150466423,86.5756841206426,88.94576598395274,86.27009444573386
22,90.43191548904583,87.23433186801081,89.5034158421641,86.70862822189085
23,90.70443330247595,87.51701344191672,89.93505337720407,87.02045134143715
24,91.22129759889029,88.14307422686377,90.44032486039967,87.3488121377209
25,91.4913259930042,88.31260244369321,90.833425439004,87.65187851838509
26,91.91358302042548,88.87307120316548,91.29331902241945,87.93721469046324
27,92.07706285608589,89.09502049481935,91.61969808882105,88.2495453427537
28,92.4219173125293,89.60288087611252,92.03133194955976,88.52436499795277
29,92.62521577526368,89.7939583905381,92.32357354611463,88.78434164330089
30,92.9517052805653,90.26817666691134,92.68033968920494,89.0649402609514
31,93.09735523465204,90.44076550481606,92.93192522671238,89.33252661497713
32,93.38497018684976,90.84980171978866,93.21918713236462,89.59537948714873
33,93.50804828016106,91.03001664671079,93.44754145083563,89.84396582114606
34,93.75127146905476,91.36391635457738,93.70227624184052,90.08033050252088
35,93.86401606395731,91.52720482176659,93.90075767861872,90.32495439477215
36,94.06704013938159,91.83873666375057,94.13603617997056,90.54604339786472
37,94.17022862075449,91.99912801469338,94.34048233416792,90.79546936735497
38,94.34666150513128,92.26134524467254,94.55416656140999,90.98990499350741
39,94.45257271957854,92.41691780949304,94.72400170544302,91.18651285792431
40,94.6019576936281,92.63679801262644,94.9016535802813,91.37787286968383
41,94.67788495746353,92.79025323252165,95.04466741504717,91.57504100554146
42,94.80356933926308,92.95786921632086,95.21478898208369,91.76397612321301
43,94.88590086430094,93.09966674339336,95.34425899387377,91.9756109971267
44,95.01222861757437,93.28175121563987,95.49299054601723,92.18054015855861
45,95.072762585392,93.41158246559097,95.61059612078405,92.35610411492264
46,95.18995849526857,93.55684095220532,95.73733067780532,92.52449928400736
47,95.24455074969484,93.6572565056083,95.84145947241751,92.69518257034946
48,95.3508985228966,93.82682385037725,95.95867079351913,92.85331647792685
49,95.39536575129841,93.90246573462362,96.05170373086527,92.98459321569997
50,95.4782170353203,94.04122274418444,96.15812359269212,93.11229090034104
