Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//SPEA2//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.027813759991113456
14,0.0,0.0,0.0,0.0,0.0,0.0,0.03913665822613641
15,0.0,0.0,0.0,0.0,0.0,0.0,0.03913665822613641
16,0.0,0.0,0.0,0.0,0.0,0.0,0.03913665822613641
17,0.0,0.0,0.0,0.0,0.0,0.0,0.040364251497447705
18,0.0,0.0,0.0,0.0,0.0,0.0,0.11787567214386463
19,0.0,0.0,0.0,0.0,0.0,0.0,0.12641003736515966
20,0.0,0.0,0.0,0.0,0.0,0.0,0.23071480292206978
21,0.0,0.0,0.0,0.0,0.0,0.0,0.5011504573992654
22,0.0,0.0,0.0,0.0,0.0,0.0,0.6753175966171533
23,0.0,0.0,0.0,0.0,0.0,0.0,0.967381564752327
24,0.0,0.007546493604406374,0.0041132207738282045,0.0,0.0,0.0,1.3669266938298645
25,0.0,0.007546493604406374,0.0041132207738282045,0.0,0.0,0.0,1.9186259537280121
26,0.0,0.007546493604406374,0.0041132207738282045,0.0,0.0,0.0,2.243455342790894
27,0.0,0.007546493604406374,0.0797269389606808,0.0,0.0,0.0,2.9868991619911465
