Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.03687719903587759,0.0
12,0.038561154100358694,0.008156292182729733
13,0.046054833959151414,0.008156292182729733
14,0.08831058659844,0.29586266698689556
15,0.17534455236473634,0.29586266698689556
16,0.3202048995408019,1.0213883377935205
17,0.502714237012433,1.0213883377935205
18,0.7995619497270772,2.639162709766271
19,1.209935935999766,2.639162709766271
20,1.716771739415919,6.630205955592983
21,2.270743377400794,6.630205955592983
22,2.787690938625981,11.089741480793872
23,3.414592165354523,11.089741480793872
24,4.457632750870682,16.368468002095593
25,5.311266478792055,16.368468002095593
26,6.243496950124085,21.745296652805955
27,7.345353581812917,21.745296652805955
28,8.325944369457043,27.272608631153737
29,9.238020212672488,27.272608631153737
30,10.153533813619225,32.76713311318781
31,11.015888565831716,32.76713311318781
32,12.024661331804506,37.46855265564293
33,12.910176302018456,37.46855265564293
34,14.03996160882116,42.08507302336988
35,15.139338739752056,42.08507302336988
36,16.187030987395286,45.85044429910987
37,17.236901553590847,45.85044429910987
38,18.209429895391693,49.281897360925804
39,19.209635050884078,49.281897360925804
40,20.310533585343375,52.821636141407055
41,21.599066762887855,52.821636141407055
42,22.634687296503138,55.67055168692534
43,23.57757232303804,55.67055168692534
44,24.74057990178362,58.34630961458957
45,25.737864859879465,58.34630961458957
46,26.799409921429064,60.76113513240568
47,27.893861401336796,60.76113513240568
48,28.832990596046503,62.879215994206575
49,29.844732117884565,62.879215994206575
50,30.785242023694977,64.83645240253428
51,31.74702765026452,64.83645240253428
52,32.72707726641008,66.59166249267182
53,33.59538754426582,66.59166249267182
54,34.416242974866,68.14929379690581
55,35.25131973981761,68.14929379690581
56,36.03861526694244,69.61587010884686
57,36.98367581824957,69.61587010884686
58,37.840155514325794,70.9457028110317
59,38.62708462484289,70.9457028110317
60,39.39495446554367,72.18450240441646
61,40.206476861290525,72.18450240441646
62,40.86824789562476,73.2256144806864
63,41.55690318883356,73.2256144806864
64,42.282219883810875,74.29987367999058
65,42.979183253960585,74.29987367999058
66,43.59314136929196,75.21797961489325
67,44.23071619142585,75.21797961489325
68,44.82402347863499,76.06063512798376
69,45.44373873551917,76.06063512798376
70,46.07607229211871,76.81298469354357
71,46.68108185899464,76.81298469354357
72,47.24877844044205,77.53369386018795
73,47.795732452857834,77.53369386018795
74,48.314799010525704,78.1886970031012
75,48.772921978618996,78.1886970031012
76,49.31906342368794,78.81471322626358
77,49.87243685194528,78.81471322626358
78,50.353226538745425,79.42123664067255
79,50.8200049452125,79.42123664067255
80,51.341422689674665,79.95005135748086
81,51.77907848311276,79.95005135748086
82,52.272205494965526,80.43030196836874
83,52.69653464888844,80.43030196836874
84,53.124554526956615,80.87916839960766
85,53.560609405916594,80.87916839960766
86,53.998698501792276,81.28591305256029
87,54.40210773791452,81.28591305256029
88,54.797025980471695,81.66473225913623
89,55.20809943505813,81.66473225913623
90,55.56377061519967,82.03718435772461
91,55.9359141459154,82.03718435772461
92,56.28384570591979,82.39390364877856
93,56.66478472939447,82.39390364877856
94,57.026212757812154,82.71934765197574
95,57.413864341329926,82.71934765197574
96,57.78232090922337,82.9960819855677
97,58.1119207280669,82.9960819855677
98,58.48164115496496,83.27610379819806
99,58.8254232861295,83.27610379819806
100,59.17549647482587,83.51582796471614
101,59.51093007009967,83.51582796471614
102,59.86117148072848,83.76331734281833
103,60.15723722198602,83.76331734281833
104,60.43876743065207,83.98818424701643
105,60.732531089653975,83.98818424701643
106,61.04834000370312,84.21518901027652
107,61.37786753586221,84.21518901027652
108,61.672334605483,84.43010171820015
109,61.960497793707326,84.43010171820015
110,62.2273149133853,84.61849563017275
111,62.50617644842139,84.61849563017275
112,62.797617322630614,84.82674068684715
113,63.08543028033715,84.82674068684715
114,63.38513652435132,84.98675272192048
115,63.67600536327005,84.98675272192048
116,63.9084126235671,85.16005823112044
117,64.14920838429914,85.16005823112044
118,64.38121455049392,85.32096622083093
119,64.61895189054044,85.32096622083093
120,64.89659209681085,85.48062254596825
121,65.15320816091504,85.48062254596825
122,65.42079175029406,85.61726739726045
123,65.66065056791645,85.61726739726045
124,65.8998430593825,85.79117383833662
125,66.16876290200456,85.79117383833662
126,66.4638772388914,85.92784830179718
127,66.7102036042871,85.92784830179718
128,66.97823815601346,86.04978467422539
129,67.20884163950713,86.04978467422539
130,67.45215486469309,86.16240500669186
131,67.72072541753728,86.16240500669186
132,67.96146088939265,86.28003311090511
133,68.18565072303718,86.28003311090511
134,68.42398762890333,86.39636584754548
135,68.64359567080655,86.39636584754548
136,68.89554125324162,86.50514578792269
137,69.1407873743866,86.50514578792269
138,69.37156016231037,86.60058699546309
139,69.57483747742621,86.60058699546309
140,69.83526496194501,86.70106947474476
141,70.03227778675465,86.70106947474476
142,70.21149352497217,86.78499449254065
143,70.45950699521988,86.78499449254065
144,70.65371669521491,86.87518726420024
145,70.83291448910884,86.87518726420024
146,71.05736536606466,86.95742337564837
147,71.25540981549238,86.95742337564837
148,71.41667713470407,87.04513360355253
149,71.6343935645924,87.04513360355253
150,71.82389965432064,87.11177162786373
151,72.00841174455394,87.11177162786373
152,72.19793068091289,87.19028290163173
153,72.36773780351828,87.19028290163173
154,72.5523387050857,87.26450425666405
155,72.71610500011884,87.26450425666405
156,72.87341856031507,87.34905541041596
157,73.06939772288645,87.34905541041596
158,73.24845515340688,87.41464898518349
159,73.43063872162561,87.41464898518349
160,73.59668823288199,87.47961153932312
161,73.78885094183018,87.47961153932312
162,73.97300893120843,87.54037087486483
163,74.1230104948624,87.54037087486483
164,74.3217498409235,87.61073967701144
165,74.49163372291902,87.61073967701144
166,74.65162363757719,87.67130510873133
167,74.80897182331749,87.67130510873133
168,74.99900695177519,87.7296556835706
169,75.16075897434838,87.7296556835706
170,75.32944876141744,87.78442945775551
171,75.48736667422133,87.78442945775551
172,75.66657559572461,87.84444327047422
173,75.85497858776912,87.84444327047422
174,76.00655024616857,87.91751382831939
175,76.17708529591455,87.91751382831939
176,76.3210904367936,87.98397077034402
177,76.48657412822466,87.98397077034402
178,76.63468772522698,88.04336192966773
179,76.79135465315655,88.04336192966773
180,76.92834059960146,88.10936553925974
181,77.06720285024316,88.10936553925974
182,77.2167078887869,88.15908185807405
183,77.34369739799911,88.15908185807405
184,77.47315731881659,88.22485358026252
185,77.60590512958633,88.22485358026252
186,77.73924502241914,88.26997127717256
187,77.86446070878758,88.26997127717256
188,78.00860658006033,88.3184636616914
189,78.140313941943,88.3184636616914
190,78.26074830584315,88.36053727923925
191,78.39984293849538,88.36053727923925
192,78.54055277644845,88.4115469301755
193,78.6924037796497,88.4115469301755
194,78.80811738836015,88.45558814116593
195,78.92101781475971,88.45558814116593
196,79.04664042129264,88.50360949189727
197,79.17415282030075,88.50360949189727
198,79.27787413964303,88.5500634839885
199,79.4068508239991,88.5500634839885
200,79.51460437466373,88.60027017646487
201,79.61801699397266,88.60027017646487
202,79.71458374274806,88.65014035116477
203,79.82226713699994,88.65014035116477
204,79.91940658956973,88.69525788528442
205,80.01763428351109,88.69525788528442
206,80.11917923247289,88.73578007907349
207,80.21274036253017,88.73578007907349
208,80.29775421186622,88.77512295453678
209,80.38765068445294,88.77512295453678
210,80.47941862996164,88.81513121493172
211,80.57624718066918,88.81513121493172
212,80.67328623593853,88.85621499017647
213,80.76236465622175,88.85621499017647
214,80.8534704433716,88.89563212337448
215,80.93773326883614,88.89563212337448
216,81.01272973614581,88.9356883371862
217,81.09093449692166,88.9356883371862
218,81.17836847564713,88.9698873984407
219,81.25639995566412,88.9698873984407
220,81.34295525834672,89.00902756624781
221,81.42473035734051,89.00902756624781
222,81.49836230817156,89.04142938533238
223,81.58658820923854,89.04142938533238
224,81.663719975215,89.07781415605426
225,81.74279599764962,89.07781415605426
226,81.81278187386127,89.11087570886761
227,81.89112390719033,89.11087570886761
228,81.96719796754853,89.14637823720486
229,82.05921365029467,89.14637823720486
230,82.13781855816356,89.18238582436516
231,82.20739434458987,89.18238582436516
232,82.27760789297322,89.21948708819933
233,82.36421309376266,89.21948708819933
234,82.43336012789867,89.25118966110418
235,82.50191582931289,89.25118966110418
236,82.57102308528634,89.28194074978647
237,82.64815157403707,89.28194074978647
