Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.004454497003348974,0.0
15,0.0,0.004454497003348974,0.0
16,0.0,0.004454497003348973,0.013264043137910849
17,0.0,0.004454497003348973,0.013264043137910849
18,0.0,0.022310153838646818,0.0546468445189315
19,0.0,0.022310153838646818,0.0546468445189315
20,0.0,0.022310153838646818,0.2467733124098434
21,0.0,0.022310153838646818,0.2467733124098434
22,0.0,0.05170792543785151,0.3864038247913374
23,0.0,0.05170792543785151,0.3864038247913374
24,0.0,0.08580470306266003,0.5015707184978704
25,0.0,0.08580470306266003,0.5015707184978704
26,0.06817142026985143,0.2481404686534345,0.9115582997683156
27,0.06817142026985143,0.2481404686534345,0.9115582997683156
28,0.1397313222489094,0.36366922611636315,1.461572788178304
29,0.1397313222489094,0.36366922611636315,1.461572788178304
30,0.27789750933849455,0.5491509577197209,2.461545081271908
31,0.27789750933849455,0.5491509577197209,2.461545081271908
32,0.39458811392051685,0.7871009215850233,3.377260170225458
33,0.39458811392051685,0.7871009215850233,3.377260170225458
34,0.5260915793417382,1.310805650530678,5.154466927833478
35,0.5260915793417382,1.310805650530678,5.154466927833478
36,0.7504976363588198,2.091352351599561,6.732905679391305
37,0.7504976363588198,2.091352351599561,6.732905679391305
38,1.0034463853320597,2.7495777483257346,8.403748386080082
39,1.0034463853320597,2.7495777483257346,8.403748386080082
40,1.3398658856011125,3.4847671419937374,10.584840748684888
41,1.3398658856011125,3.4847671419937374,10.584840748684888
42,1.7315156706370842,4.202940119139179,12.70866050954534
43,1.7315156706370842,4.202940119139179,12.70866050954534
44,2.1771716952987905,5.2081807299564895,14.574906367076812
45,2.1771716952987905,5.2081807299564895,14.574906367076812
46,3.0024853821049042,5.818811611772734,16.62050054264691
47,3.0024853821049042,5.818811611772734,16.62050054264691
48,3.6427949531209656,7.045069845148691,18.605040464395316
49,3.6427949531209656,7.045069845148691,18.605040464395316
50,4.594447382425068,8.171118942823364,20.17769802362851
51,4.594447382425068,8.171118942823364,20.17769802362851
52,5.412825574558752,9.42771617341113,21.987324223862757
53,5.412825574558752,9.42771617341113,21.987324223862757
54,6.3461725495227315,11.179736443681964,23.494576505763714
55,6.3461725495227315,11.179736443681964,23.494576505763714
56,7.057657914892995,12.68974928327722,25.03573000502656
57,7.057657914892995,12.68974928327722,25.03573000502656
58,8.294908080843426,14.05403038843974,26.43624803850963
59,8.294908080843426,14.05403038843974,26.43624803850963
60,9.235500846410545,15.356550356565865,27.676031935898017
61,9.235500846410545,15.356550356565865,27.676031935898017
62,10.540822849689294,16.684348690345402,28.94700206625117
63,10.540822849689294,16.684348690345402,28.94700206625117
64,11.432953838293242,17.985925965244768,30.05116158824819
65,11.432953838293242,17.985925965244768,30.05116158824819
66,12.823879701657068,19.348505758689633,31.134455052904553
67,12.823879701657068,19.348505758689633,31.134455052904553
68,14.476558504443371,20.506114946366825,32.08096176829632
69,14.476558504443371,20.506114946366825,32.08096176829632
70,15.478961155366717,21.765708060643664,33.17036433937839
71,15.478961155366717,21.765708060643664,33.17036433937839
72,16.716659807631213,23.12631267632838,33.91854272068375
73,16.716659807631213,23.12631267632838,33.91854272068375
74,18.01465803713783,24.239850725031303,34.62444298799625
75,18.01465803713783,24.239850725031303,34.62444298799625
76,19.608051085626105,25.235662060961282,35.33323711313942
77,19.608051085626105,25.235662060961282,35.33323711313942
78,21.033972669721564,26.187001434128028,35.94461997928168
79,21.033972669721564,26.187001434128028,35.94461997928168
80,22.204923952132244,27.123961980779608,36.482298858672415
81,22.204923952132244,27.123961980779608,36.482298858672415
82,23.377220147062875,27.999306052744018,37.22704932553899
83,23.377220147062875,27.999306052744018,37.22704932553899
84,24.545237869338468,28.7870827406378,37.68355639824038
85,24.545237869338468,28.7870827406378,37.68355639824038
86,25.666917238850285,29.507423386654498,38.054693285197615
87,25.666917238850285,29.507423386654498,38.054693285197615
88,26.63148558415591,30.261951602224418,38.37266492897375
89,26.63148558415591,30.261951602224418,38.37266492897375
90,27.72726910006298,31.15329525457383,38.6712274258197
91,27.72726910006298,31.15329525457383,38.6712274258197
92,28.691516428216985,31.819128323698276,39.033775462115464
93,28.691516428216985,31.819128323698276,39.033775462115464
94,29.61961362467156,32.56915305431222,39.4395207830495
95,29.61961362467156,32.56915305431222,39.4395207830495
96,30.5966636168969,33.245021743619425,39.63775948307829
97,30.5966636168969,33.245021743619425,39.63775948307829
98,31.641826083683068,33.90168481990563,39.86810660534279
99,31.641826083683068,33.90168481990563,39.86810660534279
100,32.46047104472866,34.60327450396815,40.024153771456774
101,32.46047104472866,34.60327450396815,40.024153771456774
102,33.30050387669407,35.23903484372136,40.346573268977494
103,33.30050387669407,35.23903484372136,40.346573268977494
104,34.1192487909906,35.779379946151856,40.34351907580867
105,34.1192487909906,35.779379946151856,40.34351907580867
106,34.93690122778265,36.130401324507545,40.61263602524467
107,34.93690122778265,36.130401324507545,40.61263602524467
108,35.81247597850097,36.509380893173564,40.81978732324851
109,35.81247597850097,36.509380893173564,40.81978732324851
110,36.69766045373095,37.06903585925434,41.04263742345636
111,36.69766045373095,37.06903585925434,41.04263742345636
112,37.325870072428955,37.438571895660566,41.14413772436177
113,37.325870072428955,37.438571895660566,41.14413772436177
