Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.001958973930220893,0.0,0.0,0.0,0.0,0.0
9,0.009729257558229886,0.0,0.0,0.0,0.0,0.0
10,0.0631309010908037,0.0,0.0,0.0,0.0,0.0
11,0.15411515460449887,0.0,0.0,0.0,0.0,0.0
12,0.43815237399460444,0.0,0.0,0.0,0.0,0.0
13,0.9175076082143373,0.0,0.0,0.0,0.0,0.0
14,1.8624084079822059,0.0,0.0,0.0,0.0,0.0
15,3.3241551289157414,9.286455926221585E-4,0.0,0.0,0.0,0.0
16,5.276751338379575,9.287873484888954E-4,0.0,0.0,0.0,0.0
17,7.828652988933673,0.008439446472643917,0.0,0.0,0.0,0.0
18,11.045824147706504,0.06098926566796164,0.0,0.0,0.0,0.0
19,14.43755606891925,0.11281214129913718,0.0,0.0,0.0,0.0
20,17.54947640440122,0.19108071810371433,0.0,0.0,0.0,0.0
21,21.4867572414889,0.34565924691275746,0.0,0.0,0.0,0.0
22,25.207670467311775,0.5198330151856002,0.0,0.0,0.0,0.0
23,28.28636139069663,0.8698693431358508,0.0,0.0,0.0,0.0
24,31.900743696859585,1.3329325319484335,0.0,0.0,0.0,0.0
25,35.43908847410679,1.8317176750241617,0.0,0.0,0.0,0.0
26,38.93362439682108,2.876610366518186,0.0,0.0,0.0,0.0
27,42.57887862185914,3.840016001029882,0.0,0.0,0.0,0.0
28,45.55163981613056,5.21936870928669,0.0,0.0,0.0,0.0
29,48.37071005989206,6.928435515781317,0.0,0.0,0.0,0.0
30,51.17674949444327,8.619594584252084,0.0,0.0,0.0,0.0
31,53.528105214325336,10.963692518924237,0.0,0.0,0.0,0.0
32,55.804808358362756,13.19885917182892,0.001162149601688189,0.0,0.0,0.0
33,58.030909343192725,15.754998376104485,0.001162149601688189,0.0,0.0,0.0
34,59.74072249669763,18.312830736647363,0.016124409233290865,0.0,0.0,0.0
35,61.58805895833651,20.78939154780156,0.016124409233290865,0.0,0.0,0.0
36,63.259605133724726,23.262813510545243,0.0395761056988529,0.0,0.0,0.0
37,64.93649326224981,25.885676915785773,0.0395761056988529,0.0,0.0,0.0
38,66.31495996680873,28.312881242245652,0.09610065439677133,0.0,0.0,0.0
39,67.43673568170682,31.130621614693354,0.09610065439677133,0.0,0.0,0.0
40,68.53391649626808,33.682558638787405,0.1843124547282529,0.0,0.0,0.0
41,69.72545686922712,36.48564182383408,0.1843124547282529,0.0,0.0,0.0
42,70.7113767395946,39.259956656924516,0.424367282412055,0.0,0.0,0.0
43,71.60046315389906,41.768476443177946,0.424367282412055,0.0,0.0,0.0
44,72.4460534636789,44.377050160692214,0.9161729364328878,0.0,0.0,0.0
45,72.97003670159133,46.64609970480757,0.9161729364328878,6.711097225523723E-5,0.0,0.0
46,73.65230068118431,49.47233761455301,1.5312690045868886,6.711097225523723E-5,0.0,0.0
47,74.24529779880484,51.736511808827416,1.5312690045868886,6.711097225523723E-5,0.0,0.0
48,74.84317214529234,54.13721390134376,2.419494973974404,0.001595848759920823,0.0,0.0
49,75.46684540654286,55.85217841377204,2.419494973974404,0.001595848759920823,0.0,0.0
50,75.97921555654716,57.625916259819,3.5197409526674357,0.001595848759920823,0.0,0.0
51,76.35051086837802,59.774915439098265,3.5197409526674357,0.008491238113389084,0.0,0.0
52,76.81978695589075,61.578789196013325,4.827500787018882,0.008491238113389084,0.0,0.0
53,77.01650025212042,63.22847439900464,4.827500787018882,0.008491238113389084,0.0,0.0
54,77.30718183577184,64.6993593858705,6.790394282416173,0.04529850209907681,0.0,0.0
55,77.64623174473856,65.90480463287285,6.790394282416173,0.04529850209907681,0.0,0.0
56,77.80222427174766,67.42803947039295,8.849384464032134,0.04529850209907681,0.0,0.0
57,77.88048731323384,68.84795538431939,8.849384464032134,0.11353212851273396,0.0,0.0
58,78.13723686315515,70.00739315651882,11.110361838183767,0.11353212851273396,0.0,0.0
59,78.28794229171217,71.09962868379097,11.110361838183767,0.11353212851273396,0.0,0.0
60,78.53491238032548,71.8442370543987,13.52115250988097,0.27134857826779113,1.2230104811511756E-4,0.0
61,78.64772133156676,72.77637526622946,13.52115250988097,0.27134857826779113,1.2230104811511756E-4,0.0
62,78.92786994386083,73.67937739377092,16.417808535037135,0.27134857826779113,1.2230104811511756E-4,0.0
