Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,33.37432995257893,36.601272403720905,46.39282453686828,50.709861579061986,55.15147698285063,58.23137064689223
1,48.5809748097798,44.708325930178304,46.39282453686828,50.709861579061986,55.15147698285063,58.23137064689223
2,62.22350400373775,53.15687236174244,54.790442470236925,50.709861579061986,55.15147698285063,58.23137064689223
3,71.88371408393226,60.233838621597855,54.790442470236925,59.06385651668239,55.15147698285063,58.23137064689223
4,78.24865712574325,66.66087250871531,62.8294014290795,59.06385651668239,62.77154423756254,58.23137064689223
5,82.66782786062038,71.97789888472433,62.8294014290795,59.06385651668239,62.77154423756254,65.09712329093965
6,85.34284288708905,76.56964171329493,69.83769306449115,66.92941480486675,62.77154423756254,65.09712329093965
7,87.02633086388487,80.20134389378859,69.83769306449115,66.92941480486675,62.77154423756254,65.09712329093965
8,88.00524671120826,83.17727160735335,75.46839461008032,66.92941480486675,70.17664635567635,65.09712329093965
9,88.67193082404684,85.47672762359005,75.46839461008032,73.12502317005556,70.17664635567635,65.09712329093965
10,89.13964714643019,87.219023480285,79.79948655844078,73.12502317005556,70.17664635567635,71.86312686973855
11,89.46614122440437,88.617587529414,79.79948655844078,73.12502317005556,70.17664635567635,71.86312686973855
12,89.6938646292782,89.71812374922906,83.14693369942455,78.2608312079301,75.99088569110222,71.86312686973855
13,89.95435826069836,90.62190593995159,83.14693369942455,78.2608312079301,75.99088569110222,71.86312686973855
14,90.13857519101865,91.29203118309545,85.74532166720189,78.2608312079301,75.99088569110222,71.86312686973855
15,90.2624279827025,91.81559645172959,85.74532166720189,82.20999471198581,75.99088569110222,77.17301573873848
16,90.39238185591836,92.17333252528516,87.82826525438557,82.20999471198581,80.47287676211761,77.17301573873848
17,90.43786407470994,92.47136929821896,87.82826525438557,82.20999471198581,80.47287676211761,77.17301573873848
18,90.48404481705451,92.69879457061745,89.43827109960755,85.13170668439406,80.47287676211761,77.17301573873848
19,90.56807867987261,92.90547144404977,89.43827109960755,85.13170668439406,80.47287676211761,77.17301573873848
