Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,43.06462823230738,43.18881222907383,42.437117098707,42.548842713147586
1,48.175575455112686,47.710246093189184,47.86292047261486,47.81179699220228
2,50.879779404798306,50.06431953042168,50.710416618189704,50.44977503780031
3,52.66579349080464,52.250995891669426,52.60150295182125,52.436233840232426
4,57.303375426933364,55.648388591755364,55.80089497288082,54.42210172366473
5,59.862259858544355,56.562049037268146,57.973103742020356,56.528331773445714
6,63.60020837977949,59.72974769873486,60.700482616748566,58.7607809443466
7,65.21143554943455,60.53892429946794,62.49285927747573,61.17430985467389
8,68.18247588223383,62.869263649559315,64.86517722915114,63.250890942409995
9,69.44378827686765,63.608651034895516,66.63884263358467,65.43025234957469
10,71.91352300116037,65.972033929862,68.73701614208666,67.08434755038199
11,72.9553471101144,66.49918471691858,70.08500417742802,68.57132267290041
12,74.84314496068576,68.28303428458064,71.94817871870465,69.87847722011459
13,75.76765014218304,68.81555995586284,73.14976959245914,71.11700839658718
14,77.54334854523782,70.48221810020313,74.69564719646998,72.32861033757585
15,78.32647112869532,70.93416948101948,75.84449152320857,73.38872598929504
16,79.94091438461899,72.57104638248975,77.25438067514956,74.37896698770777
17,80.64779273384129,72.97540848970323,78.21215844756023,75.3320633984025
18,82.08028433560649,74.45078473268532,79.35030827403625,76.20393514494057
19,82.62082235372469,74.85805732195962,80.22554361904155,76.96397214046772
20,83.77056150692431,76.12695035770385,81.2946515841033,77.85994686909196
21,84.29554387687831,76.52078459248563,82.15524492448674,78.70460849646538
22,85.26279191789575,77.69160963644893,83.12253036999229,79.4543203786333
23,85.70797260439784,78.0114728912703,83.87767428168598,80.27259066821863
24,86.55793594174865,79.10600625114368,84.76115225627518,80.9588863696248
25,86.92049592497396,79.44270748797543,85.35320271333869,81.60570071121418
26,87.62594878627235,80.42167240413248,86.18472383063286,82.34457758537934
27,87.9593786072922,80.71054414334341,86.73921014032625,83.07568970437892
28,88.65693312065115,81.52285971184867,87.33998056037365,83.69193238717615
29,88.92582245372456,81.79971283574214,87.81373916713343,84.31515270859053
30,89.53284391637266,82.5967412919772,88.39360581034073,84.85725487203301
31,89.78489621543808,82.84864373240723,88.85160413104322,85.38858674287903
32,90.30606241508782,83.56632639212715,89.39180565642388,85.94559653825134
33,90.50866838630346,83.79130814698797,89.80149644593986,86.41466387871328
34,90.97466739639658,84.40534954252323,90.24345765927058,86.90615532600809
35,91.15079958428268,84.66029634706186,90.57879593728701,87.37477016771291
36,91.55353024972491,85.22576277307209,90.98842338683829,87.83744110504676
