Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.005153246675139044
127,0.0,0.0,0.005153246675139044
128,0.0,0.0,0.015228698314227466
129,0.0,0.0,0.015228698314227466
130,0.0,0.0,0.04827861997622492
131,0.0,0.0,0.04827861997622492
132,0.0,0.0,0.09361153153522755
133,0.0,0.0,0.09361153153522755
134,0.0,0.0,0.21316994930416436
135,0.0,0.0,0.21316994930416436
136,0.0,0.0,0.2936834854677094
137,0.0,0.0,0.2936834854677094
138,0.0,0.0,0.43247720498079045
139,0.0,0.0,0.43247720498079045
140,0.0,0.0,0.6717584494992597
141,0.0,0.0,0.6717584494992597
142,0.0,0.0,1.0157516276980763
143,0.0,0.0,1.0157516276980763
144,0.0,0.0,1.2782150339409817
145,0.0,0.0,1.2782150339409817
146,0.0,0.0,1.5743764205325073
147,0.0,0.0,1.5743764205325073
148,0.0,0.0,2.0881446656647396
149,0.0,0.0,2.0881446656647396
150,0.0,0.0,2.576764750412252
151,0.0,0.0,2.576764750412252
152,0.0,0.0,3.111339200109739
153,0.0,0.0,3.111339200109739
154,0.0,0.0,3.5644714489346834
155,0.0,0.0,3.5644714489346834
156,0.0,0.0,4.091590256831413
157,0.0,0.0,4.091590256831413
158,0.0,0.0,4.455721165518526
159,0.0,0.0,4.455721165518526
160,0.0,9.879081805115133E-4,5.126434878866283
161,0.0,9.879081805115133E-4,5.126434878866283
162,0.0,9.879081805115133E-4,5.668889109562231
163,0.0,9.879081805115133E-4,5.668889109562231
164,0.0,9.879081805115133E-4,6.535370747670334
165,0.0,9.879081805115133E-4,6.535370747670334
166,0.0,0.008833023410300853,7.258160129668645
167,0.0,0.008833023410300853,7.258160129668645
168,0.0,0.09992695728205185,8.350137068131215
169,0.0,0.09992695728205185,8.350137068131215
170,0.0,0.20045237030649501,9.200434986305403
171,0.0,0.20045237030649501,9.200434986305403
172,0.0,0.39811997755904543,10.279695934276106
173,0.0,0.39811997755904543,10.279695934276106
174,0.0,0.4903512482201826,11.239747730400627
175,0.0,0.4903512482201826,11.239747730400627
176,0.0,0.5879635947532171,12.31331112799171
177,0.0,0.5879635947532171,12.31331112799171
