Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,11.802571217113424,11.748458871976613,11.766359970902057
1,11.802571217113424,11.748458871976613,11.766359970902057
2,13.399923508215549,13.36056962542239,13.314824254254136
3,13.399923508215549,13.36056962542239,13.314824254254136
4,14.870968929966768,15.35103766979165,15.888237007659985
5,14.870968929966768,15.35103766979165,15.888237007659985
6,16.328307978029088,17.315850668159154,18.303090406004106
7,16.328307978029088,17.315850668159154,18.303090406004106
8,17.729824417931372,19.419465695383447,20.714439896519227
9,17.729824417931372,19.419465695383447,20.714439896519227
10,19.264258445566988,21.567355294801352,23.16208884558966
11,19.264258445566988,21.567355294801352,23.16208884558966
12,20.820083974031196,23.650698013850505,25.53246927889458
13,20.820083974031196,23.650698013850505,25.53246927889458
14,22.334563844989937,25.696593425261,27.78307508094098
15,22.334563844989937,25.696593425261,27.78307508094098
16,23.751852225177785,27.558919917381022,29.83924039845198
17,23.751852225177785,27.558919917381022,29.83924039845198
18,25.16211997652696,29.352587072607776,31.754967213506923
19,25.16211997652696,29.352587072607776,31.754967213506923
20,26.47989193872198,31.014004823380137,33.69685673855298
21,26.47989193872198,31.014004823380137,33.69685673855298
22,27.93824416100201,32.573364063112905,35.6006577861918
23,27.93824416100201,32.573364063112905,35.6006577861918
24,29.241772194905046,34.12564620707939,37.56374370121213
25,29.241772194905046,34.12564620707939,37.56374370121213
26,30.496542319639865,35.72073424240032,39.52591859910488
27,30.496542319639865,35.72073424240032,39.52591859910488
28,31.713634309533997,37.362799076575875,41.563828308280605
29,31.713634309533997,37.362799076575875,41.563828308280605
30,32.89417031026571,39.14121700572329,43.57340684339959
31,32.89417031026571,39.14121700572329,43.57340684339959
32,34.070154685630705,40.938617252219075,45.70377688207699
33,34.070154685630705,40.938617252219075,45.70377688207699
34,35.23921323755865,42.826215877574654,47.75639018216192
35,35.23921323755865,42.826215877574654,47.75639018216192
36,36.4443187483279,44.72973195833027,49.843225755725044
37,36.4443187483279,44.72973195833027,49.843225755725044
38,37.5876795198144,46.7348676573639,51.81574004943224
39,37.5876795198144,46.7348676573639,51.81574004943224
40,38.77574610883734,48.612407059467664,53.85763179736401
41,38.77574610883734,48.612407059467664,53.85763179736401
42,40.00002585703393,50.533739390567476,55.9134928895973
43,40.00002585703393,50.533739390567476,55.9134928895973
44,41.262416346060206,52.45659785433415,57.92831561722927
45,41.262416346060206,52.45659785433415,57.92831561722927
46,42.48134556189231,54.22384405803289,59.921089667486164
47,42.48134556189231,54.22384405803289,59.921089667486164
48,43.701707488007344,56.15010581269222,61.725010012450625
49,43.701707488007344,56.15010581269222,61.725010012450625
50,44.9252867797296,57.9108524615453,63.28219284176258
51,44.9252867797296,57.9108524615453,63.28219284176258
52,46.357738323441644,59.58054775272298,64.7085526487658
53,46.357738323441644,59.58054775272298,64.7085526487658
54,47.74152419421001,61.15060531905127,65.92848018839142
55,47.74152419421001,61.15060531905127,65.92848018839142
56,49.05392099374562,62.443673355108096,67.04312001263139
57,49.05392099374562,62.443673355108096,67.04312001263139
58,50.28085077867923,63.71866791398694,68.02596372900922
59,50.28085077867923,63.71866791398694,68.02596372900922
60,51.50579201529075,64.81265886797418,68.93534595648187
61,51.50579201529075,64.81265886797418,68.93534595648187
62,52.80502939384914,65.81589813655343,69.79117712956169
63,52.80502939384914,65.81589813655343,69.79117712956169
64,53.965579569030304,66.71340532008348,70.59617828182017
65,53.965579569030304,66.71340532008348,70.59617828182017
66,55.09236242534789,67.50851076020056,71.36282516176273
67,55.09236242534789,67.50851076020056,71.36282516176273
68,56.105638058834316,68.26225419729609,72.14261827259683
69,56.105638058834316,68.26225419729609,72.14261827259683
70,57.14418759685465,68.98213184819863,72.82808594198815
71,57.14418759685465,68.98213184819863,72.82808594198815
72,58.1196863672297,69.64074671059946,73.51944319531306
73,58.1196863672297,69.64074671059946,73.51944319531306
74,59.106294047812575,70.28127914325341,74.15491377869387
75,59.106294047812575,70.28127914325341,74.15491377869387
76,60.09155152194013,70.89736368138763,74.81539340337419
77,60.09155152194013,70.89736368138763,74.81539340337419
78,61.09578388746365,71.47289423767691,75.46331845245668
79,61.09578388746365,71.47289423767691,75.46331845245668
80,61.99328951941998,72.05675056139243,76.08218342807447
81,61.99328951941998,72.05675056139243,76.08218342807447
82,62.98791521293795,72.69785519547203,76.62977371580253
83,62.98791521293795,72.69785519547203,76.62977371580253
84,63.867780553906,73.28634187362307,77.17799832540216
85,63.867780553906,73.28634187362307,77.17799832540216
86,64.65688888410577,73.91261336221119,77.664588210128
87,64.65688888410577,73.91261336221119,77.664588210128
88,65.39421760379284,74.60163532558857,78.12796042438096
89,65.39421760379284,74.60163532558857,78.12796042438096
90,66.09918628029199,75.23981610067706,78.53149055709201
91,66.09918628029199,75.23981610067706,78.53149055709201
92,66.80883516399452,75.82413088078481,78.90535395996328
93,66.80883516399452,75.82413088078481,78.90535395996328
94,67.4599595242183,76.4075493287184,79.219621216417
95,67.4599595242183,76.4075493287184,79.219621216417
96,68.05324513103636,76.940374561203,79.56350235018719
97,68.05324513103636,76.940374561203,79.56350235018719
98,68.62418234911999,77.41661124509868,79.86320674125956
99,68.62418234911999,77.41661124509868,79.86320674125956
100,69.182453922298,77.85830644695046,80.16858497338497
101,69.182453922298,77.85830644695046,80.16858497338497
102,69.76531837360473,78.28638456955137,80.43685458429098
103,69.76531837360473,78.28638456955137,80.43685458429098
104,70.33411653571763,78.65951526253775,80.72669392269304
105,70.33411653571763,78.65951526253775,80.72669392269304
106,70.8744367844143,79.02192222871828,80.97975594174018
107,70.8744367844143,79.02192222871828,80.97975594174018
108,71.42112398610121,79.35885977138354,81.24605876698455
109,71.42112398610121,79.35885977138354,81.24605876698455
110,71.90715998333452,79.65304394780156,81.49138667897557
111,71.90715998333452,79.65304394780156,81.49138667897557
112,72.38745934873344,79.94299983481861,81.72165387017756
113,72.38745934873344,79.94299983481861,81.72165387017756
114,72.8736505528182,80.22474117198384,81.92291386053692
115,72.8736505528182,80.22474117198384,81.92291386053692
116,73.30311225920155,80.49903965855785,82.15483291406142
117,73.30311225920155,80.49903965855785,82.15483291406142
118,73.80420317848638,80.73748736320553,82.3462651019046
