Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012587592220133071,0.0,0.0,0.0,0.0,0.0
4,0.08660840425306744,0.0,0.0,0.0,0.0,0.0
5,0.5015144611188131,0.0,0.0,0.0,0.0,0.0
6,1.5355075618710137,0.0,0.0,0.0,0.0,0.0
7,3.8819067563310092,0.098026435002136,0.0,0.0,0.0,0.0
8,8.280470717459446,0.13403866764146424,0.0,0.0,0.0,0.0
9,13.69324844716239,0.521051324736866,0.0,0.0,0.0,0.0
10,19.756827938210883,1.1031614210289664,0.0,0.0,0.0,0.0
11,25.71287502601428,2.7669782711706348,0.0,0.0,0.0,0.0
12,30.774980677106285,4.773315332999803,0.01999495002249822,0.0,0.0,0.0
13,35.53951509442433,7.66052694872076,0.01999495002249822,0.0,0.0,0.0
14,40.04575634762544,11.869895253397578,0.0950514810716001,0.0,0.0,0.0
15,43.80233372901815,15.892867607347904,0.0950514810716001,0.0,0.0,0.0
16,47.14224587218178,20.04973197552778,0.6735843924009911,0.0,0.0,0.0
17,50.28407120237966,24.44354702449837,0.6735843924009911,0.0,0.0,0.0
18,53.15419606246677,28.32752762925268,2.0080723560766685,0.036764359351289425,0.0,0.0
19,55.49205940463353,32.66168551456937,2.0080723560766685,0.036764359351289425,0.0,0.0
20,57.71160783038853,36.8237798736119,4.197732464230701,0.036764359351289425,0.053290243323260836,0.0
21,59.82685177539886,40.78208088912133,4.197732464230701,0.2861472998991122,0.053290243323260836,0.0
22,61.731059151985676,44.38525600714751,8.008964748068802,0.2861472998991122,0.053290243323260836,0.0
23,63.38353886333834,47.449550533190724,8.008964748068802,0.2861472998991122,0.053290243323260836,0.0
24,64.88218247664193,50.36450586677168,12.573317849238721,1.1559001561462325,0.07360220891257986,0.0
25,66.2244625668001,52.98662818613734,12.573317849238721,1.1559001561462325,0.07360220891257986,0.0
26,67.32658221713436,55.371884248546685,17.625851579029376,1.1559001561462325,0.07360220891257986,0.0
27,68.39769218439606,57.629714184235894,17.625851579029376,3.2530558414420416,0.07360220891257986,0.0
28,69.38084592288398,59.67455457290165,23.062072504440557,3.2530558414420416,0.44053184581160876,0.0
29,70.18840647701488,61.474912335119484,23.062072504440557,3.2530558414420416,0.44053184581160876,0.0
30,70.99795296337297,63.30972422926311,28.643275282575527,7.112374352269517,0.44053184581160876,0.14264420163608713
31,71.77554802995519,64.86550526375065,28.643275282575527,7.112374352269517,0.44053184581160876,0.14264420163608713
32,72.50241612349375,66.34037738526617,34.13348989207932,7.112374352269517,2.142909922418705,0.14264420163608713
33,73.07612213679144,67.75713580781265,34.13348989207932,12.983278933315695,2.142909922418705,0.14264420163608713
34,73.5955772002566,68.9418059450244,38.54480534925003,12.983278933315695,2.142909922418705,0.14264420163608713
35,74.12091881659734,70.089361149878,38.54480534925003,12.983278933315695,2.142909922418705,0.6123733687317033
36,74.63053186765394,71.03537522366027,42.72704935121185,18.59842203642785,4.966225461582583,0.6123733687317033
37,75.09660808207877,71.99021115984398,42.72704935121185,18.59842203642785,4.966225461582583,0.6123733687317033
38,75.50413888081732,72.92436685899791,46.769753742447094,18.59842203642785,4.966225461582583,0.6123733687317033
39,75.88986638382119,73.72570514958117,46.769753742447094,24.40014971107935,4.966225461582583,0.6123733687317033
40,76.26639395740581,74.4990834187425,50.28118743640119,24.40014971107935,9.748923589018093,2.7668247103483963
41,76.60842388325253,75.2133334037827,50.28118743640119,24.40014971107935,9.748923589018093,2.7668247103483963
42,76.89618783741892,75.88853950970474,53.64593876216806,30.23141367415434,9.748923589018093,2.7668247103483963
43,77.17888437977109,76.47572675188884,53.64593876216806,30.23141367415434,9.748923589018093,2.7668247103483963
44,77.48531023635248,77.06997285039397,56.69185265670562,30.23141367415434,15.660139774673828,2.7668247103483963
45,77.77415396529696,77.60740655037898,56.69185265670562,35.99600448571915,15.660139774673828,6.563043612660479
46,78.03933290446594,78.10467580632896,59.600674044036204,35.99600448571915,15.660139774673828,6.563043612660479
47,78.26703213929572,78.59182370537538,59.600674044036204,35.99600448571915,15.660139774673828,6.563043612660479
48,78.50711723229391,79.06995399529745,62.04072823725914,41.46526953415139,22.21555995570346,6.563043612660479
49,78.70689627368183,79.46815001325118,62.04072823725914,41.46526953415139,22.21555995570346,6.563043612660479
50,78.93110287729176,79.88541170461171,64.19986139235482,41.46526953415139,22.21555995570346,12.388836096791884
51,79.14395472314666,80.2731576808476,64.19986139235482,46.52391921274214,22.21555995570346,12.388836096791884
