Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.6764602733626133,1.142449313024581,1.9166413622733345,2.305977285229242,2.9657591419971276,3.5048346370507364
1,2.2821198587029836,1.6173957506423902,1.9166413622733345,2.305977285229242,2.9657591419971276,3.5048346370507364
2,5.570940823591963,2.6203154363694896,2.7217176681649016,2.305977285229242,2.9657591419971276,3.5048346370507364
3,9.468482208007613,4.573812427793443,2.7217176681649016,3.764401109621904,2.9657591419971276,3.5048346370507364
4,15.135956153532732,7.3662823083687465,4.881043306630032,3.764401109621904,4.345627725806988,3.5048346370507364
5,21.19301403012852,11.120812325135828,4.881043306630032,3.764401109621904,4.345627725806988,5.28913418438162
6,27.94073328626477,15.668622132547542,8.70128326472223,6.730466122694537,4.345627725806988,5.28913418438162
7,33.69165272834657,20.4979696422145,8.70128326472223,6.730466122694537,4.345627725806988,5.28913418438162
8,39.654126240031545,25.750704768481018,13.705674081667285,6.730466122694537,8.095140337438794,5.28913418438162
9,44.71160576781902,30.554715579080582,13.705674081667285,11.695555442628429,8.095140337438794,5.28913418438162
10,48.4848171786811,35.9002299831,19.188538319526543,11.695555442628429,8.095140337438794,9.484286312613262
11,51.66122563783444,40.883550815690384,19.188538319526543,11.695555442628429,8.095140337438794,9.484286312613262
12,54.567133628683685,45.23832266518921,25.67429542818518,17.753565005851275,14.48097634942222,9.484286312613262
13,57.53492791435937,49.28873324210473,25.67429542818518,17.753565005851275,14.48097634942222,9.484286312613262
14,59.89528457903815,52.85598824299701,32.44705486424271,17.753565005851275,14.48097634942222,9.484286312613262
15,61.685823759304,55.83249859162813,32.44705486424271,24.788566185846246,14.48097634942222,15.87794524856616
16,63.7652353640589,58.42249584046916,39.47688792374695,24.788566185846246,20.937958861322002,15.87794524856616
17,65.79768410056195,60.74383349553052,39.47688792374695,24.788566185846246,20.937958861322002,15.87794524856616
18,67.18459689732886,62.792286015110264,45.676464820642906,32.00333420787269,20.937958861322002,15.87794524856616
19,68.7564913305253,64.65201456373596,45.676464820642906,32.00333420787269,20.937958861322002,15.87794524856616
20,70.26920752909177,66.27850244984585,51.446343008406906,32.00333420787269,28.855126578002853,23.98611238193608
21,71.40761156032926,67.60368407829468,51.446343008406906,39.8362825018461,28.855126578002853,23.98611238193608
22,72.50894585612068,68.90151825952398,56.484996024373345,39.8362825018461,28.855126578002853,23.98611238193608
23,73.54976588818727,69.94624786998925,56.484996024373345,39.8362825018461,28.855126578002853,23.98611238193608
24,74.32473723408393,70.96927581747627,60.735272216566386,46.65425999994097,37.223515840147115,23.98611238193608
25,74.69914540003103,72.01947336108664,60.735272216566386,46.65425999994097,37.223515840147115,32.7745084477408
26,75.4648077523947,72.98108504987277,64.2674132807299,46.65425999994097,37.223515840147115,32.7745084477408
27,76.15817275685143,73.6946802648902,64.2674132807299,52.82375568987562,37.223515840147115,32.7745084477408
28,76.71045854642377,74.48793646168154,67.22588995337603,52.82375568987562,44.775302075006955,32.7745084477408
29,77.12037094897178,75.14513493558324,67.22588995337603,52.82375568987562,44.775302075006955,32.7745084477408
30,77.5544312250498,75.75839321497159,69.74515033102018,58.331305569672075,44.775302075006955,40.69936143871135
31,77.9902375885147,76.38146821724543,69.74515033102018,58.331305569672075,44.775302075006955,40.69936143871135
32,78.29088662677732,77.02895378057086,71.9006299644466,58.331305569672075,51.59086604284629,40.69936143871135
33,78.68051725145834,77.53174663490792,71.9006299644466,63.1022052463007,51.59086604284629,40.69936143871135
34,79.05683631085485,78.0344191959678,73.66562481324085,63.1022052463007,51.59086604284629,40.69936143871135
35,79.2433090909341,78.4249995022221,73.66562481324085,63.1022052463007,51.59086604284629,48.65766965157719
36,79.50675592375552,78.80771189009987,75.0740082826913,67.02025470759358,57.78190848188882,48.65766965157719
37,79.79824661184972,79.18492978067204,75.0740082826913,67.02025470759358,57.78190848188882,48.65766965157719
38,79.92917072245403,79.54463166968065,76.4019342232648,67.02025470759358,57.78190848188882,48.65766965157719
39,80.11402233885806,79.88817700558508,76.4019342232648,70.35579189539645,57.78190848188882,48.65766965157719
40,80.27707326748138,80.17638095675655,77.5554357375548,70.35579189539645,63.07458757722658,55.46745637841727
41,80.47636928187774,80.46513747658351,77.5554357375548,70.35579189539645,63.07458757722658,55.46745637841727
42,80.61380763058139,80.78724733958718,78.64141323840698,73.11576665801726,63.07458757722658,55.46745637841727
43,80.73396110571683,81.08682988376034,78.64141323840698,73.11576665801726,63.07458757722658,55.46745637841727
44,80.90727765369046,81.40277776097604,79.56238232026536,73.11576665801726,67.58370872150383,55.46745637841727
45,80.94551075626951,81.65566705557477,79.56238232026536,75.24074800745765,67.58370872150383,61.34747752146134
