Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.004174188658616856,0.0,0.0,0.0,0.0,0.0
10,0.019985784219528357,0.0,0.0,0.0,0.0,0.0
11,0.08975836475344663,0.0,0.0,0.0,0.0,0.0
12,0.21976375706458587,0.0,0.0,0.0,0.0,0.0
13,0.5368656982605433,0.0,0.0,0.0,0.0,0.0
14,1.2710018770361078,0.0,0.0,0.0,0.0,0.0
15,2.3070471751991266,0.0,0.0,0.0,0.0,0.0
16,3.7959595117897,0.013670082065419671,0.0,0.0,0.0,0.0
17,5.644579077246719,0.013670082065419671,0.0,0.0,0.0,0.0
18,8.575173644329315,0.045380835300030606,0.0,0.0,0.0,0.0
19,11.655368426757411,0.058545805002817766,0.0,0.0,0.0,0.0
20,15.279403111098667,0.10146048407614852,0.0,0.0,0.0,0.0
21,18.74988060933773,0.12227276525056624,0.0,0.0,0.0,0.0
22,22.23355827381228,0.21520907006058637,0.0,0.0,0.0,0.0
23,25.454506107947356,0.32538419743017977,0.0,0.0,0.0,0.0
24,28.630569938742926,0.48412267146062704,2.301669048184968E-4,0.0,0.0,0.0
25,31.60918479918572,0.6813441660127135,2.301669048184968E-4,0.0,0.0,0.0
26,34.381436768399226,1.1989750795034193,2.301669048184968E-4,0.0,0.0,0.0
27,36.77930789948661,1.825621684798942,2.301669048184968E-4,0.0,0.0,0.0
28,38.99186018125681,2.459984965565299,0.004056527467734582,0.0,0.0,0.0
29,40.859154937865554,3.4794708503517393,0.004056527467734582,0.0,0.0,0.0
30,42.81493498683047,4.759713248518965,0.004056527467734582,0.0,0.0,0.0
31,44.57610167221743,6.236375296155164,0.004056527467734582,0.0,0.0,0.0
32,46.076916408497276,8.14129385181831,0.01735943353143378,0.0,0.0,0.0
33,47.30508737712981,10.037984107535646,0.01735943353143378,0.0,0.0,0.0
34,48.49695009941125,11.848895960808491,0.03573140825693714,0.0,0.0,0.0
35,49.61007003750408,14.163345537816783,0.03573140825693714,0.0,0.0,0.0
36,50.718891884710224,16.922258732227412,0.0837272644155665,0.0,0.0,0.0
37,51.72159464587479,19.238937534378003,0.0837272644155665,0.0,0.0,0.0
38,52.50218819833442,21.555411676500967,0.13372495887728494,0.0,0.0,0.0
39,53.235261961920244,23.616818813820252,0.13372495887728494,0.0,0.0,0.0
40,53.93008225315575,25.81210348188076,0.38334891087083256,0.0,0.0,0.0
41,54.56882521537327,27.976979021020686,0.38334891087083256,0.0,0.0,0.0
42,55.17590565410199,29.933533086600473,0.6273898325107456,0.0,0.0,0.0
43,55.6995393510427,31.86349330961597,0.6273898325107456,0.0,0.0,0.0
44,56.16187091131376,33.465839277210684,1.0559689058049753,0.0,0.0,0.0
45,56.61016715105005,34.919920101700804,1.0559689058049753,0.0,0.0,0.0
46,57.02560887150974,36.5890398055115,1.56314805767025,0.0,0.0,0.0
47,57.36156435934402,38.34601656582588,1.56314805767025,0.0,0.0,0.0
48,57.69739661632464,39.70654232425587,2.4606022057780215,0.03755094509602529,0.0,0.0
49,58.0319531158445,41.06757899895346,2.4606022057780215,0.03755094509602529,0.0,0.0
50,58.345341894667676,42.42450375081065,3.373148373624889,0.03755094509602529,0.0,0.0
51,58.66403592635713,43.54187387189523,3.373148373624889,0.06502917194059564,0.0,0.0
52,58.899807677324375,44.61470264232023,4.534716721751382,0.06502917194059564,0.0,0.0
53,59.12634798850127,45.640653838768394,4.534716721751382,0.06502917194059564,0.0,0.0
54,59.32346536136712,46.64437248950259,5.851064317999398,0.16641035528627784,0.0,0.0
55,59.51290320577748,47.580428257744,5.851064317999398,0.16641035528627784,0.0,0.0
56,59.69790074096954,48.499650195236086,7.754127405091866,0.16641035528627784,0.0,0.0
57,59.874375598352835,49.321036476983494,7.754127405091866,0.3283694574001124,0.0,0.0
58,60.01390441582702,50.1882314278999,9.894107757065854,0.3283694574001124,0.0,0.0
59,60.16484475031426,50.904362719017485,9.894107757065854,0.3283694574001124,0.0,0.0
60,60.30626561957877,51.483891659779644,11.98106971805391,0.7076460773982421,0.006133961411734033,0.0
61,60.43068585723936,52.240448772411554,11.98106971805391,0.7076460773982421,0.006133961411734033,0.0
62,60.53738999265326,52.82722649552365,14.655666387478144,0.7076460773982421,0.006133961411734033,0.0
