Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//SPEA2//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//
0,1.0248126104915658,1.142449313024581,1.0336143957667383,0.827542352546181,0.9724068454826373,1.0755473079804727,1.037355467941138
1,1.855287745824753,1.6173957506423902,1.4125003400602032,0.827542352546181,1.5047364179332046,1.8470687901231246,4.917162687297309
2,2.723253073048482,2.6203154363694896,2.906495553524818,1.3858566973826327,2.5907861917419592,2.983630720466899,6.196377333579938
3,4.3261280065340095,4.573812427793443,6.268755295110149,2.5229767596744734,4.489649189999459,4.686603561728801,7.303605766876717
4,6.716780303283305,7.3662823083687465,10.575184760055727,4.739522338038505,6.352025781162585,7.308086256560073,8.71947136682821
5,9.833123838008323,11.120812325135828,15.522474211030667,7.495744381148249,8.93033992582353,10.754563985274894,10.684635235708459
6,13.215053909398417,15.668622132547542,20.836922158944628,11.048513866716778,12.629988997305244,14.07395364775715,13.41892906072782
7,17.28796968786487,20.4979696422145,26.482983797764607,14.90409979187555,16.761325824477765,17.863804203548593,16.913908519746467
8,21.55525496858787,25.750704768481018,32.43552138176719,19.43643255202228,21.59936499261927,22.034724821348945,20.006447273509195
9,26.18371709946,30.554715579080582,37.58969034155239,24.01977533699385,26.847815859962516,26.203671630032833,22.52360346130068
10,30.72839267468151,35.9002299831,42.56558754681856,28.935316453382736,31.910883000336256,30.427781273883188,26.01809976376927
11,35.41634842685436,40.883550815690384,46.68223930050421,33.65769416358717,36.784391400580205,34.74495560159461,28.907217360257505
12,39.81435266507194,45.23832266518921,50.417659789922865,37.95236331571261,41.71014887002682,39.00279325912421,31.864581733062668
13,43.809866937454196,49.28873324210473,53.62340810161768,42.347587322819095,46.08477405359311,42.69863325806737,35.09109614975188
14,47.766268500185134,52.85598824299701,56.22863597588228,46.31801280958149,50.28446063050921,46.209342847885786,37.88100239587839
15,51.06130656825372,55.83249859162813,58.803727136636255,49.83464540692179,54.03687625053165,49.230863407993525,40.50338204914767
16,54.09682114044497,58.42249584046916,61.00887814176631,53.13408553603277,56.99690747637559,51.639390484579486,43.07506117203859
17,56.732744233808454,60.74383349553052,62.882310666371765,56.165216356851076,59.39027506121658,54.10944318085428,45.354466367257785
18,59.049485179230885,62.792286015110264,64.81718591041039,58.74252855711678,61.182986973000766,56.08425636040031,47.35691320916651
19,61.037913218284345,64.65201456373596,66.36621011273053,60.97563412389575,62.599866578210836,57.67264040330651,49.580042914554824
20,62.578341113422795,66.27850244984585,67.63077469854024,62.820744614325896,63.448794514641136,59.33581973704577,51.56021028787271
21,64.43785334243607,67.60368407829468,69.03317405061497,64.56580943579098,64.29672777007929,60.64724392983719,53.191733694747526
22,65.94165589037564,68.90151825952398,70.24266351691914,66.1061336325697,65.13756026134614,61.904746856860726,54.657803860432665
23,67.10336740047813,69.94624786998925,71.18348869106451,67.4672120854988,66.249314412734,63.17491431106884,55.85953971954179
24,68.22684629242374,70.96927581747627,72.25013738640769,68.69590541478485,66.99857088335214,64.08794536529604,57.13496842847836
