Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09768052075473758,0.0,0.0,0.0,0.0,0.0
6,0.7179640216786981,0.0,0.0,0.0,0.0,0.0
7,1.6894676020829364,0.0,0.0,0.0,0.0,0.0
8,3.2498852836679992,0.005019031238226985,0.0,0.0,0.0,0.0
9,6.727710337451939,0.02609478273164882,0.0,0.0,0.0,0.0
10,10.401799560886268,0.06012168648471589,0.0,0.0,0.0,0.0
11,14.629126575242834,0.16782679791915078,0.0,0.0,0.0,0.0
12,19.067476844937186,0.3253853994782834,0.0,0.0,0.0,0.0
13,23.760732186387706,0.824119829320152,0.0,0.0,0.0,0.0
14,28.225559163722686,2.4063373678759987,0.0,0.0,0.0,0.0
15,32.33137663816861,4.143337586252499,0.0,0.0,0.0,0.0
16,36.47759537068169,6.270499219801949,0.023677537309839618,0.0,0.0,0.0
17,40.246983866269105,8.97654050147414,0.023677537309839618,0.0,0.0,0.0
18,43.34973150824082,12.31248566656008,0.02419471023917458,0.0,0.0,0.0
19,46.61686265562517,14.94107504124245,0.02419471023917458,0.0,0.0,0.0
20,49.65910744471129,18.063164421824204,0.16182579607884975,0.0,0.0,0.0
21,52.05709981676295,20.93268023539806,0.16182579607884975,4.908245093883112E-4,0.0,0.0
22,54.483241466719925,24.067566744818638,0.5707212085059753,4.908245093883112E-4,0.0,0.0
23,56.76099501601287,26.760216305834412,0.5707212085059753,4.908245093883112E-4,0.0,0.0
24,58.74279088521151,29.717305811726614,1.341947110063541,0.019559800277102312,0.0,0.0
25,60.64531747739556,32.66628165032613,1.341947110063541,0.019559800277102312,0.0,0.0
26,62.47115145502784,35.43225582094975,2.9852961029592637,0.019559800277102312,0.0,0.0
27,64.07390167237877,37.811069291228506,2.9852961029592637,0.05797826436779136,0.0,0.0
28,65.51838730784763,40.26843617478886,4.955295682408194,0.05797826436779136,0.0049616688151443026,0.0
29,66.91287545077141,42.52315371919202,4.955295682408194,0.05797826436779136,0.0049616688151443026,0.0
30,68.1603593691343,44.853327283610874,7.718308817632493,0.2855130173385372,0.0049616688151443026,0.07726404549518195
31,69.34509924634828,47.03605797467737,7.718308817632493,0.2855130173385372,0.0049616688151443026,0.07726404549518195
32,70.44546003196352,48.99284709729837,10.704682833425734,0.2855130173385372,0.05756250616052002,0.07726404549518195
33,71.45611356357864,50.978103681385434,10.704682833425734,0.9781567628631065,0.05756250616052002,0.07726404549518195
34,72.2673681334621,52.87348808271079,14.532409689154708,0.9781567628631065,0.05756250616052002,0.07726404549518195
35,73.08339609827952,54.545491045423475,14.532409689154708,0.9781567628631065,0.05756250616052002,0.09408921800853784
36,73.82316858006762,56.24842338280709,18.067660221438373,2.4058290826798996,0.1203441010301559,0.09408921800853784
37,74.4905275597496,57.64442997069567,18.067660221438373,2.4058290826798996,0.1203441010301559,0.09408921800853784
38,75.10987229648714,58.88950510213738,21.876785691278926,2.4058290826798996,0.1203441010301559,0.09408921800853784
39,75.6724329216969,60.27247751054703,21.876785691278926,4.728503219179466,0.1203441010301559,0.09408921800853784
40,76.21664381943752,61.5135844763506,25.88882033064784,4.728503219179466,0.47301588318964755,0.11818937370614675
41,76.70942104455831,62.642278132866394,25.88882033064784,4.728503219179466,0.47301588318964755,0.11818937370614675
42,77.2069509703859,63.790310865213776,29.747419491420047,7.385173725777262,0.47301588318964755,0.11818937370614675
43,77.71991459159894,64.81492000578241,29.747419491420047,7.385173725777262,0.47301588318964755,0.11818937370614675
44,78.1168201858169,65.8608260390636,33.37083275705198,7.385173725777262,1.337079736398407,0.11818937370614675
45,78.49422580890865,66.8907619389322,33.37083275705198,11.075629078172954,1.337079736398407,0.2894000239490159
46,78.84216709968136,67.83268460530023,36.72274025396363,11.075629078172954,1.337079736398407,0.2894000239490159
47,79.14919351498868,68.65195596966925,36.72274025396363,11.075629078172954,1.337079736398407,0.2894000239490159
48,79.4755719813921,69.44355334684899,39.76603830161582,14.718299947129362,3.2922616828821707,0.2894000239490159
49,79.76587952815545,70.17959925027759,39.76603830161582,14.718299947129362,3.2922616828821707,0.2894000239490159
50,80.05036895717764,70.88865354262661,42.94045107731644,14.718299947129362,3.2922616828821707,0.8352516753598502
51,80.31760966798862,71.56514233594335,42.94045107731644,18.67789329050411,3.2922616828821707,0.8352516753598502
52,80.6118644079912,72.14534909312201,45.95096381933652,18.67789329050411,5.939084822882055,0.8352516753598502
