Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.08476470831303057,0.26103549540765403,0.060442707142303105,0.06414272747698291,0.10610254428422322,0.16469877178651107,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
1,0.08476470831303057,0.6831528277604701,0.060442707142303105,0.06414272747698291,0.10610254428422322,0.16469877178651107,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
2,0.08476470831303057,1.0400984684636223,0.2158472839232119,0.06414272747698291,0.10610254428422322,0.16469877178651107,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
3,0.13105020348582203,1.1716529992225944,0.5175531469874789,0.16602171786861805,0.10610254428422322,0.16469877178651107,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
4,0.35104119364533526,1.443891952521513,0.7638562805392785,0.5073021182724434,0.4072147834797738,0.16469877178651107,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
5,1.1469435837704673,2.255025999929193,1.047606620871507,0.697152472404,0.8080167605821156,0.4439249373295354,0.4472546982840215,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
6,1.739051448369278,2.9764680917542874,1.4506006284840014,1.0062235665538384,1.2244374304109888,0.635039628612487,0.4871499518511904,0.1320649255873895,0.4213019320878611,0.39717819296939233,0.1785291335729673
7,2.447039976287372,3.5339148867518553,1.735280333568697,1.460921727261735,1.6567391957184257,1.475589859810525,0.579700156209669,0.12325375253940403,0.4213019320878611,0.39717819296939233,0.1785291335729673
8,2.9859752704278932,4.20933772401513,2.37670103663531,2.1144182664638906,2.102423010383786,2.0019967358595467,0.9660489293237926,0.20967647249672294,0.4752048953648436,0.39717819296939233,0.1785291335729673
9,3.6769529539039025,4.855954059671057,2.844067241524046,2.54966674164264,2.7665918186834957,2.686553704974788,1.2602164720173323,0.5974407451487584,0.3787993632468964,0.4852591431852713,0.1785291335729673
10,4.274724694170885,5.087145726047619,3.7519086640013466,3.2682899696858025,3.1372864878872786,3.2923164449904245,1.8319033517390935,1.060411764795718,0.6436396102151067,0.6657123651844518,0.15736512403931047
11,5.183370867114819,5.582437175538628,4.370732671928117,3.491506095971317,3.6790766346447707,3.9159786480145216,2.4031607091961487,1.3669650557736073,1.0531216200387588,1.26773426569074,0.18022965234527322
12,5.5823286556622405,6.033326301811058,5.21507474691563,4.314653863953349,4.462915930793773,4.662591635495931,2.8652826504110425,1.8331915480172631,1.3068672102203323,2.0639242544394327,0.6457798711868586
13,6.102143051141705,6.356268941119914,6.050914044682911,4.682370144425955,5.0490365513411035,5.368865976456748,3.2399685919093137,2.408396205648511,1.9932574726015735,2.759014603428356,0.9715016388417456
14,6.604398787758956,6.929986024097056,6.817805973333893,5.8467644707082975,5.615586169396959,6.2304406951122555,3.5632802188089485,3.1827924156042653,2.4396252570514583,3.067907693628659,1.6316785317477818
15,7.446095597922698,7.292530768927108,7.3891763754888915,6.812731497004537,6.377685232088092,7.380207748743917,4.403165464143116,4.219228903558083,3.020783958528539,3.5964636685058298,2.069017649596182
16,8.383233820603632,7.919239096860369,7.923109289307295,7.419235142496892,7.0287997331003025,8.06519449581992,4.898953271737821,4.749707774554173,3.727393641889451,4.478429315899445,2.818242559513814
17,8.893477515279246,8.58131545100455,8.503805628493932,8.023132832472983,7.873400535916356,8.896160739927117,5.977664388107908,5.194769908556203,4.287550894483425,5.179409751662531,3.355625958839893
18,9.49580163051063,9.462587098933305,9.469108867598178,8.79946811748716,8.65512749827992,9.828345076640595,6.8011505390396705,5.7643069013038195,4.773534619468246,5.7000281654679075,3.6338453264552752
19,10.285518004085104,10.130410927477568,10.429514733345025,9.594435182435271,9.172161948222271,10.70327451501162,7.404902486732952,6.324478056529384,5.551910512930431,6.210772814705279,4.3985237051579995
20,11.079200233016644,10.579079498462061,10.963119775781353,10.258639775344335,9.75004049014393,11.434192292750634,8.187045558994983,7.20641746254764,6.351506353490103,6.663969012316223,4.861554300568751
21,11.318204766892357,11.293262107481214,11.855266624918823,11.066710834557933,10.357779906985154,12.12533769876961,9.160686460977477,8.031903677279601,7.453847533935358,7.075346896720264,5.864576392637474
22,12.027254908580483,12.230206471695263,12.686770711095404,11.964406878827427,10.961677725203032,12.97880668292569,9.72058265649548,8.994818255131975,8.397887120311792,7.928000301024335,6.367436509839449
