Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.013264043137910849
17,0.0,0.013264043137910849
18,0.0,0.0546468445189315
19,0.0026331743555676047,0.0546468445189315
20,0.0026331743555676047,0.2467733124098434
21,0.0026331743555676047,0.2467733124098434
22,0.0026331743555676047,0.3864038247913374
23,0.011843287252817856,0.3864038247913374
24,0.05205909301727719,0.5015707184978704
25,0.05205909301727719,0.5015707184978704
26,0.06311226179687082,0.9115582997683156
27,0.14485550275873094,0.9115582997683156
28,0.2627641260075977,1.461572788178304
29,0.4800242129540859,1.461572788178304
30,0.5727315906475552,2.461545081271908
31,0.8870207952333466,2.461545081271908
32,1.487207067016016,3.377260170225458
33,1.8190891399420726,3.377260170225458
34,2.09741120186951,5.154466927833478
35,2.455185385736436,5.154466927833478
36,2.6475796645059098,6.732905679391305
37,3.37541705510235,6.732905679391305
38,4.439169630053941,8.403748386080082
39,5.248065682596561,8.403748386080082
40,6.300887600259253,10.584840748684888
41,7.200616407437459,10.584840748684888
42,8.179356478808954,12.70866050954534
43,9.184550471691455,12.70866050954534
44,10.094102211648075,14.574906367076812
45,10.894916365995805,14.574906367076812
46,11.927974551651166,16.62050054264691
47,13.099688667958869,16.62050054264691
48,14.05842493121791,18.605040464395316
49,14.999754346079625,18.605040464395316
50,15.973211276150327,20.17769802362851
51,17.0822059302992,20.17769802362851
52,18.02317959355777,21.987324223862757
53,19.037822141525208,21.987324223862757
54,19.963197945945154,23.494576505763714
55,20.724743734559205,23.494576505763714
56,21.572856619970455,25.03573000502656
57,22.690895772997347,25.03573000502656
58,23.46328386091247,26.43624803850963
59,24.17907993795089,26.43624803850963
60,24.86719071270332,27.676031935898017
61,25.615643422219424,27.676031935898017
62,26.52555446009518,28.94700206625117
63,27.428254657355346,28.94700206625117
64,28.25558472041626,30.05116158824819
65,28.918374319475216,30.05116158824819
66,29.777979822825536,31.134455052904553
67,30.577920981422142,31.134455052904553
68,31.278746494488075,32.08096176829632
69,31.982255061908326,32.08096176829632
70,32.71808003849509,33.17036433937839
71,33.45869423204333,33.17036433937839
72,34.16454478860712,33.91854272068375
73,34.82252685602101,33.91854272068375
74,35.52178493066579,34.62444298799625
75,36.196045434158634,34.62444298799625
76,36.8651331610493,35.33323711313942
77,37.61062484490629,35.33323711313942
78,38.250148765327545,35.94461997928168
79,38.89261017866176,35.94461997928168
80,39.58257026001414,36.482298858672415
81,40.18192197655608,36.482298858672415
82,40.737943151271395,37.22704932553899
83,41.36921599978913,37.22704932553899
84,41.89203526860786,37.68355639824038
85,42.4681380173826,37.68355639824038
86,43.14818324558745,38.054693285197615
87,43.748462783437446,38.054693285197615
88,44.29602775468841,38.37266492897375
89,44.80156515978668,38.37266492897375
90,45.38186903146216,38.6712274258197
91,45.87981951855314,38.6712274258197
92,46.37853266734689,39.033775462115464
93,47.023748535663536,39.033775462115464
94,47.53916742037066,39.4395207830495
95,48.11253336688468,39.4395207830495
96,48.588684033072276,39.63775948307829
97,49.084170180604175,39.63775948307829
98,49.52763605206745,39.86810660534279
99,50.02845499024169,39.86810660534279
100,50.50710044545952,40.024153771456774
101,50.988392355349035,40.024153771456774
102,51.433896533709955,40.346573268977494
103,51.846046601263055,40.346573268977494
104,52.25419837892642,40.34351907580867
105,52.69037287051474,40.34351907580867
106,53.13461395104208,40.61263602524467
107,53.496931114683996,40.61263602524467
108,53.88964469787073,40.81978732324851
109,54.27008412212108,40.81978732324851
110,54.599599471872054,41.04263742345636
111,54.9594041974367,41.04263742345636
112,55.36426315627521,41.14413772436177
113,55.799926442313186,41.14413772436177
114,56.14607860317848,41.270281820443444
115,56.49418012190268,41.270281820443444
116,56.78972031599708,41.36843709839149
117,57.105183470720846,41.36843709839149
118,57.453837644152514,41.48869526781369
119,57.76061949684341,41.48869526781369
120,58.080008641604564,41.4980903738586
121,58.42766379427464,41.4980903738586
122,58.72424664994467,41.58543361995719
123,59.0279661256684,41.58543361995719
124,59.37935182471033,41.68152406203254
125,59.70716650632746,41.68152406203254
126,60.00152004801033,41.72943670474151
127,60.290108708866356,41.72943670474151
128,60.58903744529531,41.80895782258496
129,60.85704113121883,41.80895782258496
130,61.13967723179133,42.00169125861733
131,61.40152948308862,42.00169125861733
132,61.6822847997713,42.11290082256109
133,61.90899451492321,42.11290082256109
134,62.16644230434569,42.20312942110493
135,62.387767806290086,42.20312942110493
136,62.62530172787692,42.38688650754882
137,62.856611806815856,42.38688650754882
138,63.10774324780489,42.553533897605284
139,63.37492683877826,42.553533897605284
140,63.631465112883426,42.79653710926802
141,63.912710765563816,42.79653710926802
142,64.14456111809419,42.935895305903585
143,64.39173585353161,42.935895305903585
144,64.63657423286065,43.097133625496134
145,64.88909037588365,43.097133625496134
146,65.11098534107204,43.08605978905482
147,65.33902809301142,43.08605978905482
148,65.50491199968967,43.176320924588055
149,65.7166272321905,43.176320924588055
150,65.94670746604592,43.33300279153235
151,66.13205971314329,43.33300279153235
152,66.34614343413203,43.22541975367303
153,66.54428447105713,43.22541975367303
154,66.70118767836881,43.25369367554593
155,66.91315383061492,43.25369367554593
156,67.09348448986057,43.177360394874164
157,67.27986421690271,43.177360394874164
158,67.44746826656448,43.42050153668885
159,67.63922833282342,43.42050153668885
160,67.81180355405164,43.63029400663854
161,67.9783271935691,43.63029400663854
162,68.12830476503039,43.72607062514736
163,68.31555292683032,43.72607062514736
164,68.45625498010389,43.70615007102449
165,68.62965375731983,43.70615007102449
166,68.77185845907366,43.82022843683707
167,68.92402603192751,43.82022843683707
168,69.0929057283924,43.78142030716844
169,69.23809128939594,43.78142030716844
170,69.35683142689025,43.94345267540097
171,69.50852087538897,43.94345267540097
172,69.62413722705278,43.91702596134134
173,69.78814624823474,43.91702596134134
174,69.92788811457656,43.86602153209926
175,70.08516399343519,43.86602153209926
176,70.20699147963776,43.912949906336976
177,70.32512786870952,43.912949906336976
178,70.4453501770869,44.20409877457054
179,70.57652547553096,44.20409877457054
180,70.71481113112463,44.28832689416927
181,70.81905184332906,44.28832689416927
182,70.9167812647355,44.26709193807535
183,71.02775511509094,44.26709193807535
184,71.15032410512113,44.341534628197024
185,71.30096572953723,44.341534628197024
186,71.4286254569209,44.47344905661942
187,71.56938939005104,44.47344905661942
188,71.69452515300632,44.64011445557438
189,71.81242255016632,44.64011445557438
190,71.92808653208208,44.682587443306964
191,72.06429789768552,44.682587443306964
192,72.20534913899613,44.799352152636885
193,72.32475298901772,44.799352152636885
194,72.469515585754,44.974257172894276
195,72.58227997606983,44.974257172894276
196,72.69926100823281,45.10737561616718
197,72.81865121556626,45.10737561616718
198,72.91621417268932,45.279204288969396
199,73.01501035074268,45.279204288969396
200,73.09072913032918,45.53027498980663
201,73.1853483236945,45.53027498980663
202,73.2763222501522,45.80660573393292
203,73.36489588539011,45.80660573393292
204,73.4780305994492,45.941418908147185
205,73.55937632267603,45.941418908147185
206,73.65789631933646,46.25406432251221
207,73.74038095048134,46.25406432251221
208,73.83702273686616,46.58855682470308
209,73.91535600526373,46.58855682470308
210,74.00161638974289,46.86031574557554
211,74.0957696271835,46.86031574557554
212,74.17908752468658,47.14594157915313
213,74.26744116527476,47.14594157915313
214,74.33936911966208,47.28206150110631
215,74.42558072320959,47.28206150110631
216,74.49351803831816,47.43373162875256
217,74.5692176307705,47.43373162875256
218,74.64814695672686,47.57594817234007
219,74.72437791644535,47.57594817234007
220,74.83444029122333,47.778518676671766
221,74.91432106320136,47.778518676671766
222,75.00605724501077,47.99986770218477
223,75.07669824393459,47.99986770218477
224,75.16425494007126,48.25986835265441
225,75.25843998212156,48.25986835265441
226,75.32153776007948,48.41217892095255
227,75.38475238929735,48.41217892095255
228,75.46149271945471,48.635447194130506
229,75.53646216108613,48.635447194130506
230,75.6066715053894,48.817020822140314
231,75.66666739095686,48.817020822140314
232,75.73750844235781,48.941734983997165
233,75.79770871735782,48.941734983997165
234,75.8499330464776,49.10351944982733
235,75.90482935416753,49.10351944982733
236,75.96641442787985,49.29906477428486
237,76.01951281200142,49.29906477428486
238,76.08704056312021,49.44730255171296
