Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
26,0.04075793442958331,1.4938091960278963,0.2284149176900138,0.0,0.05803516311769099,9.933505103017644,20.403743783649283
27,0.04075793442958331,1.4938091960278963,0.2284149176900138,0.0,0.05803516311769099,9.933505103017644,20.403743783649283
28,0.08048107583026415,2.9103974366075387,0.3443425733392362,0.0,0.3001951416520629,16.13080111858588,28.680808403814513
29,0.08048107583026415,2.9103974366075387,0.3443425733392362,0.0,0.3001951416520629,16.13080111858588,28.680808403814513
30,0.4608080188061877,4.882708710696862,0.6777360568579514,0.0,0.7540378662054529,22.6894473520845,36.155499453785936
31,0.4608080188061877,4.882708710696862,0.6777360568579514,0.0,0.7540378662054529,22.6894473520845,36.155499453785936
32,1.0772990759803949,7.296237518787257,1.776531558658212,0.0,1.5198786214843472,30.588040301179163,43.23565825024956
33,1.0772990759803949,7.296237518787257,1.776531558658212,0.0,1.5198786214843472,30.588040301179163,43.23565825024956
34,1.8633632487815517,10.56708036166528,3.285038490080647,0.0,2.7956446733218776,38.68664175884921,50.029467574705066
35,1.8633632487815517,10.56708036166528,3.285038490080647,0.0,2.7956446733218776,38.68664175884921,50.029467574705066
36,3.090762674988568,13.404579978573771,5.57428139508408,0.0,4.148628753103043,46.03001608929826,56.434176373481435
37,3.090762674988568,13.404579978573771,5.57428139508408,0.0,4.148628753103043,46.03001608929826,56.434176373481435
38,4.64496039046467,16.965821447887038,7.781791305693534,0.0,5.939477074821152,52.926225988555316,62.28016288721191
39,4.64496039046467,16.965821447887038,7.781791305693534,0.0,5.939477074821152,52.926225988555316,62.28016288721191
40,6.261190481761783,20.034585920081625,10.349215245350889,0.0,9.105053197618263,58.5444415929856,67.45942793766577
41,6.261190481761783,20.034585920081625,10.349215245350889,0.0,9.105053197618263,58.5444415929856,67.45942793766577
42,8.43123980377933,23.252136329161967,13.41824506645535,0.0,12.04495285626597,64.0810472042848,71.81685584922317
43,8.43123980377933,23.252136329161967,13.41824506645535,0.0,12.04495285626597,64.0810472042848,71.81685584922317
44,11.130709006503407,26.657289692471547,16.577710900389597,0.0,15.158014792523652,68.78095764787147,75.64659499136786
45,11.130709006503407,26.657289692471547,16.577710900389597,0.0,15.158014792523652,68.78095764787147,75.64659499136786
46,13.968584245048874,30.010110515618372,19.82683406615333,0.0,18.41536953732253,72.93455912748207,78.64047495605949
47,13.968584245048874,30.010110515618372,19.82683406615333,0.0,18.41536953732253,72.93455912748207,78.64047495605949
48,16.579259287683,33.105464252316686,23.751767630366192,0.0,22.076194103027607,76.81237937069682,81.68608573034658
49,16.579259287683,33.105464252316686,23.751767630366192,0.0,22.076194103027607,76.81237937069682,81.68608573034658
50,19.6546211228737,36.42632700575993,27.650976245998926,0.0,25.624312175356366,79.76788054031262,84.05128049856665
51,19.6546211228737,36.42632700575993,27.650976245998926,0.0,25.624312175356366,79.76788054031262,84.05128049856665
52,22.71407153063243,39.7602429629258,31.307852009128013,0.0,29.133817104151642,82.6510235174994,86.14388421054937
53,22.71407153063243,39.7602429629258,31.307852009128013,0.0,29.133817104151642,82.6510235174994,86.14388421054937
54,25.443941359970346,42.545946288210246,35.336400733027105,0.0,31.812275641937042,85.03526190139114,88.01403048689505
55,25.443941359970346,42.545946288210246,35.336400733027105,0.0,31.812275641937042,85.03526190139114,88.01403048689505
56,28.32458086338829,45.499845704808074,38.862256842274675,0.0,34.9630176043056,86.86889829984068,89.62840882400846
57,28.32458086338829,45.499845704808074,38.862256842274675,0.0,34.9630176043056,86.86889829984068,89.62840882400846
58,31.297012075586533,48.084047020810765,42.389065971053085,0.0,38.12422165373548,88.60791231685457,90.93366501031407
59,31.297012075586533,48.084047020810765,42.389065971053085,0.0,38.12422165373548,88.60791231685457,90.93366501031407
60,34.10770329736974,50.57669964506378,45.410266496209076,0.0,40.715771530228146,90.04446823385473,92.04942117429626
61,34.10770329736974,50.57669964506378,45.410266496209076,0.0,40.715771530228146,90.04446823385473,92.04942117429626
62,37.15983449802996,52.99947919072983,48.99693747272835,0.0,44.30894153984784,91.21358344289172,92.96605113309225
63,37.15983449802996,52.99947919072983,48.99693747272835,0.0,44.30894153984784,91.21358344289172,92.96605113309225
64,40.04795449423226,55.44280484964417,52.26807411914622,0.0,47.382606085957875,92.34082596086905,93.7619067436333
65,40.04795449423226,55.44280484964417,52.26807411914622,0.0,47.382606085957875,92.34082596086905,93.7619067436333
66,42.38098626320733,57.580262055703315,55.31582146766185,0.0,50.26092168050311,93.25416944959385,94.4316875764975
67,42.38098626320733,57.580262055703315,55.31582146766185,0.0,50.26092168050311,93.25416944959385,94.4316875764975
68,44.72024429563601,59.774730275656964,58.14166453400462,0.0,53.2591705716227,93.98503046821395,95.0282405285208
69,44.72024429563601,59.774730275656964,58.14166453400462,0.0,53.2591705716227,93.98503046821395,95.0282405285208
70,47.17659176073845,61.83116571899079,60.75291612475906,0.0,56.193143973765835,94.62185745908072,95.51903217548858
71,47.17659176073845,61.83116571899079,60.75291612475906,0.0,56.193143973765835,94.62185745908072,95.51903217548858
72,49.643892146878414,63.644495463851804,63.31238634840602,0.0,58.82147546885525,95.19314925098861,95.938437974138
73,49.643892146878414,63.644495463851804,63.31238634840602,0.0,58.82147546885525,95.19314925098861,95.938437974138
74,51.79427446264898,65.45516176946198,65.7860275442772,0.0,61.378316546781654,95.67457457194882,96.30555497267815
75,51.79427446264898,65.45516176946198,65.7860275442772,0.0,61.378316546781654,95.67457457194882,96.30555497267815
76,53.97913202262592,67.26193526626021,68.068440892976,0.004017176351935069,63.52027379833684,96.08974559932925,96.62999604837432
77,53.97913202262592,67.26193526626021,68.068440892976,0.004017176351935069,63.52027379833684,96.08974559932925,96.62999604837432
78,56.04512970785248,68.95008696661301,70.14922617386812,0.004017176351935069,65.68203356257827,96.45452996505801,96.87997254408049
79,56.04512970785248,68.95008696661301,70.14922617386812,0.007653723870345313,65.68203356257827,96.45452996505801,96.87997254408049
80,58.01392720751565,70.59173764051384,72.1067770359914,0.007957178220293149,67.79361682516323,96.76895347835516,97.1093093634136
81,58.01392720751565,70.59173764051384,72.1067770359914,0.013561622283235467,67.79361682516323,96.76895347835516,97.1093093634136
82,59.95034134095174,72.05381098468517,74.02537228410121,0.013561622283235467,70.05397069743461,97.02851907852308,97.30743191160913
83,59.95034134095174,72.05381098468517,74.02537228410121,0.013749271074242142,70.05397069743461,97.02851907852308,97.30743191160913
84,61.59500301111894,73.51637787868081,75.86178444759295,0.014980731324824286,71.96232105811497,97.26794690581787,97.49464398209204
85,61.59500301111894,73.51637787868081,75.86178444759295,0.014980731324824286,71.96232105811497,97.26794690581787,97.49464398209204
86,63.32070630047997,74.97205071269902,77.44216593530328,0.015286914338912282,73.72516788409854,97.4662416820096,97.64126984821364
87,63.32070630047997,74.97205071269902,77.44216593530328,0.014467834525741399,73.72516788409854,97.4662416820096,97.64126984821364
88,65.0759142196097,76.25186703093243,79.00932582696745,0.018179747186278773,75.4149910905919,97.6427895162279,97.78688614697242
89,65.0759142196097,76.25186703093243,79.00932582696745,0.020460524618097987,75.4149910905919,97.6427895162279,97.78688614697242
90,66.58969446503617,77.45854419674689,80.40212615277547,0.027128757082673212,76.90732914916205,97.79489612530337,97.91256290499484
91,66.58969446503617,77.45854419674689,80.40212615277547,0.03413209782321696,76.90732914916205,97.79489612530337,97.91256290499484
92,68.14355190566178,78.6790091194555,81.79271886166256,0.04948052906738224,78.46025717771472,97.93961562077357,98.03176665757798
93,68.14355190566178,78.6790091194555,81.79271886166256,0.05376993741384049,78.46025717771472,97.93961562077357,98.03176665757798
94,69.53999444798482,79.8325057565165,83.03566460425567,0.06303391101595535,79.80307039811784,98.06228044603155,98.13092020922328
95,69.53999444798482,79.8325057565165,83.03566460425567,0.06497822749119268,79.80307039811784,98.06228044603155,98.13092020922328
96,70.82145179245671,80.94471771044826,84.22475823877544,0.07089194554977095,81.1204242427439,98.16699415214225,98.2222405507037
97,70.82145179245671,80.94471771044826,84.22475823877544,0.0929252127882206,81.1204242427439,98.16699415214225,98.2222405507037
98,72.14117398872794,82.02486416086407,85.35479316197775,0.14258121371574395,82.41568734881783,98.26274835343187,98.30382144935696
99,72.14117398872794,82.02486416086407,85.35479316197775,0.1543640277103341,82.41568734881783,98.26274835343187,98.30382144935696
100,73.43043240557506,83.00719992663903,86.32662867549514,0.1721574693556489,83.49114662039156,98.35880825294466,98.3820906155685
101,73.43043240557506,83.00719992663903,86.32662867549514,0.17452881854533106,83.49114662039156,98.35880825294466,98.3820906155685
102,74.68313111787947,83.9581567787064,87.28643961033839,0.17424214920336836,84.69718868235563,98.43845997996402,98.45524320603275
103,74.68313111787947,83.9581567787064,87.28643961033839,0.2337137254276386,84.69718868235563,98.43845997996402,98.45524320603275
104,75.84507219028222,84.84662020260005,88.21419384202567,0.24524929552814287,85.7259728333831,98.51079676278476,98.51233597791584
105,75.84507219028222,84.84662020260005,88.21419384202567,0.27781856121758525,85.7259728333831,98.51079676278476,98.51233597791584
106,76.90994583461139,85.68951657309165,89.05986284348718,0.4012809115835488,86.68007093870465,98.57179980353303,98.57377963931495
107,76.90994583461139,85.68951657309165,89.05986284348718,0.41251570691763045,86.68007093870465,98.57179980353303,98.57377963931495
108,77.91495947696822,86.50124706847913,89.80495492467868,0.46511122357001944,87.5233209238442,98.62691103329318,98.62728527331123
109,77.91495947696822,86.50124706847913,89.80495492467868,0.5232303208997002,87.5233209238442,98.62691103329318,98.62728527331123
110,78.93026920614662,87.23686396191408,90.48085605396133,0.6987831524992817,88.35723862357165,98.68258644373489,98.67218011042425
111,78.93026920614662,87.23686396191408,90.48085605396133,0.7821430765153851,88.35723862357165,98.68258644373489,98.67218011042425
112,79.87229232142174,87.93553983922479,91.12903321727666,0.8259757980407592,89.13579164328439,98.73493153081296,98.72225090783647
113,79.87229232142174,87.93553983922479,91.12903321727666,0.9150823093505253,89.13579164328439,98.73493153081296,98.72225090783647
114,80.74901233615358,88.57351128018374,91.7490551982512,1.0933966888535722,89.80624848525181,98.78211118753985,98.76450807637414
115,80.74901233615358,88.57351128018374,91.7490551982512,1.1864571630531502,89.80624848525181,98.78211118753985,98.76450807637414
116,81.5928021800916,89.16647243400726,92.31747365834364,1.324497973069746,90.4484069622672,98.82593597801778,98.8005802063539
117,81.5928021800916,89.16647243400726,92.31747365834364,1.3884149620974278,90.4484069622672,98.82593597801778,98.8005802063539
118,82.40917546353964,89.74453040942161,92.85114924679523,1.4226134742957959,91.04193393499604,98.8680586148052,98.83910630452516
119,82.40917546353964,89.74453040942161,92.85114924679523,1.4949816315391709,91.04193393499604,98.8680586148052,98.83910630452516
120,83.20602578359113,90.28280801463606,93.3226351706758,1.6381180141937088,91.60511505102626,98.90219202122262,98.87481250689976
121,83.20602578359113,90.28280801463606,93.3226351706758,1.7532282720465822,91.60511505102626,98.90219202122262,98.87481250689976
122,83.99750041853224,90.78207913981282,93.78948403556045,1.82248041714574,92.16866881692927,98.94062764684226,98.90763117167907
123,83.99750041853224,90.78207913981282,93.78948403556045,1.8629979012180509,92.16866881692927,98.94062764684226,98.90763117167907
124,84.68392986959569,91.2828830134395,94.2148695865671,1.9510021688293147,92.64458600666256,98.96960763865323,98.93626243986199
125,84.68392986959569,91.2828830134395,94.2148695865671,2.0278130129644754,92.64458600666256,98.96960763865323,98.93626243986199
126,85.3671822446602,91.71427383642995,94.60738157104478,2.098398103551751,93.11017199100169,99.00348621037246,98.97142483644652
127,85.3671822446602,91.71427383642995,94.60738157104478,2.2078917077499227,93.11017199100169,99.00348621037246,98.97142483644652
128,86.0387685350892,92.12924854820794,94.9587888809211,2.298949759803841,93.54772317103796,99.03205978552568,98.99569431859476
129,86.0387685350892,92.12924854820794,94.9587888809211,2.408914530425564,93.54772317103796,99.03205978552568,98.99569431859476
130,86.66716324152902,92.5361059137074,95.30085879711727,2.528554025252149,93.94758861361319,99.05782475343045,99.02549486703305
131,86.66716324152902,92.5361059137074,95.30085879711727,2.6667604155220164,93.94758861361319,99.05782475343045,99.02549486703305
132,87.28903114565857,92.89212785142671,95.60987641069624,2.8241309847956666,94.30262187313281,99.08289833068132,99.04528375790274
133,87.28903114565857,92.89212785142671,95.60987641069624,2.966036098795865,94.30262187313281,99.08289833068132,99.04528375790274
134,87.87050818873284,93.23805002962207,95.90974809153693,3.278920742420323,94.62509035543786,99.11124858004996,99.07770704456108
135,87.87050818873284,93.23805002962207,95.90974809153693,3.500101769062116,94.62509035543786,99.11124858004996,99.07770704456108
136,88.43468308396679,93.55960832571824,96.17868402808287,3.749235246544829,94.93871148828582,99.13415814002175,99.0889097687855
137,88.43468308396679,93.55960832571824,96.17868402808287,3.886753960399906,94.93871148828582,99.13415814002175,99.0889097687855
138,88.94765583261962,93.88962952279313,96.42743428582155,3.980666167946467,95.22348343994621,99.15956452969972,99.11257452810997
139,88.94765583261962,93.88962952279313,96.42743428582155,4.048200848219711,95.22348343994621,99.15956452969972,99.11257452810997
140,89.47019705333088,94.18260936947587,96.6660757240573,4.137342278406634,95.48592883250248,99.17836861112713,99.13538515001451
141,89.47019705333088,94.18260936947587,96.6660757240573,4.249298983930756,95.48592883250248,99.17836861112713,99.13538515001451
142,89.93063969550434,94.46640250871654,96.88805332430047,4.384335409657757,95.74687279131979,99.20334676944267,99.15649085552319
143,89.93063969550434,94.46640250871654,96.88805332430047,4.566905214800961,95.74687279131979,99.20334676944267,99.15649085552319
144,90.35584636840886,94.72245328696675,97.08891442378118,4.735819321454469,95.98789768784034,99.2198712621155,99.17068908973452
145,90.35584636840886,94.72245328696675,97.08891442378118,5.006241352760508,95.98789768784034,99.2198712621155,99.17068908973452
146,90.77482894986971,94.95936317914422,97.27267187977822,5.211497042286125,96.20806363662507,99.24265298155304,99.19551393864428
147,90.77482894986971,94.95936317914422,97.27267187977822,5.385355628812056,96.20806363662507,99.24265298155304,99.19551393864428
