Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.004920043095221745,0.13001816221067936,0.09718190855545031,0.061344245770562605,0.15405945579169575,0.2651237186319137
1,0.36065410130897724,0.21431729879070072,0.09718190855545031,0.061344245770562605,0.15405945579169575,0.2651237186319137
2,2.9837248236595633,0.40817408407669653,0.10195508048587151,0.061344245770562605,0.15405945579169575,0.2651237186319137
3,8.5373782904119,1.2053082015620606,0.10195508048587151,0.1854993356850796,0.15405945579169575,0.2651237186319137
4,16.682381532400747,2.3493907395009965,0.6530070747757282,0.1854993356850796,0.4973577051043423,0.2651237186319137
5,26.1046563789324,6.1943459499653875,0.6530070747757282,0.1854993356850796,0.4973577051043423,0.44558954532156364
6,34.538571616032854,11.364052052527803,1.910730649053264,0.7650147528907097,0.4973577051043423,0.44558954532156364
7,41.74986408234285,16.436873474325793,1.910730649053264,0.7650147528907097,0.4973577051043423,0.44558954532156364
8,48.23531521138689,22.24585151602466,5.105582549564754,0.7650147528907097,1.6851683066971688,0.44558954532156364
9,54.77978475674215,28.42837860698335,5.105582549564754,2.3381340385433913,1.6851683066971688,0.44558954532156364
10,60.11994131008539,34.523543161594745,10.214865357729119,2.3381340385433913,1.6851683066971688,1.5750585748508632
11,65.0599863158587,39.78432659794964,10.214865357729119,2.3381340385433913,1.6851683066971688,1.5750585748508632
12,69.60687564894492,44.64859805177055,16.87134372881779,6.315905956005191,4.328344238081344,1.5750585748508632
13,73.43502448196799,49.341989297529416,16.87134372881779,6.315905956005191,4.328344238081344,1.5750585748508632
14,76.50153178132058,53.943907728671945,24.26470125775276,6.315905956005191,4.328344238081344,1.5750585748508632
15,79.81943891756846,58.06648011259289,24.26470125775276,13.807179484470042,4.328344238081344,4.054909158378045
16,82.59013675394014,61.58943843948522,30.523709558595147,13.807179484470042,9.424187696055412,4.054909158378045
17,85.22408479448812,64.79911149117613,30.523709558595147,13.807179484470042,9.424187696055412,4.054909158378045
18,87.4249654810709,68.0971978089868,37.3938430277531,20.760767027557247,9.424187696055412,4.054909158378045
19,89.21280985285526,71.05030281779955,37.3938430277531,20.760767027557247,9.424187696055412,4.054909158378045
20,90.86759981192644,73.46405128864318,42.62869290193577,20.760767027557247,16.355456757627497,9.196994946258945
21,92.07676704023439,75.83519451462027,42.62869290193577,28.888564707472213,16.355456757627497,9.196994946258945
22,93.1896634311002,78.12130355375695,48.33342978105115,28.888564707472213,16.355456757627497,9.196994946258945
23,94.03519360219691,80.0507630149503,48.33342978105115,28.888564707472213,16.355456757627497,9.196994946258945
24,94.78919694131208,81.7626699509063,54.099266552652495,36.61710323411864,24.11977802893414,9.196994946258945
25,95.3579341526838,83.52082644778102,54.099266552652495,36.61710323411864,24.11977802893414,17.05814963398011
26,95.92208268762519,85.16933373310258,58.90361707836947,36.61710323411864,24.11977802893414,17.05814963398011
27,96.3934384056066,86.5739286260704,58.90361707836947,43.48209280625308,24.11977802893414,17.05814963398011
28,96.73900613510905,87.90990306371413,63.011183796005696,43.48209280625308,31.97185386005475,17.05814963398011
29,97.03763450160386,88.97386105793431,63.011183796005696,43.48209280625308,31.97185386005475,17.05814963398011
30,97.28056877873244,90.03778969538132,66.82624478945834,49.855000290814615,31.97185386005475,24.90313668273204
31,97.48528031843959,90.90550529498736,66.82624478945834,49.855000290814615,31.97185386005475,24.90313668273204
32,97.67983837653871,91.76985707916955,70.38132222258461,49.855000290814615,39.13672623824735,24.90313668273204
33,97.83867240264375,92.56908014340702,70.38132222258461,55.46469818764247,39.13672623824735,24.90313668273204
34,97.98482475089236,93.23938694176795,73.65494668559333,55.46469818764247,39.13672623824735,24.90313668273204
35,98.11815711714956,93.85632831018965,73.65494668559333,55.46469818764247,39.13672623824735,32.721003041488004
36,98.23089482256876,94.36747707254698,76.73362294048844,60.45637280556983,45.96726653365452,32.721003041488004
37,98.31686099471396,94.84667620050675,76.73362294048844,60.45637280556983,45.96726653365452,32.721003041488004
